AP890102-0081 0:0.33223684210526316 13:0.2532894736842105 5:0.2138157894736842 14:0.12171052631578948 15:0.029605263157894735 11:0.003289473684210526 12:0.003289473684210526 16:0.003289473684210526 17:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 1:0.003289473684210526 2:0.003289473684210526 3:0.003289473684210526 4:0.003289473684210526 6:0.003289473684210526 7:0.003289473684210526 8:0.003289473684210526 9:0.003289473684210526 10:0.003289473684210526
AP891004-0047 16:0.6776315789473685 14:0.20394736842105263 9:0.03853383458646616 6:0.03101503759398496 3:0.015977443609022556 13:0.008458646616541353 5:0.008458646616541353 12:0.004699248120300752 11:9.398496240601503E-4 15:9.398496240601503E-4 17:9.398496240601503E-4 18:9.398496240601503E-4 19:9.398496240601503E-4 0:9.398496240601503E-4 1:9.398496240601503E-4 2:9.398496240601503E-4 4:9.398496240601503E-4 7:9.398496240601503E-4 8:9.398496240601503E-4 10:9.398496240601503E-4
AP891004-0156 8:0.5267857142857143 14:0.1793831168831169 9:0.17613636363636365 19:0.036525974025974024 0:0.020292207792207792 11:0.017045454545454544 13:0.017045454545454544 2:0.007305194805194805 6:0.007305194805194805 3:0.004058441558441558 12:8.116883116883117E-4 15:8.116883116883117E-4 16:8.116883116883117E-4 17:8.116883116883117E-4 18:8.116883116883117E-4 1:8.116883116883117E-4 4:8.116883116883117E-4 5:8.116883116883117E-4 7:8.116883116883117E-4 10:8.116883116883117E-4
AP891004-0257 16:0.6196428571428572 14:0.2386904761904762 9:0.055357142857142855 12:0.024404761904761905 13:0.024404761904761905 18:0.01011904761904762 6:0.01011904761904762 19:0.005357142857142857 11:0.002976190476190476 3:0.002976190476190476 15:5.952380952380953E-4 17:5.952380952380953E-4 0:5.952380952380953E-4 1:5.952380952380953E-4 2:5.952380952380953E-4 4:5.952380952380953E-4 5:5.952380952380953E-4 7:5.952380952380953E-4 8:5.952380952380953E-4 10:5.952380952380953E-4
AP891004-0302 5:0.5440140845070423 14:0.22711267605633803 9:0.09330985915492958 0:0.03697183098591549 1:0.03697183098591549 13:0.01584507042253521 15:0.008802816901408451 17:0.008802816901408451 4:0.008802816901408451 11:0.0017605633802816902 12:0.0017605633802816902 16:0.0017605633802816902 18:0.0017605633802816902 19:0.0017605633802816902 2:0.0017605633802816902 3:0.0017605633802816902 6:0.0017605633802816902 7:0.0017605633802816902 8:0.0017605633802816902 10:0.0017605633802816902
AP891005-0067 4:0.7002118644067796 14:0.11546610169491525 11:0.09427966101694915 2:0.034957627118644065 0:0.018008474576271187 9:0.013771186440677966 1:0.005296610169491525 7:0.005296610169491525 12:0.001059322033898305 13:0.001059322033898305 15:0.001059322033898305 16:0.001059322033898305 17:0.001059322033898305 18:0.001059322033898305 19:0.001059322033898305 3:0.001059322033898305 5:0.001059322033898305 6:0.001059322033898305 8:0.001059322033898305 10:0.001059322033898305
AP891005-0098 16:0.5513698630136986 14:0.18698630136986302 1:0.0910958904109589 10:0.04726027397260274 18:0.030821917808219176 11:0.01986301369863014 2:0.017123287671232876 9:0.017123287671232876 15:0.014383561643835616 0:0.0061643835616438354 6:0.0061643835616438354 8:0.0061643835616438354 12:6.849315068493151E-4 13:6.849315068493151E-4 17:6.849315068493151E-4 19:6.849315068493151E-4 3:6.849315068493151E-4 4:6.849315068493151E-4 5:6.849315068493151E-4 7:6.849315068493151E-4
AP891005-0187 4:0.7146739130434783 14:0.12771739130434784 11:0.0625 10:0.03351449275362319 18:0.015398550724637682 2:0.01177536231884058 6:0.01177536231884058 0:0.008152173913043478 9:0.004528985507246377 12:9.057971014492754E-4 13:9.057971014492754E-4 15:9.057971014492754E-4 16:9.057971014492754E-4 17:9.057971014492754E-4 19:9.057971014492754E-4 1:9.057971014492754E-4 3:9.057971014492754E-4 5:9.057971014492754E-4 7:9.057971014492754E-4 8:9.057971014492754E-4
AP891005-0204 16:0.6887351778656127 14:0.17490118577075098 6:0.05237154150197629 9:0.03260869565217391 1:0.012845849802371542 15:0.008893280632411068 19:0.008893280632411068 17:0.004940711462450593 2:0.004940711462450593 11:9.881422924901185E-4 12:9.881422924901185E-4 13:9.881422924901185E-4 18:9.881422924901185E-4 0:9.881422924901185E-4 3:9.881422924901185E-4 4:9.881422924901185E-4 5:9.881422924901185E-4 7:9.881422924901185E-4 8:9.881422924901185E-4 10:9.881422924901185E-4
AP891005-0244 16:0.7986725663716814 9:0.05530973451327434 0:0.03761061946902655 11:0.028761061946902654 2:0.028761061946902654 14:0.011061946902654867 3:0.011061946902654867 12:0.0022123893805309734 13:0.0022123893805309734 15:0.0022123893805309734 17:0.0022123893805309734 18:0.0022123893805309734 19:0.0022123893805309734 1:0.0022123893805309734 4:0.0022123893805309734 5:0.0022123893805309734 6:0.0022123893805309734 7:0.0022123893805309734 8:0.0022123893805309734 10:0.0022123893805309734
AP891005-0250 15:0.27307692307692305 14:0.17564102564102563 9:0.17564102564102563 17:0.07307692307692308 18:0.07307692307692308 0:0.052564102564102565 3:0.04230769230769231 6:0.04230769230769231 12:0.026923076923076925 7:0.026923076923076925 10:0.016666666666666666 13:0.00641025641025641 5:0.00641025641025641 11:0.001282051282051282 16:0.001282051282051282 19:0.001282051282051282 1:0.001282051282051282 2:0.001282051282051282 4:0.001282051282051282 8:0.001282051282051282
AP891006-0137 13:0.4957865168539326 14:0.19803370786516855 19:0.13623595505617977 9:0.08567415730337079 5:0.0351123595505618 0:0.023876404494382022 8:0.007022471910112359 11:0.0014044943820224719 12:0.0014044943820224719 15:0.0014044943820224719 16:0.0014044943820224719 17:0.0014044943820224719 18:0.0014044943820224719 1:0.0014044943820224719 2:0.0014044943820224719 3:0.0014044943820224719 4:0.0014044943820224719 6:0.0014044943820224719 7:0.0014044943820224719 10:0.0014044943820224719
AP891006-0246 16:0.6333865814696485 14:0.14456869009584664 9:0.07747603833865814 6:0.06150159744408946 0:0.03274760383386582 8:0.019968051118210862 3:0.013578274760383386 18:0.003993610223642172 1:0.003993610223642172 11:7.987220447284345E-4 12:7.987220447284345E-4 13:7.987220447284345E-4 15:7.987220447284345E-4 17:7.987220447284345E-4 19:7.987220447284345E-4 2:7.987220447284345E-4 4:7.987220447284345E-4 5:7.987220447284345E-4 7:7.987220447284345E-4 10:7.987220447284345E-4
AP891006-0264 16:0.3580316742081448 14:0.2313348416289593 5:0.07975113122171945 0:0.0661764705882353 9:0.05260180995475113 11:0.03676470588235294 3:0.034502262443438916 8:0.03223981900452489 1:0.02771493212669683 17:0.025452488687782805 18:0.02319004524886878 6:0.018665158371040724 13:0.009615384615384616 12:5.656108597285068E-4 15:5.656108597285068E-4 19:5.656108597285068E-4 2:5.656108597285068E-4 4:5.656108597285068E-4 7:5.656108597285068E-4 10:5.656108597285068E-4
AP891007-0034 0:0.39285714285714285 1:0.25 13:0.10714285714285714 14:0.09415584415584416 11:0.02922077922077922 18:0.02922077922077922 16:0.016233766233766232 19:0.016233766233766232 4:0.016233766233766232 6:0.016233766233766232 12:0.003246753246753247 15:0.003246753246753247 17:0.003246753246753247 2:0.003246753246753247 3:0.003246753246753247 5:0.003246753246753247 7:0.003246753246753247 8:0.003246753246753247 9:0.003246753246753247 10:0.003246753246753247
AP891007-0111 13:0.29705882352941176 16:0.25 14:0.12058823529411765 19:0.07352941176470588 15:0.061764705882352944 0:0.03823529411764706 3:0.03823529411764706 5:0.026470588235294117 6:0.026470588235294117 8:0.026470588235294117 2:0.014705882352941176 11:0.0029411764705882353 12:0.0029411764705882353 17:0.0029411764705882353 18:0.0029411764705882353 1:0.0029411764705882353 4:0.0029411764705882353 7:0.0029411764705882353 9:0.0029411764705882353 10:0.0029411764705882353
AP891007-0114 16:0.5587248322147651 14:0.35067114093959734 0:0.028523489932885907 13:0.015100671140939598 1:0.015100671140939598 6:0.008389261744966443 11:0.0016778523489932886 12:0.0016778523489932886 15:0.0016778523489932886 17:0.0016778523489932886 18:0.0016778523489932886 19:0.0016778523489932886 2:0.0016778523489932886 3:0.0016778523489932886 4:0.0016778523489932886 5:0.0016778523489932886 7:0.0016778523489932886 8:0.0016778523489932886 9:0.0016778523489932886 10:0.0016778523489932886
AP891008-0002 4:0.31695156695156695 11:0.23717948717948717 14:0.16880341880341881 10:0.07478632478632478 15:0.06908831908831908 9:0.049145299145299144 3:0.0405982905982906 0:0.017806267806267807 18:0.012108262108262107 13:0.0035612535612535613 6:0.0035612535612535613 12:7.122507122507123E-4 16:7.122507122507123E-4 17:7.122507122507123E-4 19:7.122507122507123E-4 1:7.122507122507123E-4 2:7.122507122507123E-4 5:7.122507122507123E-4 7:7.122507122507123E-4 8:7.122507122507123E-4
AP891008-0046 4:0.7419117647058824 14:0.09779411764705882 10:0.08308823529411764 11:0.03602941176470588 15:0.009558823529411765 16:0.009558823529411765 1:0.006617647058823529 0:0.003676470588235294 7:0.003676470588235294 12:7.352941176470588E-4 13:7.352941176470588E-4 17:7.352941176470588E-4 18:7.352941176470588E-4 19:7.352941176470588E-4 2:7.352941176470588E-4 3:7.352941176470588E-4 5:7.352941176470588E-4 6:7.352941176470588E-4 8:7.352941176470588E-4 9:7.352941176470588E-4
AP891008-0083 8:0.6175213675213675 14:0.13034188034188035 11:0.06196581196581197 13:0.053418803418803416 5:0.04487179487179487 0:0.027777777777777776 9:0.027777777777777776 19:0.010683760683760684 12:0.002136752136752137 15:0.002136752136752137 16:0.002136752136752137 17:0.002136752136752137 18:0.002136752136752137 1:0.002136752136752137 2:0.002136752136752137 3:0.002136752136752137 4:0.002136752136752137 6:0.002136752136752137 7:0.002136752136752137 10:0.002136752136752137
AP891009-0037 4:0.7107508532423208 10:0.11006825938566553 14:0.08617747440273038 11:0.041808873720136516 0:0.021331058020477817 9:0.007679180887372013 16:0.004266211604095563 7:0.004266211604095563 8:0.004266211604095563 12:8.532423208191126E-4 13:8.532423208191126E-4 15:8.532423208191126E-4 17:8.532423208191126E-4 18:8.532423208191126E-4 19:8.532423208191126E-4 1:8.532423208191126E-4 2:8.532423208191126E-4 3:8.532423208191126E-4 5:8.532423208191126E-4 6:8.532423208191126E-4
AP891009-0089 11:0.5123106060606061 14:0.17140151515151514 18:0.09185606060606061 4:0.09185606060606061 0:0.08049242424242424 8:0.023674242424242424 10:0.008522727272727272 12:0.004734848484848485 6:0.004734848484848485 13:9.46969696969697E-4 15:9.46969696969697E-4 16:9.46969696969697E-4 17:9.46969696969697E-4 19:9.46969696969697E-4 1:9.46969696969697E-4 2:9.46969696969697E-4 3:9.46969696969697E-4 5:9.46969696969697E-4 7:9.46969696969697E-4 9:9.46969696969697E-4
AP891009-0100 16:0.7254716981132076 14:0.14433962264150943 5:0.06132075471698113 13:0.01981132075471698 19:0.012264150943396227 6:0.012264150943396227 0:0.0047169811320754715 4:0.0047169811320754715 10:0.0047169811320754715 11:9.433962264150943E-4 12:9.433962264150943E-4 15:9.433962264150943E-4 17:9.433962264150943E-4 18:9.433962264150943E-4 1:9.433962264150943E-4 2:9.433962264150943E-4 3:9.433962264150943E-4 7:9.433962264150943E-4 8:9.433962264150943E-4 9:9.433962264150943E-4
AP891009-0189 15:0.48919753086419754 9:0.27314814814814814 14:0.11265432098765432 11:0.032407407407407406 1:0.032407407407407406 8:0.020061728395061727 17:0.007716049382716049 18:0.007716049382716049 3:0.007716049382716049 12:0.0015432098765432098 13:0.0015432098765432098 16:0.0015432098765432098 19:0.0015432098765432098 0:0.0015432098765432098 2:0.0015432098765432098 4:0.0015432098765432098 5:0.0015432098765432098 6:0.0015432098765432098 7:0.0015432098765432098 10:0.0015432098765432098
AP891010-0040 11:0.5564814814814815 14:0.13055555555555556 4:0.10833333333333334 18:0.08611111111111111 0:0.0712962962962963 12:0.012037037037037037 2:0.012037037037037037 6:0.004629629629629629 8:0.004629629629629629 10:0.004629629629629629 13:9.25925925925926E-4 15:9.25925925925926E-4 16:9.25925925925926E-4 17:9.25925925925926E-4 19:9.25925925925926E-4 1:9.25925925925926E-4 3:9.25925925925926E-4 5:9.25925925925926E-4 7:9.25925925925926E-4 9:9.25925925925926E-4
AP891010-0061 16:0.6488095238095238 14:0.1488095238095238 1:0.07261904761904762 0:0.0630952380952381 9:0.02023809523809524 17:0.015476190476190477 13:0.010714285714285714 3:0.005952380952380952 11:0.0011904761904761906 12:0.0011904761904761906 15:0.0011904761904761906 18:0.0011904761904761906 19:0.0011904761904761906 2:0.0011904761904761906 4:0.0011904761904761906 5:0.0011904761904761906 6:0.0011904761904761906 7:0.0011904761904761906 8:0.0011904761904761906 10:0.0011904761904761906
AP891010-0076 4:0.6662011173184358 3:0.10195530726256984 10:0.09078212290502793 11:0.040502793296089384 14:0.023743016759776536 5:0.023743016759776536 15:0.018156424581005588 16:0.012569832402234637 6:0.006983240223463687 12:0.0013966480446927375 13:0.0013966480446927375 17:0.0013966480446927375 18:0.0013966480446927375 19:0.0013966480446927375 0:0.0013966480446927375 1:0.0013966480446927375 2:0.0013966480446927375 7:0.0013966480446927375 8:0.0013966480446927375 9:0.0013966480446927375
AP891010-0168 4:0.7178456591639871 14:0.1229903536977492 3:0.06189710610932476 10:0.04260450160771704 18:0.016881028938906754 5:0.01045016077170418 15:0.007234726688102894 11:0.0040192926045016075 7:0.0040192926045016075 8:0.0040192926045016075 12:8.038585209003215E-4 13:8.038585209003215E-4 16:8.038585209003215E-4 17:8.038585209003215E-4 19:8.038585209003215E-4 0:8.038585209003215E-4 1:8.038585209003215E-4 2:8.038585209003215E-4 6:8.038585209003215E-4 9:8.038585209003215E-4
AP891010-0232 16:0.7371060171919771 14:0.16977077363896848 5:0.020773638968481375 18:0.012177650429799427 6:0.012177650429799427 11:0.009312320916905445 0:0.009312320916905445 13:0.0064469914040114614 8:0.0064469914040114614 1:0.0035816618911174787 3:0.0035816618911174787 9:0.0035816618911174787 12:7.163323782234957E-4 15:7.163323782234957E-4 17:7.163323782234957E-4 19:7.163323782234957E-4 2:7.163323782234957E-4 4:7.163323782234957E-4 7:7.163323782234957E-4 10:7.163323782234957E-4
AP891011-0024 18:0.3328488372093023 19:0.23982558139534885 14:0.12354651162790697 3:0.09447674418604651 8:0.04796511627906977 2:0.04215116279069767 12:0.036337209302325583 13:0.024709302325581394 1:0.0188953488372093 5:0.01308139534883721 16:0.007267441860465116 7:0.007267441860465116 11:0.0014534883720930232 15:0.0014534883720930232 17:0.0014534883720930232 0:0.0014534883720930232 4:0.0014534883720930232 6:0.0014534883720930232 9:0.0014534883720930232 10:0.0014534883720930232
AP891011-0069 4:0.7094370860927153 14:0.11672185430463576 10:0.04718543046357616 7:0.043874172185430466 2:0.030629139072847682 12:0.01076158940397351 16:0.0074503311258278145 18:0.0074503311258278145 15:0.0041390728476821195 19:0.0041390728476821195 3:0.0041390728476821195 6:0.0041390728476821195 8:0.0041390728476821195 11:8.278145695364238E-4 13:8.278145695364238E-4 17:8.278145695364238E-4 0:8.278145695364238E-4 1:8.278145695364238E-4 5:8.278145695364238E-4 9:8.278145695364238E-4
AP891011-0125 3:0.34411764705882353 10:0.29705882352941176 14:0.10882352941176471 13:0.061764705882352944 17:0.05 1:0.026470588235294117 2:0.026470588235294117 12:0.014705882352941176 18:0.014705882352941176 19:0.014705882352941176 0:0.014705882352941176 11:0.0029411764705882353 15:0.0029411764705882353 16:0.0029411764705882353 4:0.0029411764705882353 5:0.0029411764705882353 6:0.0029411764705882353 7:0.0029411764705882353 8:0.0029411764705882353 9:0.0029411764705882353
AP891011-0172 10:0.5086538461538461 3:0.1778846153846154 19:0.07019230769230769 14:0.06634615384615385 7:0.03942307692307692 5:0.03173076923076923 9:0.03173076923076923 12:0.020192307692307693 0:0.020192307692307693 15:0.016346153846153847 4:0.008653846153846154 11:9.615384615384616E-4 13:9.615384615384616E-4 16:9.615384615384616E-4 17:9.615384615384616E-4 18:9.615384615384616E-4 1:9.615384615384616E-4 2:9.615384615384616E-4 6:9.615384615384616E-4 8:9.615384615384616E-4
AP891011-0197 0:0.3390909090909091 17:0.19 14:0.17545454545454545 1:0.07727272727272727 9:0.06272727272727273 18:0.05181818181818182 7:0.03727272727272727 3:0.026363636363636363 2:0.019090909090909092 10:0.008181818181818182 12:0.004545454545454545 11:9.090909090909091E-4 13:9.090909090909091E-4 15:9.090909090909091E-4 16:9.090909090909091E-4 19:9.090909090909091E-4 4:9.090909090909091E-4 5:9.090909090909091E-4 6:9.090909090909091E-4 8:9.090909090909091E-4
AP891011-0228 5:0.5236625514403292 14:0.26440329218106995 18:0.14094650205761317 13:0.01748971193415638 12:0.013374485596707819 6:0.009259259259259259 16:0.0051440329218107 17:0.0051440329218107 1:0.0051440329218107 9:0.0051440329218107 11:0.00102880658436214 15:0.00102880658436214 19:0.00102880658436214 0:0.00102880658436214 2:0.00102880658436214 3:0.00102880658436214 4:0.00102880658436214 7:0.00102880658436214 8:0.00102880658436214 10:0.00102880658436214
AP891011-0281 16:0.4272959183673469 14:0.18920068027210885 3:0.13988095238095238 17:0.05654761904761905 9:0.039540816326530615 2:0.03443877551020408 6:0.03273809523809524 0:0.025935374149659865 5:0.015731292517006803 13:0.01403061224489796 12:0.008928571428571428 18:0.007227891156462585 11:0.0021258503401360546 19:0.0021258503401360546 8:0.0021258503401360546 15:4.2517006802721087E-4 1:4.2517006802721087E-4 4:4.2517006802721087E-4 7:4.2517006802721087E-4 10:4.2517006802721087E-4
AP891012-0074 4:0.7555970149253731 14:0.07649253731343283 2:0.054104477611940295 10:0.04664179104477612 5:0.03171641791044776 8:0.009328358208955223 11:0.0018656716417910447 12:0.0018656716417910447 13:0.0018656716417910447 15:0.0018656716417910447 16:0.0018656716417910447 17:0.0018656716417910447 18:0.0018656716417910447 19:0.0018656716417910447 0:0.0018656716417910447 1:0.0018656716417910447 3:0.0018656716417910447 6:0.0018656716417910447 7:0.0018656716417910447 9:0.0018656716417910447
AP891012-0125 8:0.36133603238866396 14:0.23178137651821862 17:0.1305668016194332 18:0.10222672064777327 0:0.07793522267206478 1:0.03340080971659919 11:0.025303643724696356 13:0.009109311740890687 16:0.009109311740890687 15:0.005060728744939271 4:0.005060728744939271 12:0.0010121457489878543 19:0.0010121457489878543 2:0.0010121457489878543 3:0.0010121457489878543 5:0.0010121457489878543 6:0.0010121457489878543 7:0.0010121457489878543 9:0.0010121457489878543 10:0.0010121457489878543
AP891012-0177 19:0.19680851063829788 9:0.19680851063829788 10:0.19680851063829788 18:0.11170212765957446 14:0.09042553191489362 4:0.047872340425531915 11:0.026595744680851064 16:0.026595744680851064 5:0.026595744680851064 6:0.026595744680851064 12:0.005319148936170213 13:0.005319148936170213 15:0.005319148936170213 17:0.005319148936170213 0:0.005319148936170213 1:0.005319148936170213 2:0.005319148936170213 3:0.005319148936170213 7:0.005319148936170213 8:0.005319148936170213
AP891012-0189 4:0.6628113879003559 14:0.17526690391459074 2:0.036476868327402136 7:0.036476868327402136 10:0.036476868327402136 8:0.02224199288256228 9:0.00800711743772242 11:0.004448398576512456 16:0.004448398576512456 0:0.004448398576512456 12:8.896797153024911E-4 13:8.896797153024911E-4 15:8.896797153024911E-4 17:8.896797153024911E-4 18:8.896797153024911E-4 19:8.896797153024911E-4 1:8.896797153024911E-4 3:8.896797153024911E-4 5:8.896797153024911E-4 6:8.896797153024911E-4
AP891012-0288 16:0.6986386138613861 14:0.1318069306930693 9:0.055074257425742575 13:0.0327970297029703 5:0.01547029702970297 12:0.012995049504950494 6:0.012995049504950494 1:0.008044554455445545 10:0.008044554455445545 15:0.005569306930693069 19:0.005569306930693069 0:0.005569306930693069 11:0.003094059405940594 17:6.188118811881188E-4 18:6.188118811881188E-4 2:6.188118811881188E-4 3:6.188118811881188E-4 4:6.188118811881188E-4 7:6.188118811881188E-4 8:6.188118811881188E-4
AP891012-0319 16:0.6963141025641025 14:0.17387820512820512 9:0.04567307692307692 13:0.026442307692307692 12:0.023237179487179488 10:0.016826923076923076 15:0.004006410256410256 8:0.004006410256410256 11:8.012820512820513E-4 17:8.012820512820513E-4 18:8.012820512820513E-4 19:8.012820512820513E-4 0:8.012820512820513E-4 1:8.012820512820513E-4 2:8.012820512820513E-4 3:8.012820512820513E-4 4:8.012820512820513E-4 5:8.012820512820513E-4 6:8.012820512820513E-4 7:8.012820512820513E-4
AP891013-0042 8:0.55859375 14:0.2565104166666667 3:0.05859375 17:0.048177083333333336 9:0.032552083333333336 1:0.01171875 5:0.01171875 10:0.006510416666666667 11:0.0013020833333333333 12:0.0013020833333333333 13:0.0013020833333333333 15:0.0013020833333333333 16:0.0013020833333333333 18:0.0013020833333333333 19:0.0013020833333333333 0:0.0013020833333333333 2:0.0013020833333333333 4:0.0013020833333333333 6:0.0013020833333333333 7:0.0013020833333333333
AP891013-0086 3:0.2825 14:0.2525 0:0.1525 13:0.1425 15:0.0725 2:0.0225 11:0.0125 1:0.0125 4:0.0125 8:0.0125 12:0.0025 16:0.0025 17:0.0025 18:0.0025 19:0.0025 5:0.0025 6:0.0025 7:0.0025 9:0.0025 10:0.0025
AP891013-0122 0:0.488013698630137 14:0.17294520547945205 9:0.07705479452054795 3:0.06335616438356165 18:0.05650684931506849 13:0.03595890410958904 16:0.02226027397260274 5:0.02226027397260274 7:0.02226027397260274 8:0.015410958904109588 12:0.008561643835616438 11:0.0017123287671232876 15:0.0017123287671232876 17:0.0017123287671232876 19:0.0017123287671232876 1:0.0017123287671232876 2:0.0017123287671232876 4:0.0017123287671232876 6:0.0017123287671232876 10:0.0017123287671232876
AP891013-0183 16:0.5433238636363636 14:0.20241477272727273 9:0.05184659090909091 13:0.04332386363636364 3:0.040482954545454544 5:0.037642045454545456 10:0.014914772727272728 6:0.012073863636363636 8:0.012073863636363636 11:0.009232954545454546 12:0.009232954545454546 19:0.006392045454545455 0:0.006392045454545455 2:0.006392045454545455 15:7.102272727272727E-4 17:7.102272727272727E-4 18:7.102272727272727E-4 1:7.102272727272727E-4 4:7.102272727272727E-4 7:7.102272727272727E-4
AP891015-0049 4:0.3089812332439678 11:0.22319034852546918 15:0.12667560321715818 14:0.09718498659517426 9:0.07841823056300268 10:0.07037533512064344 3:0.030160857908847184 8:0.024798927613941018 0:0.01943699731903485 13:0.006032171581769437 18:0.006032171581769437 2:0.003351206434316354 12:6.702412868632708E-4 16:6.702412868632708E-4 17:6.702412868632708E-4 19:6.702412868632708E-4 1:6.702412868632708E-4 5:6.702412868632708E-4 6:6.702412868632708E-4 7:6.702412868632708E-4
AP891015-0069 16:0.6631944444444444 14:0.10300925925925926 13:0.09375 6:0.052083333333333336 12:0.03819444444444445 1:0.024305555555555556 17:0.005787037037037037 7:0.005787037037037037 11:0.0011574074074074073 15:0.0011574074074074073 18:0.0011574074074074073 19:0.0011574074074074073 0:0.0011574074074074073 2:0.0011574074074074073 3:0.0011574074074074073 4:0.0011574074074074073 5:0.0011574074074074073 8:0.0011574074074074073 9:0.0011574074074074073 10:0.0011574074074074073
AP891017-0058 7:0.5162337662337663 0:0.1396103896103896 2:0.1396103896103896 14:0.06601731601731602 16:0.031385281385281384 17:0.0183982683982684 3:0.0183982683982684 10:0.0183982683982684 11:0.01406926406926407 18:0.01406926406926407 6:0.01406926406926407 12:0.0010822510822510823 13:0.0010822510822510823 15:0.0010822510822510823 19:0.0010822510822510823 1:0.0010822510822510823 4:0.0010822510822510823 5:0.0010822510822510823 8:0.0010822510822510823 9:0.0010822510822510823
AP891017-0137 2:0.4573170731707317 16:0.22967479674796748 3:0.16463414634146342 0:0.06707317073170732 15:0.018292682926829267 11:0.01016260162601626 12:0.01016260162601626 4:0.01016260162601626 5:0.01016260162601626 13:0.0020325203252032522 14:0.0020325203252032522 17:0.0020325203252032522 18:0.0020325203252032522 19:0.0020325203252032522 1:0.0020325203252032522 6:0.0020325203252032522 7:0.0020325203252032522 8:0.0020325203252032522 9:0.0020325203252032522 10:0.0020325203252032522
AP891018-0031 3:0.42819148936170215 16:0.13031914893617022 14:0.1196808510638298 9:0.09840425531914894 7:0.06648936170212766 15:0.04521276595744681 17:0.04521276595744681 0:0.023936170212765957 18:0.013297872340425532 11:0.0026595744680851063 12:0.0026595744680851063 13:0.0026595744680851063 19:0.0026595744680851063 1:0.0026595744680851063 2:0.0026595744680851063 4:0.0026595744680851063 5:0.0026595744680851063 6:0.0026595744680851063 8:0.0026595744680851063 10:0.0026595744680851063
AP891018-0115 3:0.5025 15:0.1725 13:0.0825 9:0.0725 14:0.0525 6:0.0525 16:0.0125 8:0.0125 10:0.0125 11:0.0025 12:0.0025 17:0.0025 18:0.0025 19:0.0025 0:0.0025 1:0.0025 2:0.0025 4:0.0025 5:0.0025 7:0.0025
AP891018-0196 19:0.3427835051546392 18:0.2190721649484536 14:0.16752577319587628 10:0.1056701030927835 15:0.05412371134020619 9:0.05412371134020619 17:0.01288659793814433 5:0.01288659793814433 11:0.002577319587628866 12:0.002577319587628866 13:0.002577319587628866 16:0.002577319587628866 0:0.002577319587628866 1:0.002577319587628866 2:0.002577319587628866 3:0.002577319587628866 4:0.002577319587628866 6:0.002577319587628866 7:0.002577319587628866 8:0.002577319587628866
AP891019-0006 16:0.6821428571428572 14:0.2011904761904762 13:0.034523809523809526 17:0.015476190476190477 4:0.015476190476190477 5:0.010714285714285714 6:0.010714285714285714 10:0.010714285714285714 15:0.005952380952380952 11:0.0011904761904761906 12:0.0011904761904761906 18:0.0011904761904761906 19:0.0011904761904761906 0:0.0011904761904761906 1:0.0011904761904761906 2:0.0011904761904761906 3:0.0011904761904761906 7:0.0011904761904761906 8:0.0011904761904761906 9:0.0011904761904761906
AP891019-0090 10:0.3552215189873418 1:0.25079113924050633 15:0.09572784810126582 14:0.08306962025316456 3:0.07674050632911393 12:0.041930379746835444 18:0.022943037974683545 9:0.01977848101265823 13:0.01661392405063291 6:0.013449367088607595 5:0.010284810126582278 0:0.007120253164556962 11:7.911392405063291E-4 16:7.911392405063291E-4 17:7.911392405063291E-4 19:7.911392405063291E-4 2:7.911392405063291E-4 4:7.911392405063291E-4 7:7.911392405063291E-4 8:7.911392405063291E-4
AP891020-0069 13:0.6705298013245033 14:0.11423841059602649 0:0.048013245033112585 2:0.0347682119205298 16:0.02152317880794702 18:0.02152317880794702 9:0.02152317880794702 19:0.014900662251655629 3:0.014900662251655629 11:0.008278145695364239 12:0.008278145695364239 5:0.008278145695364239 15:0.0016556291390728477 17:0.0016556291390728477 1:0.0016556291390728477 4:0.0016556291390728477 6:0.0016556291390728477 7:0.0016556291390728477 8:0.0016556291390728477 10:0.0016556291390728477
AP891020-0325 9:0.5949074074074074 8:0.19675925925925927 12:0.12268518518518519 15:0.020833333333333332 6:0.020833333333333332 4:0.011574074074074073 11:0.0023148148148148147 13:0.0023148148148148147 14:0.0023148148148148147 16:0.0023148148148148147 17:0.0023148148148148147 18:0.0023148148148148147 19:0.0023148148148148147 0:0.0023148148148148147 1:0.0023148148148148147 2:0.0023148148148148147 3:0.0023148148148148147 5:0.0023148148148148147 7:0.0023148148148148147 10:0.0023148148148148147
AP891021-0043 10:0.19869402985074627 19:0.1912313432835821 3:0.12779850746268656 14:0.12406716417910447 13:0.09048507462686567 8:0.09048507462686567 1:0.06436567164179105 9:0.04197761194029851 0:0.02332089552238806 6:0.012126865671641791 7:0.012126865671641791 4:0.008395522388059701 16:0.0046641791044776115 5:0.0046641791044776115 11:9.328358208955224E-4 12:9.328358208955224E-4 15:9.328358208955224E-4 17:9.328358208955224E-4 18:9.328358208955224E-4 2:9.328358208955224E-4
