AP890101-0034 13:0.26973684210526316 9:0.18552631578947368 10:0.18026315789473685 0:0.175 18:0.12763157894736843 19:0.011842105263157895 2:0.011842105263157895 4:0.011842105263157895 1:0.006578947368421052 8:0.006578947368421052 11:0.0013157894736842105 12:0.0013157894736842105 14:0.0013157894736842105 15:0.0013157894736842105 16:0.0013157894736842105 17:0.0013157894736842105 3:0.0013157894736842105 5:0.0013157894736842105 6:0.0013157894736842105 7:0.0013157894736842105
AP890904-0085 14:0.39814814814814814 15:0.38756613756613756 3:0.08068783068783068 10:0.0701058201058201 5:0.017195767195767195 9:0.017195767195767195 16:0.006613756613756613 17:0.006613756613756613 11:0.0013227513227513227 12:0.0013227513227513227 13:0.0013227513227513227 18:0.0013227513227513227 19:0.0013227513227513227 0:0.0013227513227513227 1:0.0013227513227513227 2:0.0013227513227513227 4:0.0013227513227513227 6:0.0013227513227513227 7:0.0013227513227513227 8:0.0013227513227513227
AP890904-0133 13:0.7898230088495575 11:0.06415929203539823 18:0.028761061946902654 0:0.028761061946902654 10:0.028761061946902654 15:0.011061946902654867 2:0.011061946902654867 9:0.011061946902654867 12:0.0022123893805309734 14:0.0022123893805309734 16:0.0022123893805309734 17:0.0022123893805309734 19:0.0022123893805309734 1:0.0022123893805309734 3:0.0022123893805309734 4:0.0022123893805309734 5:0.0022123893805309734 6:0.0022123893805309734 7:0.0022123893805309734 8:0.0022123893805309734
AP890905-0033 15:0.5098944591029023 14:0.25395778364116095 10:0.11411609498680739 3:0.06398416886543536 16:0.013852242744063324 7:0.013852242744063324 5:0.008575197889182058 9:0.008575197889182058 0:0.0032981530343007917 8:0.0032981530343007917 11:6.596306068601583E-4 12:6.596306068601583E-4 13:6.596306068601583E-4 17:6.596306068601583E-4 18:6.596306068601583E-4 19:6.596306068601583E-4 1:6.596306068601583E-4 2:6.596306068601583E-4 4:6.596306068601583E-4 6:6.596306068601583E-4
AP890905-0035 10:0.38471502590673573 3:0.16709844559585493 7:0.1567357512953368 0:0.06865284974093264 12:0.06347150259067358 14:0.03756476683937824 19:0.03238341968911917 15:0.022020725388601035 4:0.022020725388601035 5:0.01683937823834197 16:0.011658031088082901 6:0.006476683937823834 11:0.0012953367875647669 13:0.0012953367875647669 17:0.0012953367875647669 18:0.0012953367875647669 1:0.0012953367875647669 2:0.0012953367875647669 8:0.0012953367875647669 9:0.0012953367875647669
AP890905-0052 2:0.3263422818791946 19:0.25922818791946306 10:0.13506711409395974 0:0.07802013422818792 13:0.05453020134228188 15:0.047818791946308725 11:0.01761744966442953 14:0.01761744966442953 3:0.014261744966442953 6:0.014261744966442953 16:0.010906040268456376 17:0.010906040268456376 5:0.007550335570469799 12:8.389261744966443E-4 18:8.389261744966443E-4 1:8.389261744966443E-4 4:8.389261744966443E-4 7:8.389261744966443E-4 8:8.389261744966443E-4 9:8.389261744966443E-4
AP890905-0073 1:0.31607142857142856 10:0.2375 11:0.15892857142857142 2:0.10892857142857143 16:0.06607142857142857 17:0.05178571428571429 15:0.008928571428571428 3:0.008928571428571428 5:0.008928571428571428 7:0.008928571428571428 9:0.008928571428571428 12:0.0017857142857142857 13:0.0017857142857142857 14:0.0017857142857142857 18:0.0017857142857142857 19:0.0017857142857142857 0:0.0017857142857142857 4:0.0017857142857142857 6:0.0017857142857142857 8:0.0017857142857142857
AP890906-0196 17:0.22936893203883496 14:0.2196601941747573 3:0.17597087378640777 10:0.1662621359223301 12:0.07402912621359223 13:0.0691747572815534 4:0.02063106796116505 0:0.010922330097087379 9:0.010922330097087379 16:0.006067961165048544 5:0.006067961165048544 11:0.0012135922330097086 15:0.0012135922330097086 18:0.0012135922330097086 19:0.0012135922330097086 1:0.0012135922330097086 2:0.0012135922330097086 6:0.0012135922330097086 7:0.0012135922330097086 8:0.0012135922330097086
AP890907-0130 17:0.4752252252252252 3:0.243993993993994 10:0.08783783783783784 14:0.060810810810810814 13:0.05780780780780781 8:0.027777777777777776 5:0.00975975975975976 16:0.006756756756756757 18:0.006756756756756757 1:0.006756756756756757 9:0.006756756756756757 4:0.0037537537537537537 11:7.507507507507507E-4 12:7.507507507507507E-4 15:7.507507507507507E-4 19:7.507507507507507E-4 0:7.507507507507507E-4 2:7.507507507507507E-4 6:7.507507507507507E-4 7:7.507507507507507E-4
AP890907-0144 2:0.4538327526132404 16:0.18554006968641115 5:0.1402439024390244 10:0.06707317073170732 3:0.06010452961672474 11:0.025261324041811847 19:0.025261324041811847 0:0.014808362369337979 1:0.0078397212543554 6:0.0078397212543554 8:0.004355400696864111 12:8.710801393728223E-4 13:8.710801393728223E-4 14:8.710801393728223E-4 15:8.710801393728223E-4 17:8.710801393728223E-4 18:8.710801393728223E-4 4:8.710801393728223E-4 7:8.710801393728223E-4 9:8.710801393728223E-4
AP890907-0181 17:0.3134920634920635 3:0.2552910052910053 14:0.14947089947089948 10:0.12301587301587301 13:0.05423280423280423 0:0.027777777777777776 12:0.022486772486772486 19:0.017195767195767195 4:0.017195767195767195 8:0.006613756613756613 11:0.0013227513227513227 15:0.0013227513227513227 16:0.0013227513227513227 18:0.0013227513227513227 1:0.0013227513227513227 2:0.0013227513227513227 5:0.0013227513227513227 6:0.0013227513227513227 7:0.0013227513227513227 9:0.0013227513227513227
AP890907-0200 1:0.27422907488986786 5:0.22577092511013216 3:0.15088105726872247 10:0.13766519823788545 12:0.08039647577092511 11:0.040748898678414094 19:0.023127753303964757 4:0.014317180616740088 7:0.014317180616740088 14:0.009911894273127754 18:0.009911894273127754 15:0.005506607929515419 2:0.005506607929515419 13:0.0011013215859030838 16:0.0011013215859030838 17:0.0011013215859030838 0:0.0011013215859030838 6:0.0011013215859030838 8:0.0011013215859030838 9:0.0011013215859030838
AP890907-0225 10:0.5271587743732591 19:0.22075208913649025 18:0.05083565459610028 0:0.04526462395543175 2:0.04247910863509749 16:0.03690807799442897 5:0.02576601671309192 6:0.017409470752089137 1:0.011838440111420613 3:0.006267409470752089 9:0.006267409470752089 4:0.003481894150417827 11:6.963788300835655E-4 12:6.963788300835655E-4 13:6.963788300835655E-4 14:6.963788300835655E-4 15:6.963788300835655E-4 17:6.963788300835655E-4 7:6.963788300835655E-4 8:6.963788300835655E-4
AP890908-0051 1:0.35580204778157 5:0.19539249146757678 10:0.11689419795221843 3:0.08617747440273038 12:0.04863481228668942 14:0.041808873720136516 11:0.03498293515358362 16:0.028156996587030716 18:0.028156996587030716 4:0.017918088737201365 7:0.014505119453924915 15:0.007679180887372013 17:0.007679180887372013 9:0.007679180887372013 0:0.004266211604095563 13:8.532423208191126E-4 19:8.532423208191126E-4 2:8.532423208191126E-4 6:8.532423208191126E-4 8:8.532423208191126E-4
AP890908-0052 14:0.2949561403508772 7:0.22478070175438597 4:0.19407894736842105 10:0.08881578947368421 12:0.0581140350877193 11:0.03618421052631579 13:0.03618421052631579 15:0.023026315789473683 0:0.01425438596491228 19:0.005482456140350877 1:0.005482456140350877 5:0.005482456140350877 6:0.005482456140350877 16:0.0010964912280701754 17:0.0010964912280701754 18:0.0010964912280701754 2:0.0010964912280701754 3:0.0010964912280701754 8:0.0010964912280701754 9:0.0010964912280701754
AP890908-0124 17:0.37860892388451445 14:0.2316272965879265 4:0.14501312335958005 3:0.09514435695538058 10:0.0610236220472441 13:0.02952755905511811 7:0.02690288713910761 15:0.016404199475065617 5:0.00853018372703412 11:6.561679790026247E-4 12:6.561679790026247E-4 16:6.561679790026247E-4 18:6.561679790026247E-4 19:6.561679790026247E-4 0:6.561679790026247E-4 1:6.561679790026247E-4 2:6.561679790026247E-4 6:6.561679790026247E-4 8:6.561679790026247E-4 9:6.561679790026247E-4
AP890911-0025 14:0.19276094276094277 3:0.1893939393939394 17:0.18602693602693604 7:0.11868686868686869 0:0.07491582491582492 16:0.06818181818181818 13:0.05808080808080808 10:0.05808080808080808 15:0.017676767676767676 12:0.010942760942760943 18:0.007575757575757576 1:0.007575757575757576 11:0.004208754208754209 19:8.417508417508417E-4 2:8.417508417508417E-4 4:8.417508417508417E-4 5:8.417508417508417E-4 6:8.417508417508417E-4 8:8.417508417508417E-4 9:8.417508417508417E-4
AP890911-0027 19:0.3823076923076923 10:0.10538461538461538 1:0.09923076923076923 3:0.08384615384615385 16:0.06230769230769231 18:0.04692307692307692 6:0.040769230769230766 8:0.03769230769230769 0:0.031538461538461536 4:0.031538461538461536 17:0.019230769230769232 2:0.016153846153846154 12:0.01 13:0.01 9:0.01 11:0.0038461538461538464 14:0.0038461538461538464 15:0.0038461538461538464 5:7.692307692307692E-4 7:7.692307692307692E-4
AP890912-0035 8:0.4107142857142857 10:0.20018796992481203 0:0.09116541353383459 1:0.05733082706766917 2:0.046052631578947366 12:0.03853383458646616 3:0.03101503759398496 11:0.02725563909774436 16:0.02725563909774436 5:0.019736842105263157 17:0.015977443609022556 6:0.015977443609022556 9:0.012218045112781954 13:9.398496240601503E-4 14:9.398496240601503E-4 15:9.398496240601503E-4 18:9.398496240601503E-4 19:9.398496240601503E-4 4:9.398496240601503E-4 7:9.398496240601503E-4
AP890912-0081 0:0.3782051282051282 14:0.3269230769230769 19:0.0876068376068376 10:0.06196581196581197 3:0.04487179487179487 8:0.04487179487179487 7:0.019230769230769232 4:0.010683760683760684 11:0.002136752136752137 12:0.002136752136752137 13:0.002136752136752137 15:0.002136752136752137 16:0.002136752136752137 17:0.002136752136752137 18:0.002136752136752137 1:0.002136752136752137 2:0.002136752136752137 5:0.002136752136752137 6:0.002136752136752137 9:0.002136752136752137
AP890912-0098 0:0.3991477272727273 14:0.3366477272727273 10:0.08096590909090909 19:0.046875 8:0.041193181818181816 7:0.024147727272727272 2:0.018465909090909092 16:0.01278409090909091 3:0.01278409090909091 5:0.01278409090909091 11:0.0014204545454545455 12:0.0014204545454545455 13:0.0014204545454545455 15:0.0014204545454545455 17:0.0014204545454545455 18:0.0014204545454545455 1:0.0014204545454545455 4:0.0014204545454545455 6:0.0014204545454545455 9:0.0014204545454545455
AP890913-0002 11:0.388986013986014 5:0.22115384615384615 10:0.1791958041958042 17:0.14772727272727273 7:0.021853146853146852 12:0.01486013986013986 0:0.007867132867132868 13:0.004370629370629371 16:0.004370629370629371 14:8.741258741258741E-4 15:8.741258741258741E-4 18:8.741258741258741E-4 19:8.741258741258741E-4 1:8.741258741258741E-4 2:8.741258741258741E-4 3:8.741258741258741E-4 4:8.741258741258741E-4 6:8.741258741258741E-4 8:8.741258741258741E-4 9:8.741258741258741E-4
AP890913-0044 2:0.6866197183098591 10:0.12793427230046947 16:0.08098591549295775 3:0.03873239436619718 0:0.029342723004694836 4:0.01056338028169014 5:0.01056338028169014 11:0.0011737089201877935 12:0.0011737089201877935 13:0.0011737089201877935 14:0.0011737089201877935 15:0.0011737089201877935 17:0.0011737089201877935 18:0.0011737089201877935 19:0.0011737089201877935 1:0.0011737089201877935 6:0.0011737089201877935 7:0.0011737089201877935 8:0.0011737089201877935 9:0.0011737089201877935
AP890913-0063 13:0.20337837837837838 16:0.1277027027027027 5:0.1277027027027027 10:0.1222972972972973 0:0.1195945945945946 19:0.08175675675675675 18:0.057432432432432436 2:0.04932432432432433 6:0.04121621621621622 4:0.0222972972972973 9:0.0222972972972973 15:0.006081081081081081 12:0.0033783783783783786 14:0.0033783783783783786 1:0.0033783783783783786 7:0.0033783783783783786 8:0.0033783783783783786 11:6.756756756756757E-4 17:6.756756756756757E-4 3:6.756756756756757E-4
AP890913-0130 4:0.34774436090225563 15:0.2800751879699248 14:0.10714285714285714 13:0.09210526315789473 5:0.046992481203007516 3:0.03195488721804511 9:0.02443609022556391 18:0.016917293233082706 0:0.016917293233082706 17:0.009398496240601503 1:0.009398496240601503 11:0.0018796992481203006 12:0.0018796992481203006 16:0.0018796992481203006 19:0.0018796992481203006 2:0.0018796992481203006 6:0.0018796992481203006 7:0.0018796992481203006 8:0.0018796992481203006 10:0.0018796992481203006
AP890914-0061 8:0.4639303482587065 16:0.17537313432835822 5:0.1256218905472637 10:0.12064676616915423 0:0.041044776119402986 11:0.026119402985074626 18:0.026119402985074626 2:0.006218905472636816 12:0.0012437810945273632 13:0.0012437810945273632 14:0.0012437810945273632 15:0.0012437810945273632 17:0.0012437810945273632 19:0.0012437810945273632 1:0.0012437810945273632 3:0.0012437810945273632 4:0.0012437810945273632 6:0.0012437810945273632 7:0.0012437810945273632 9:0.0012437810945273632
AP890914-0159 6:0.46003401360544216 18:0.14030612244897958 5:0.10629251700680271 19:0.06887755102040816 11:0.05187074829931973 13:0.05187074829931973 10:0.041666666666666664 16:0.03826530612244898 9:0.031462585034013606 12:8.503401360544217E-4 14:8.503401360544217E-4 15:8.503401360544217E-4 17:8.503401360544217E-4 0:8.503401360544217E-4 1:8.503401360544217E-4 2:8.503401360544217E-4 3:8.503401360544217E-4 4:8.503401360544217E-4 7:8.503401360544217E-4 8:8.503401360544217E-4
AP890915-0105 13:0.7862318840579711 12:0.07608695652173914 14:0.018115942028985508 18:0.018115942028985508 0:0.018115942028985508 8:0.018115942028985508 9:0.018115942028985508 11:0.0036231884057971015 15:0.0036231884057971015 16:0.0036231884057971015 17:0.0036231884057971015 19:0.0036231884057971015 1:0.0036231884057971015 2:0.0036231884057971015 3:0.0036231884057971015 4:0.0036231884057971015 5:0.0036231884057971015 6:0.0036231884057971015 7:0.0036231884057971015 10:0.0036231884057971015
AP890915-0213 4:0.27346041055718473 0:0.17961876832844575 15:0.12683284457478006 10:0.12683284457478006 16:0.062316715542521994 9:0.053519061583577714 14:0.04472140762463343 1:0.027126099706744868 3:0.024193548387096774 8:0.024193548387096774 5:0.02126099706744868 19:0.018328445747800588 13:0.006598240469208211 17:0.0036656891495601175 2:0.0036656891495601175 11:7.331378299120235E-4 12:7.331378299120235E-4 18:7.331378299120235E-4 6:7.331378299120235E-4 7:7.331378299120235E-4
AP890916-0086 17:0.5973502304147466 3:0.09504608294930876 5:0.05587557603686636 10:0.051267281105990783 14:0.04435483870967742 13:0.039746543778801845 7:0.032834101382488476 1:0.03052995391705069 12:0.014400921658986175 15:0.014400921658986175 11:0.005184331797235023 19:0.005184331797235023 4:0.005184331797235023 6:0.002880184331797235 9:0.002880184331797235 16:5.76036866359447E-4 18:5.76036866359447E-4 0:5.76036866359447E-4 2:5.76036866359447E-4 8:5.76036866359447E-4
AP890916-0088 17:0.4337686567164179 3:0.24347014925373134 10:0.12406716417910447 5:0.0830223880597015 11:0.03824626865671642 0:0.01958955223880597 16:0.01585820895522388 19:0.01585820895522388 1:0.008395522388059701 13:0.0046641791044776115 14:0.0046641791044776115 12:9.328358208955224E-4 15:9.328358208955224E-4 18:9.328358208955224E-4 2:9.328358208955224E-4 4:9.328358208955224E-4 6:9.328358208955224E-4 7:9.328358208955224E-4 8:9.328358208955224E-4 9:9.328358208955224E-4
AP890916-0149 14:0.1751497005988024 3:0.14520958083832336 13:0.11526946107784432 15:0.1092814371257485 16:0.10329341317365269 18:0.09730538922155689 10:0.08532934131736528 2:0.0374251497005988 4:0.0374251497005988 19:0.03143712574850299 11:0.025449101796407185 12:0.019461077844311378 1:0.0074850299401197605 17:0.0014970059880239522 0:0.0014970059880239522 5:0.0014970059880239522 6:0.0014970059880239522 7:0.0014970059880239522 8:0.0014970059880239522 9:0.0014970059880239522
AP890917-0031 8:0.47145328719723184 5:0.16003460207612458 10:0.10813148788927336 0:0.04238754325259515 9:0.03892733564013841 11:0.03200692041522491 18:0.028546712802768166 6:0.028546712802768166 19:0.025086505190311418 4:0.025086505190311418 1:0.014705882352941176 2:0.014705882352941176 16:0.004325259515570935 12:8.650519031141869E-4 13:8.650519031141869E-4 14:8.650519031141869E-4 15:8.650519031141869E-4 17:8.650519031141869E-4 3:8.650519031141869E-4 7:8.650519031141869E-4
AP890918-0013 10:0.19631410256410256 9:0.17387820512820512 3:0.13541666666666666 5:0.12900641025641027 2:0.10977564102564102 1:0.09375 11:0.04246794871794872 6:0.036057692307692304 7:0.029647435897435896 13:0.016826923076923076 8:0.016826923076923076 12:0.004006410256410256 15:0.004006410256410256 17:0.004006410256410256 0:0.004006410256410256 14:8.012820512820513E-4 16:8.012820512820513E-4 18:8.012820512820513E-4 19:8.012820512820513E-4 4:8.012820512820513E-4
AP890918-0037 11:0.5407801418439716 12:0.11524822695035461 13:0.06560283687943262 18:0.06560283687943262 0:0.044326241134751775 5:0.044326241134751775 4:0.02304964539007092 7:0.02304964539007092 16:0.015957446808510637 8:0.015957446808510637 14:0.008865248226950355 2:0.008865248226950355 3:0.008865248226950355 9:0.008865248226950355 15:0.0017730496453900709 17:0.0017730496453900709 19:0.0017730496453900709 1:0.0017730496453900709 6:0.0017730496453900709 10:0.0017730496453900709
AP890918-0096 8:0.40580736543909346 5:0.26416430594900847 10:0.09135977337110482 6:0.06586402266288952 2:0.05736543909348442 15:0.037535410764872525 0:0.02903682719546742 16:0.012039660056657223 17:0.006373937677053824 1:0.006373937677053824 4:0.006373937677053824 11:0.0035410764872521247 12:0.0035410764872521247 3:0.0035410764872521247 9:0.0035410764872521247 13:7.08215297450425E-4 14:7.08215297450425E-4 18:7.08215297450425E-4 19:7.08215297450425E-4 7:7.08215297450425E-4
AP890918-0097 9:0.430327868852459 13:0.11885245901639344 2:0.11885245901639344 1:0.06967213114754098 15:0.05327868852459016 3:0.05327868852459016 18:0.036885245901639344 19:0.036885245901639344 16:0.020491803278688523 5:0.020491803278688523 11:0.004098360655737705 12:0.004098360655737705 14:0.004098360655737705 17:0.004098360655737705 0:0.004098360655737705 4:0.004098360655737705 6:0.004098360655737705 7:0.004098360655737705 8:0.004098360655737705 10:0.004098360655737705
AP890918-0171 13:0.5820802005012531 0:0.19611528822055138 10:0.13345864661654136 8:0.040726817042606514 18:0.015664160401002505 12:0.008145363408521303 14:0.005639097744360902 5:0.005639097744360902 7:0.005639097744360902 11:6.265664160401002E-4 15:6.265664160401002E-4 16:6.265664160401002E-4 17:6.265664160401002E-4 19:6.265664160401002E-4 1:6.265664160401002E-4 2:6.265664160401002E-4 3:6.265664160401002E-4 4:6.265664160401002E-4 6:6.265664160401002E-4 9:6.265664160401002E-4
AP890919-0037 13:0.5431818181818182 0:0.2643939393939394 10:0.1159090909090909 12:0.02196969696969697 8:0.01893939393939394 1:0.009848484848484848 4:0.009848484848484848 11:0.006818181818181818 14:7.575757575757576E-4 15:7.575757575757576E-4 16:7.575757575757576E-4 17:7.575757575757576E-4 18:7.575757575757576E-4 19:7.575757575757576E-4 2:7.575757575757576E-4 3:7.575757575757576E-4 5:7.575757575757576E-4 6:7.575757575757576E-4 7:7.575757575757576E-4 9:7.575757575757576E-4
AP890919-0170 12:0.39441747572815533 13:0.17111650485436894 11:0.13713592233009708 17:0.08373786407766991 1:0.07402912621359223 5:0.04004854368932039 7:0.015776699029126214 16:0.010922330097087379 18:0.010922330097087379 19:0.010922330097087379 0:0.010922330097087379 2:0.010922330097087379 4:0.010922330097087379 3:0.006067961165048544 10:0.006067961165048544 14:0.0012135922330097086 15:0.0012135922330097086 6:0.0012135922330097086 8:0.0012135922330097086 9:0.0012135922330097086
AP890919-0180 13:0.3957399103139013 0:0.2701793721973094 10:0.15358744394618834 18:0.08632286995515695 8:0.032511210762331835 9:0.023542600896860985 2:0.010089686098654708 6:0.010089686098654708 7:0.005605381165919282 11:0.0011210762331838565 12:0.0011210762331838565 14:0.0011210762331838565 15:0.0011210762331838565 16:0.0011210762331838565 17:0.0011210762331838565 19:0.0011210762331838565 1:0.0011210762331838565 3:0.0011210762331838565 4:0.0011210762331838565 5:0.0011210762331838565
AP890919-0195 9:0.2424953095684803 10:0.1449343339587242 13:0.10928705440900563 5:0.099906191369606 16:0.09052532833020638 1:0.09052532833020638 3:0.07739212007504691 0:0.03799249530956848 18:0.036116322701688554 12:0.02673545966228893 17:0.013602251407129456 4:0.013602251407129456 19:0.006097560975609756 11:0.0023452157598499064 14:0.0023452157598499064 15:0.0023452157598499064 2:0.0023452157598499064 6:4.6904315196998124E-4 7:4.6904315196998124E-4 8:4.6904315196998124E-4
AP890920-0085 13:0.3064784053156146 1:0.2599667774086379 10:0.1669435215946844 8:0.05398671096345515 12:0.050664451827242524 16:0.0340531561461794 18:0.030730897009966777 3:0.02408637873754153 11:0.01744186046511628 19:0.014119601328903655 0:0.007475083056478406 2:0.007475083056478406 4:0.007475083056478406 5:0.007475083056478406 6:0.004152823920265781 7:0.004152823920265781 14:8.305647840531562E-4 15:8.305647840531562E-4 17:8.305647840531562E-4 9:8.305647840531562E-4
AP890921-0087 10:0.19117647058823528 1:0.18212669683257918 5:0.12782805429864252 8:0.12782805429864252 4:0.10972850678733032 6:0.10972850678733032 9:0.08257918552036199 0:0.02828054298642534 16:0.014705882352941176 17:0.010180995475113122 12:0.005656108597285068 11:0.0011312217194570137 13:0.0011312217194570137 14:0.0011312217194570137 15:0.0011312217194570137 18:0.0011312217194570137 19:0.0011312217194570137 2:0.0011312217194570137 3:0.0011312217194570137 7:0.0011312217194570137
AP890921-0108 9:0.27238805970149255 11:0.1828358208955224 1:0.12313432835820895 5:0.12313432835820895 2:0.09328358208955224 18:0.07835820895522388 3:0.033582089552238806 12:0.018656716417910446 16:0.018656716417910446 10:0.018656716417910446 13:0.0037313432835820895 14:0.0037313432835820895 15:0.0037313432835820895 17:0.0037313432835820895 19:0.0037313432835820895 0:0.0037313432835820895 4:0.0037313432835820895 6:0.0037313432835820895 7:0.0037313432835820895 8:0.0037313432835820895
AP890921-0112 14:0.6661290322580645 15:0.11129032258064517 17:0.11129032258064517 10:0.03387096774193549 16:0.020967741935483872 4:0.020967741935483872 19:0.014516129032258065 11:0.0016129032258064516 12:0.0016129032258064516 13:0.0016129032258064516 18:0.0016129032258064516 0:0.0016129032258064516 1:0.0016129032258064516 2:0.0016129032258064516 3:0.0016129032258064516 5:0.0016129032258064516 6:0.0016129032258064516 7:0.0016129032258064516 8:0.0016129032258064516 9:0.0016129032258064516
AP890922-0042 19:0.5704419889502762 16:0.12292817679558012 10:0.106353591160221 5:0.08425414364640885 13:0.017955801104972375 14:0.017955801104972375 7:0.017955801104972375 18:0.012430939226519336 2:0.012430939226519336 6:0.012430939226519336 0:0.006906077348066298 1:0.006906077348066298 11:0.0013812154696132596 12:0.0013812154696132596 15:0.0013812154696132596 17:0.0013812154696132596 3:0.0013812154696132596 4:0.0013812154696132596 8:0.0013812154696132596 9:0.0013812154696132596
AP890922-0179 9:0.5442073170731707 5:0.12957317073170732 2:0.06859756097560976 0:0.0625 6:0.05030487804878049 10:0.05030487804878049 14:0.03201219512195122 3:0.019817073170731708 4:0.013719512195121951 13:0.007621951219512195 7:0.007621951219512195 11:0.001524390243902439 12:0.001524390243902439 15:0.001524390243902439 16:0.001524390243902439 17:0.001524390243902439 18:0.001524390243902439 19:0.001524390243902439 1:0.001524390243902439 8:0.001524390243902439
AP890922-0223 13:0.7633495145631068 14:0.08859223300970874 0:0.04975728155339806 17:0.02063106796116505 18:0.02063106796116505 7:0.015776699029126214 11:0.010922330097087379 15:0.010922330097087379 1:0.006067961165048544 12:0.0012135922330097086 16:0.0012135922330097086 19:0.0012135922330097086 2:0.0012135922330097086 3:0.0012135922330097086 4:0.0012135922330097086 5:0.0012135922330097086 6:0.0012135922330097086 8:0.0012135922330097086 9:0.0012135922330097086 10:0.0012135922330097086
AP890923-0075 13:0.7317415730337079 4:0.07443820224719101 18:0.04073033707865169 0:0.0351123595505618 11:0.02949438202247191 1:0.018258426966292134 6:0.012640449438202247 10:0.012640449438202247 12:0.007022471910112359 14:0.007022471910112359 19:0.007022471910112359 2:0.007022471910112359 8:0.007022471910112359 15:0.0014044943820224719 16:0.0014044943820224719 17:0.0014044943820224719 3:0.0014044943820224719 5:0.0014044943820224719 7:0.0014044943820224719 9:0.0014044943820224719
AP890923-0122 4:0.2235632183908046 12:0.20517241379310344 14:0.14770114942528736 7:0.08793103448275862 10:0.07183908045977011 13:0.05344827586206897 17:0.051149425287356325 8:0.044252873563218394 11:0.028160919540229885 15:0.028160919540229885 19:0.021264367816091954 5:0.009770114942528735 18:0.007471264367816092 1:0.007471264367816092 16:0.005172413793103448 9:0.005172413793103448 0:5.747126436781609E-4 2:5.747126436781609E-4 3:5.747126436781609E-4 6:5.747126436781609E-4
AP890924-0046 8:0.3658854166666667 5:0.18880208333333334 10:0.14192708333333334 11:0.12109375 2:0.06380208333333333 1:0.032552083333333336 12:0.022135416666666668 19:0.016927083333333332 13:0.01171875 7:0.01171875 4:0.006510416666666667 9:0.006510416666666667 14:0.0013020833333333333 15:0.0013020833333333333 16:0.0013020833333333333 17:0.0013020833333333333 18:0.0013020833333333333 0:0.0013020833333333333 3:0.0013020833333333333 6:0.0013020833333333333
AP890925-0071 5:0.4050387596899225 8:0.14922480620155038 17:0.11046511627906977 6:0.0872093023255814 0:0.06395348837209303 2:0.040697674418604654 1:0.025193798449612403 9:0.025193798449612403 11:0.01744186046511628 16:0.01744186046511628 18:0.01744186046511628 13:0.009689922480620155 15:0.009689922480620155 4:0.009689922480620155 12:0.001937984496124031 14:0.001937984496124031 19:0.001937984496124031 3:0.001937984496124031 7:0.001937984496124031 10:0.001937984496124031
AP890927-0067 13:0.7069672131147541 10:0.09221311475409837 16:0.06762295081967214 19:0.0430327868852459 18:0.02663934426229508 8:0.018442622950819672 12:0.010245901639344262 0:0.010245901639344262 11:0.0020491803278688526 14:0.0020491803278688526 15:0.0020491803278688526 17:0.0020491803278688526 1:0.0020491803278688526 2:0.0020491803278688526 3:0.0020491803278688526 4:0.0020491803278688526 5:0.0020491803278688526 6:0.0020491803278688526 7:0.0020491803278688526 9:0.0020491803278688526
AP890927-0218 4:0.21143958868894602 5:0.15231362467866325 1:0.10604113110539845 10:0.10604113110539845 6:0.09318766066838047 13:0.05719794344473008 9:0.04177377892030849 17:0.036632390745501286 2:0.036632390745501286 3:0.03406169665809768 16:0.031491002570694086 11:0.02634961439588689 0:0.02634961439588689 12:0.02377892030848329 19:0.008354755784061696 15:0.003213367609254499 18:0.003213367609254499 14:6.426735218508997E-4 7:6.426735218508997E-4 8:6.426735218508997E-4
AP890928-0072 13:0.4209558823529412 0:0.22242647058823528 10:0.15625 18:0.10477941176470588 14:0.02389705882352941 1:0.02389705882352941 16:0.009191176470588236 17:0.009191176470588236 19:0.009191176470588236 11:0.001838235294117647 12:0.001838235294117647 15:0.001838235294117647 2:0.001838235294117647 3:0.001838235294117647 4:0.001838235294117647 5:0.001838235294117647 6:0.001838235294117647 7:0.001838235294117647 8:0.001838235294117647 9:0.001838235294117647
AP890928-0176 8:0.20432692307692307 11:0.1658653846153846 0:0.15625 3:0.12740384615384615 12:0.0889423076923077 5:0.0889423076923077 7:0.05048076923076923 6:0.040865384615384616 1:0.021634615384615384 19:0.01201923076923077 2:0.01201923076923077 4:0.01201923076923077 13:0.002403846153846154 14:0.002403846153846154 15:0.002403846153846154 16:0.002403846153846154 17:0.002403846153846154 18:0.002403846153846154 9:0.002403846153846154 10:0.002403846153846154
AP890928-0212 11:0.2939024390243902 5:0.2646341463414634 1:0.09390243902439024 17:0.07439024390243902 16:0.06951219512195123 18:0.06951219512195123 10:0.03536585365853658 0:0.03048780487804878 3:0.025609756097560974 2:0.015853658536585366 13:0.01097560975609756 9:0.006097560975609756 12:0.0012195121951219512 14:0.0012195121951219512 15:0.0012195121951219512 19:0.0012195121951219512 4:0.0012195121951219512 6:0.0012195121951219512 7:0.0012195121951219512 8:0.0012195121951219512
