AP890101-0050 8:0.3526490066225166 15:0.27980132450331124 4:0.173841059602649 3:0.09437086092715231 1:0.02152317880794702 14:0.014900662251655629 9:0.014900662251655629 12:0.008278145695364239 17:0.008278145695364239 18:0.008278145695364239 7:0.008278145695364239 11:0.0016556291390728477 13:0.0016556291390728477 16:0.0016556291390728477 19:0.0016556291390728477 0:0.0016556291390728477 2:0.0016556291390728477 5:0.0016556291390728477 6:0.0016556291390728477 10:0.0016556291390728477
AP890905-0244 16:0.6873549883990719 3:0.1954756380510441 2:0.03306264501160093 6:0.02842227378190255 7:0.014501160092807424 1:0.009860788863109048 15:0.0075406032482598605 4:0.0075406032482598605 17:0.002900232018561485 5:0.002900232018561485 8:0.002900232018561485 9:0.002900232018561485 11:5.80046403712297E-4 12:5.80046403712297E-4 13:5.80046403712297E-4 14:5.80046403712297E-4 18:5.80046403712297E-4 19:5.80046403712297E-4 0:5.80046403712297E-4 10:5.80046403712297E-4
AP890906-0024 19:0.39945652173913043 17:0.14945652173913043 6:0.13496376811594202 3:0.0661231884057971 13:0.051630434782608696 10:0.051630434782608696 16:0.03713768115942029 12:0.03351449275362319 0:0.022644927536231884 4:0.019021739130434784 9:0.01177536231884058 11:0.008152173913043478 7:0.008152173913043478 14:9.057971014492754E-4 15:9.057971014492754E-4 18:9.057971014492754E-4 1:9.057971014492754E-4 2:9.057971014492754E-4 5:9.057971014492754E-4 8:9.057971014492754E-4
AP890906-0126 5:0.5804093567251462 16:0.17690058479532164 3:0.14181286549707603 12:0.019005847953216373 0:0.019005847953216373 1:0.019005847953216373 2:0.013157894736842105 13:0.007309941520467836 14:0.007309941520467836 11:0.0014619883040935672 15:0.0014619883040935672 17:0.0014619883040935672 18:0.0014619883040935672 19:0.0014619883040935672 4:0.0014619883040935672 6:0.0014619883040935672 7:0.0014619883040935672 8:0.0014619883040935672 9:0.0014619883040935672 10:0.0014619883040935672
AP890906-0253 16:0.6348039215686274 3:0.16748366013071894 2:0.049836601307189546 6:0.04003267973856209 1:0.02696078431372549 12:0.02042483660130719 7:0.02042483660130719 8:0.010620915032679739 11:0.007352941176470588 0:0.007352941176470588 10:0.007352941176470588 13:8.169934640522876E-4 14:8.169934640522876E-4 15:8.169934640522876E-4 17:8.169934640522876E-4 18:8.169934640522876E-4 19:8.169934640522876E-4 4:8.169934640522876E-4 5:8.169934640522876E-4 9:8.169934640522876E-4
AP890907-0029 5:0.488544474393531 3:0.2055256064690027 16:0.20013477088948786 6:0.02223719676549865 0:0.01954177897574124 14:0.016846361185983826 18:0.016846361185983826 9:0.011455525606469003 11:0.0033692722371967657 12:0.0033692722371967657 17:0.0033692722371967657 2:0.0033692722371967657 13:6.738544474393531E-4 15:6.738544474393531E-4 19:6.738544474393531E-4 1:6.738544474393531E-4 4:6.738544474393531E-4 7:6.738544474393531E-4 8:6.738544474393531E-4 10:6.738544474393531E-4
AP890907-0229 13:0.4100274725274725 2:0.16826923076923078 1:0.10782967032967034 3:0.0831043956043956 7:0.05837912087912088 8:0.05013736263736264 0:0.044642857142857144 17:0.02815934065934066 6:0.017170329670329672 9:0.014423076923076924 16:0.006181318681318681 12:0.003434065934065934 10:0.003434065934065934 11:6.868131868131869E-4 14:6.868131868131869E-4 15:6.868131868131869E-4 18:6.868131868131869E-4 19:6.868131868131869E-4 4:6.868131868131869E-4 5:6.868131868131869E-4
AP890907-0230 1:0.29854368932038833 3:0.1529126213592233 12:0.10436893203883495 13:0.09466019417475728 10:0.09142394822006472 2:0.08818770226537216 11:0.06877022653721683 5:0.03964401294498382 14:0.029935275080906147 17:0.013754045307443365 6:0.010517799352750809 15:8.090614886731392E-4 16:8.090614886731392E-4 18:8.090614886731392E-4 19:8.090614886731392E-4 0:8.090614886731392E-4 4:8.090614886731392E-4 7:8.090614886731392E-4 8:8.090614886731392E-4 9:8.090614886731392E-4
AP890907-0231 1:0.4009615384615385 13:0.09711538461538462 6:0.09711538461538462 3:0.08173076923076923 7:0.08173076923076923 2:0.07019230769230769 14:0.06634615384615385 17:0.05480769230769231 15:0.0125 9:0.0125 16:0.008653846153846154 11:0.004807692307692308 4:0.004807692307692308 12:9.615384615384616E-4 18:9.615384615384616E-4 19:9.615384615384616E-4 0:9.615384615384616E-4 5:9.615384615384616E-4 8:9.615384615384616E-4 10:9.615384615384616E-4
AP890909-0154 10:0.3100375234521576 2:0.2518761726078799 3:0.12429643527204502 7:0.06425891181988742 14:0.06050656660412758 6:0.05863039399624766 18:0.02298311444652908 12:0.021106941838649154 9:0.021106941838649154 5:0.013602251407129456 13:0.01172607879924953 4:0.01172607879924953 19:0.009849906191369606 8:0.00797373358348968 11:0.004221388367729831 15:0.004221388367729831 16:4.6904315196998124E-4 17:4.6904315196998124E-4 0:4.6904315196998124E-4 1:4.6904315196998124E-4
AP890910-0007 10:0.1905099150141643 7:0.1678470254957507 3:0.165014164305949 5:0.10835694050991501 2:0.08569405099150142 16:0.07719546742209632 14:0.07436260623229461 9:0.06586402266288952 18:0.037535410764872525 17:0.009206798866855524 8:0.009206798866855524 4:0.0035410764872521247 11:7.08215297450425E-4 12:7.08215297450425E-4 13:7.08215297450425E-4 15:7.08215297450425E-4 19:7.08215297450425E-4 0:7.08215297450425E-4 1:7.08215297450425E-4 6:7.08215297450425E-4
AP890910-0041 5:0.5842391304347826 3:0.17844202898550723 18:0.12047101449275362 2:0.0806159420289855 19:0.01177536231884058 10:0.008152173913043478 11:0.004528985507246377 12:9.057971014492754E-4 13:9.057971014492754E-4 14:9.057971014492754E-4 15:9.057971014492754E-4 16:9.057971014492754E-4 17:9.057971014492754E-4 0:9.057971014492754E-4 1:9.057971014492754E-4 4:9.057971014492754E-4 6:9.057971014492754E-4 7:9.057971014492754E-4 8:9.057971014492754E-4 9:9.057971014492754E-4
AP890911-0073 1:0.2378472222222222 2:0.18229166666666666 7:0.1545138888888889 17:0.11979166666666667 10:0.11979166666666667 13:0.09895833333333333 11:0.029513888888888888 16:0.015625 19:0.008680555555555556 3:0.008680555555555556 9:0.008680555555555556 12:0.001736111111111111 14:0.001736111111111111 15:0.001736111111111111 18:0.001736111111111111 0:0.001736111111111111 4:0.001736111111111111 5:0.001736111111111111 6:0.001736111111111111 8:0.001736111111111111
AP890911-0120 17:0.3243801652892562 8:0.18388429752066116 7:0.15082644628099173 19:0.05991735537190083 2:0.05991735537190083 4:0.05991735537190083 0:0.05165289256198347 14:0.04338842975206612 3:0.026859504132231406 15:0.01859504132231405 11:0.002066115702479339 12:0.002066115702479339 13:0.002066115702479339 16:0.002066115702479339 18:0.002066115702479339 1:0.002066115702479339 5:0.002066115702479339 6:0.002066115702479339 9:0.002066115702479339 10:0.002066115702479339
AP890912-0008 18:0.2706349206349206 10:0.1595238095238095 3:0.12777777777777777 13:0.11825396825396825 1:0.08968253968253968 14:0.07698412698412699 5:0.05476190476190476 8:0.02619047619047619 6:0.01984126984126984 7:0.016666666666666666 16:0.010317460317460317 11:0.007142857142857143 0:0.007142857142857143 19:0.003968253968253968 2:0.003968253968253968 9:0.003968253968253968 12:7.936507936507937E-4 15:7.936507936507937E-4 17:7.936507936507937E-4 4:7.936507936507937E-4
AP890912-0091 12:0.345 16:0.165 11:0.125 3:0.125 15:0.065 1:0.065 17:0.025 5:0.025 13:0.005 14:0.005 18:0.005 19:0.005 0:0.005 2:0.005 4:0.005 6:0.005 7:0.005 8:0.005 9:0.005 10:0.005
AP890912-0092 9:0.2841463414634146 2:0.25 7:0.12317073170731707 1:0.06951219512195123 11:0.05975609756097561 3:0.05975609756097561 10:0.04024390243902439 8:0.03048780487804878 14:0.020731707317073172 19:0.020731707317073172 13:0.015853658536585366 17:0.01097560975609756 18:0.006097560975609756 12:0.0012195121951219512 15:0.0012195121951219512 16:0.0012195121951219512 0:0.0012195121951219512 4:0.0012195121951219512 5:0.0012195121951219512 6:0.0012195121951219512
AP890912-0123 12:0.28174603174603174 3:0.21296296296296297 13:0.1283068783068783 6:0.12301587301587301 5:0.09656084656084656 10:0.0701058201058201 2:0.022486772486772486 17:0.011904761904761904 0:0.011904761904761904 11:0.006613756613756613 19:0.006613756613756613 4:0.006613756613756613 8:0.006613756613756613 9:0.006613756613756613 14:0.0013227513227513227 15:0.0013227513227513227 16:0.0013227513227513227 18:0.0013227513227513227 1:0.0013227513227513227 7:0.0013227513227513227
AP890912-0216 6:0.26256613756613756 3:0.23082010582010581 18:0.18055555555555555 13:0.10648148148148148 19:0.05357142857142857 17:0.04563492063492063 11:0.03505291005291005 10:0.032407407407407406 16:0.02976190476190476 1:0.005952380952380952 0:0.0033068783068783067 4:0.0033068783068783067 5:0.0033068783068783067 7:0.0033068783068783067 12:6.613756613756613E-4 14:6.613756613756613E-4 15:6.613756613756613E-4 2:6.613756613756613E-4 8:6.613756613756613E-4 9:6.613756613756613E-4
AP890912-0218 14:0.29552023121387283 2:0.16257225433526012 13:0.13367052023121387 3:0.12210982658959538 7:0.09609826589595376 6:0.052745664739884394 19:0.03251445086705202 5:0.026734104046242775 10:0.026734104046242775 0:0.015173410404624277 8:0.012283236994219654 11:0.006502890173410405 4:0.006502890173410405 15:0.0036127167630057803 1:0.0036127167630057803 12:7.22543352601156E-4 16:7.22543352601156E-4 17:7.22543352601156E-4 18:7.22543352601156E-4 9:7.22543352601156E-4
AP890913-0066 1:0.34558823529411764 15:0.3161764705882353 2:0.14950980392156862 7:0.041666666666666664 4:0.031862745098039214 8:0.031862745098039214 19:0.022058823529411766 6:0.022058823529411766 11:0.012254901960784314 12:0.0024509803921568627 13:0.0024509803921568627 14:0.0024509803921568627 16:0.0024509803921568627 17:0.0024509803921568627 18:0.0024509803921568627 0:0.0024509803921568627 3:0.0024509803921568627 5:0.0024509803921568627 9:0.0024509803921568627 10:0.0024509803921568627
AP890913-0067 7:0.3392018779342723 3:0.1467136150234742 5:0.11854460093896714 14:0.10915492957746478 10:0.057511737089201875 0:0.0528169014084507 16:0.04342723004694836 17:0.03873239436619718 2:0.029342723004694836 9:0.029342723004694836 1:0.015258215962441314 4:0.01056338028169014 11:0.0011737089201877935 12:0.0011737089201877935 13:0.0011737089201877935 15:0.0011737089201877935 18:0.0011737089201877935 19:0.0011737089201877935 6:0.0011737089201877935 8:0.0011737089201877935
AP890913-0157 15:0.490174672489083 3:0.324235807860262 18:0.04912663755458515 2:0.04039301310043668 6:0.036026200873362446 16:0.027292576419213975 4:0.014192139737991267 10:0.0054585152838427945 11:0.001091703056768559 12:0.001091703056768559 13:0.001091703056768559 14:0.001091703056768559 17:0.001091703056768559 19:0.001091703056768559 0:0.001091703056768559 1:0.001091703056768559 5:0.001091703056768559 7:0.001091703056768559 8:0.001091703056768559 9:0.001091703056768559
AP890914-0004 3:0.32407407407407407 1:0.1882716049382716 2:0.1388888888888889 5:0.07716049382716049 10:0.06481481481481481 11:0.05246913580246913 14:0.027777777777777776 18:0.027777777777777776 8:0.027777777777777776 4:0.015432098765432098 7:0.015432098765432098 9:0.015432098765432098 12:0.0030864197530864196 13:0.0030864197530864196 15:0.0030864197530864196 16:0.0030864197530864196 17:0.0030864197530864196 19:0.0030864197530864196 0:0.0030864197530864196 6:0.0030864197530864196
AP890914-0052 3:0.31640625 10:0.21015625 15:0.16015625 6:0.16015625 18:0.08203125 0:0.02578125 4:0.01328125 2:0.01015625 11:0.00703125 12:0.00390625 7:0.00390625 13:7.8125E-4 14:7.8125E-4 16:7.8125E-4 17:7.8125E-4 19:7.8125E-4 1:7.8125E-4 5:7.8125E-4 8:7.8125E-4 9:7.8125E-4
AP890915-0064 15:0.5632102272727273 2:0.22514204545454544 3:0.13423295454545456 17:0.020596590909090908 6:0.014914772727272728 9:0.014914772727272728 19:0.009232954545454546 8:0.006392045454545455 13:0.0035511363636363635 11:7.102272727272727E-4 12:7.102272727272727E-4 14:7.102272727272727E-4 16:7.102272727272727E-4 18:7.102272727272727E-4 0:7.102272727272727E-4 1:7.102272727272727E-4 4:7.102272727272727E-4 5:7.102272727272727E-4 7:7.102272727272727E-4 10:7.102272727272727E-4
AP890915-0194 15:0.6227272727272727 3:0.14272727272727273 2:0.10272727272727272 4:0.04818181818181818 8:0.03727272727272727 13:0.022727272727272728 6:0.008181818181818182 7:0.004545454545454545 11:9.090909090909091E-4 12:9.090909090909091E-4 14:9.090909090909091E-4 16:9.090909090909091E-4 17:9.090909090909091E-4 18:9.090909090909091E-4 19:9.090909090909091E-4 0:9.090909090909091E-4 1:9.090909090909091E-4 5:9.090909090909091E-4 9:9.090909090909091E-4 10:9.090909090909091E-4
AP890916-0020 15:0.573728813559322 3:0.17372881355932204 2:0.11949152542372882 6:0.027966101694915254 8:0.027966101694915254 5:0.0211864406779661 14:0.01440677966101695 19:0.011016949152542373 10:0.011016949152542373 11:0.007627118644067797 16:0.00423728813559322 12:8.47457627118644E-4 13:8.47457627118644E-4 17:8.47457627118644E-4 18:8.47457627118644E-4 0:8.47457627118644E-4 1:8.47457627118644E-4 4:8.47457627118644E-4 7:8.47457627118644E-4 9:8.47457627118644E-4
AP890916-0068 3:0.3473333333333333 18:0.326 15:0.166 16:0.07533333333333334 6:0.038 2:0.03 12:0.006 7:0.0033333333333333335 11:6.666666666666666E-4 13:6.666666666666666E-4 14:6.666666666666666E-4 17:6.666666666666666E-4 19:6.666666666666666E-4 0:6.666666666666666E-4 1:6.666666666666666E-4 4:6.666666666666666E-4 5:6.666666666666666E-4 8:6.666666666666666E-4 9:6.666666666666666E-4 10:6.666666666666666E-4
AP890916-0075 12:0.6951754385964912 17:0.08991228070175439 3:0.08114035087719298 11:0.02850877192982456 19:0.019736842105263157 0:0.019736842105263157 2:0.019736842105263157 18:0.010964912280701754 8:0.010964912280701754 13:0.0021929824561403508 14:0.0021929824561403508 15:0.0021929824561403508 16:0.0021929824561403508 1:0.0021929824561403508 4:0.0021929824561403508 5:0.0021929824561403508 6:0.0021929824561403508 7:0.0021929824561403508 9:0.0021929824561403508 10:0.0021929824561403508
AP890916-0122 7:0.25299401197604793 16:0.15718562874251496 17:0.15718562874251496 3:0.15718562874251496 11:0.07335329341317365 2:0.061377245508982034 4:0.061377245508982034 14:0.03143712574850299 0:0.01347305389221557 5:0.0074850299401197605 8:0.0074850299401197605 10:0.0074850299401197605 12:0.0014970059880239522 13:0.0014970059880239522 15:0.0014970059880239522 18:0.0014970059880239522 19:0.0014970059880239522 1:0.0014970059880239522 6:0.0014970059880239522 9:0.0014970059880239522
AP890916-0144 4:0.21728971962616822 15:0.18925233644859812 9:0.1705607476635514 3:0.15186915887850466 2:0.08644859813084112 8:0.07710280373831775 10:0.030373831775700934 14:0.02102803738317757 6:0.02102803738317757 16:0.011682242990654205 11:0.002336448598130841 12:0.002336448598130841 13:0.002336448598130841 17:0.002336448598130841 18:0.002336448598130841 19:0.002336448598130841 0:0.002336448598130841 1:0.002336448598130841 5:0.002336448598130841 7:0.002336448598130841
AP890918-0003 17:0.3709016393442623 12:0.32991803278688525 3:0.1168032786885246 10:0.05122950819672131 2:0.0430327868852459 9:0.02663934426229508 6:0.018442622950819672 14:0.010245901639344262 8:0.010245901639344262 11:0.0020491803278688526 13:0.0020491803278688526 15:0.0020491803278688526 16:0.0020491803278688526 18:0.0020491803278688526 19:0.0020491803278688526 0:0.0020491803278688526 1:0.0020491803278688526 4:0.0020491803278688526 5:0.0020491803278688526 7:0.0020491803278688526
AP890918-0081 0:0.3281990521327014 2:0.1623222748815166 4:0.12440758293838862 8:0.11966824644549763 3:0.10071090047393365 11:0.0485781990521327 14:0.02962085308056872 1:0.02962085308056872 12:0.02014218009478673 18:0.02014218009478673 16:0.005924170616113744 13:0.001184834123222749 15:0.001184834123222749 17:0.001184834123222749 19:0.001184834123222749 5:0.001184834123222749 6:0.001184834123222749 7:0.001184834123222749 9:0.001184834123222749 10:0.001184834123222749
AP890918-0112 19:0.30603448275862066 2:0.21982758620689655 10:0.15086206896551724 11:0.08189655172413793 12:0.05480295566502463 3:0.037561576354679806 14:0.035098522167487683 9:0.03263546798029557 5:0.025246305418719212 13:0.01539408866995074 15:0.01293103448275862 1:0.010467980295566502 7:0.008004926108374385 16:0.003078817733990148 4:0.003078817733990148 17:6.157635467980296E-4 18:6.157635467980296E-4 0:6.157635467980296E-4 6:6.157635467980296E-4 8:6.157635467980296E-4
AP890919-0071 16:0.42236842105263156 1:0.19078947368421054 3:0.11710526315789474 14:0.09078947368421053 17:0.05921052631578947 10:0.04868421052631579 5:0.03289473684210526 8:0.011842105263157895 12:0.006578947368421052 0:0.006578947368421052 11:0.0013157894736842105 13:0.0013157894736842105 15:0.0013157894736842105 18:0.0013157894736842105 19:0.0013157894736842105 2:0.0013157894736842105 4:0.0013157894736842105 6:0.0013157894736842105 7:0.0013157894736842105 9:0.0013157894736842105
AP890919-0133 7:0.3131067961165049 6:0.2645631067961165 4:0.09951456310679611 2:0.08980582524271845 13:0.08009708737864078 1:0.0703883495145631 10:0.03155339805825243 3:0.021844660194174758 11:0.0024271844660194173 12:0.0024271844660194173 14:0.0024271844660194173 15:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 18:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 5:0.0024271844660194173 8:0.0024271844660194173 9:0.0024271844660194173
AP890919-0177 0:0.501453488372093 3:0.1816860465116279 18:0.11773255813953488 5:0.07122093023255814 8:0.04215116279069767 12:0.024709302325581394 10:0.0188953488372093 1:0.01308139534883721 2:0.007267441860465116 4:0.007267441860465116 11:0.0014534883720930232 13:0.0014534883720930232 14:0.0014534883720930232 15:0.0014534883720930232 16:0.0014534883720930232 17:0.0014534883720930232 19:0.0014534883720930232 6:0.0014534883720930232 7:0.0014534883720930232 9:0.0014534883720930232
AP890919-0197 14:0.5264127764127764 3:0.14803439803439802 11:0.06203931203931204 13:0.06203931203931204 5:0.04484029484029484 10:0.032555282555282554 19:0.030098280098280097 4:0.02764127764127764 9:0.025184275184275184 6:0.015356265356265357 18:0.012899262899262898 8:0.007985257985257985 12:6.142506142506142E-4 15:6.142506142506142E-4 16:6.142506142506142E-4 17:6.142506142506142E-4 0:6.142506142506142E-4 1:6.142506142506142E-4 2:6.142506142506142E-4 7:6.142506142506142E-4
AP890920-0028 6:0.5563457330415755 7:0.10339168490153172 13:0.07275711159737418 2:0.07275711159737418 10:0.057439824945295405 1:0.05087527352297593 3:0.03774617067833698 4:0.022428884026258207 19:0.02024070021881838 11:5.470459518599562E-4 12:5.470459518599562E-4 14:5.470459518599562E-4 15:5.470459518599562E-4 16:5.470459518599562E-4 17:5.470459518599562E-4 18:5.470459518599562E-4 0:5.470459518599562E-4 5:5.470459518599562E-4 8:5.470459518599562E-4 9:5.470459518599562E-4
AP890920-0073 11:0.254746835443038 12:0.21044303797468356 14:0.12183544303797468 19:0.10917721518987342 2:0.09651898734177215 10:0.09018987341772151 17:0.03955696202531646 13:0.03322784810126582 1:0.020569620253164556 9:0.007911392405063292 15:0.0015822784810126582 16:0.0015822784810126582 18:0.0015822784810126582 0:0.0015822784810126582 3:0.0015822784810126582 4:0.0015822784810126582 5:0.0015822784810126582 6:0.0015822784810126582 7:0.0015822784810126582 8:0.0015822784810126582
AP890920-0139 12:0.5957142857142858 3:0.20714285714285716 17:0.11571428571428571 1:0.012857142857142857 6:0.012857142857142857 10:0.012857142857142857 11:0.007142857142857143 0:0.007142857142857143 7:0.007142857142857143 8:0.007142857142857143 13:0.0014285714285714286 14:0.0014285714285714286 15:0.0014285714285714286 16:0.0014285714285714286 18:0.0014285714285714286 19:0.0014285714285714286 2:0.0014285714285714286 4:0.0014285714285714286 5:0.0014285714285714286 9:0.0014285714285714286
AP890921-0132 7:0.38480392156862747 10:0.18872549019607843 6:0.16911764705882354 3:0.13970588235294118 5:0.031862745098039214 12:0.022058823529411766 14:0.022058823529411766 8:0.012254901960784314 11:0.0024509803921568627 13:0.0024509803921568627 15:0.0024509803921568627 16:0.0024509803921568627 17:0.0024509803921568627 18:0.0024509803921568627 19:0.0024509803921568627 0:0.0024509803921568627 1:0.0024509803921568627 2:0.0024509803921568627 4:0.0024509803921568627 9:0.0024509803921568627
AP890922-0001 11:0.3441278065630397 2:0.12305699481865284 8:0.12305699481865284 14:0.1040587219343696 4:0.09024179620034542 9:0.057426597582038 15:0.04706390328151986 3:0.041882556131260795 10:0.029792746113989636 0:0.009067357512953367 16:0.007340241796200345 12:0.005613126079447323 18:0.005613126079447323 1:0.005613126079447323 19:0.002158894645941278 6:0.002158894645941278 13:4.317789291882556E-4 17:4.317789291882556E-4 5:4.317789291882556E-4 7:4.317789291882556E-4
AP890922-0027 10:0.37859712230215825 6:0.3426258992805755 3:0.19154676258992806 13:0.051258992805755396 12:0.0044964028776978415 15:0.0044964028776978415 18:0.0044964028776978415 2:0.0044964028776978415 5:0.0044964028776978415 9:0.0044964028776978415 11:8.992805755395684E-4 14:8.992805755395684E-4 16:8.992805755395684E-4 17:8.992805755395684E-4 19:8.992805755395684E-4 0:8.992805755395684E-4 1:8.992805755395684E-4 4:8.992805755395684E-4 7:8.992805755395684E-4 8:8.992805755395684E-4
AP890922-0186 14:0.3373397435897436 11:0.13221153846153846 4:0.13221153846153846 1:0.09375 9:0.058493589743589744 8:0.04887820512820513 15:0.03926282051282051 2:0.032852564102564104 18:0.029647435897435896 3:0.029647435897435896 7:0.026442307692307692 6:0.016826923076923076 12:0.007211538461538462 17:0.004006410256410256 19:0.004006410256410256 0:0.004006410256410256 13:8.012820512820513E-4 16:8.012820512820513E-4 5:8.012820512820513E-4 10:8.012820512820513E-4
AP890922-0215 5:0.37781954887218044 18:0.2951127819548872 3:0.20488721804511278 0:0.03195488721804511 19:0.016917293233082706 6:0.016917293233082706 7:0.016917293233082706 14:0.009398496240601503 2:0.009398496240601503 11:0.0018796992481203006 12:0.0018796992481203006 13:0.0018796992481203006 15:0.0018796992481203006 16:0.0018796992481203006 17:0.0018796992481203006 1:0.0018796992481203006 4:0.0018796992481203006 8:0.0018796992481203006 9:0.0018796992481203006 10:0.0018796992481203006
AP890923-0028 11:0.31091772151898733 8:0.17167721518987342 2:0.14319620253164558 4:0.11471518987341772 14:0.08306962025316456 0:0.05458860759493671 17:0.04509493670886076 3:0.01661392405063291 6:0.01661392405063291 19:0.013449367088607595 1:0.007120253164556962 9:0.007120253164556962 13:0.003955696202531646 15:0.003955696202531646 16:0.003955696202531646 12:7.911392405063291E-4 18:7.911392405063291E-4 5:7.911392405063291E-4 7:7.911392405063291E-4 10:7.911392405063291E-4
AP890923-0081 11:0.3706395348837209 8:0.13614341085271317 14:0.09544573643410853 4:0.09544573643410853 9:0.08575581395348837 2:0.04312015503875969 17:0.03924418604651163 15:0.03343023255813953 3:0.03343023255813953 10:0.031492248062015504 6:0.014050387596899225 16:0.006298449612403101 0:0.006298449612403101 1:0.00436046511627907 7:0.0024224806201550387 12:4.8449612403100775E-4 13:4.8449612403100775E-4 18:4.8449612403100775E-4 19:4.8449612403100775E-4 5:4.8449612403100775E-4
AP890924-0066 11:0.2628504672897196 8:0.21144859813084113 2:0.17873831775700935 16:0.0852803738317757 14:0.07593457943925233 3:0.07593457943925233 4:0.03387850467289719 17:0.01985981308411215 9:0.01985981308411215 0:0.015186915887850467 13:0.005841121495327103 5:0.005841121495327103 12:0.0011682242990654205 15:0.0011682242990654205 18:0.0011682242990654205 19:0.0011682242990654205 1:0.0011682242990654205 6:0.0011682242990654205 7:0.0011682242990654205 10:0.0011682242990654205
AP890925-0010 15:0.4753184713375796 17:0.10589171974522293 2:0.10270700636942676 3:0.08359872611464968 4:0.04538216560509554 19:0.04219745222929936 8:0.03901273885350318 6:0.026273885350318472 12:0.019904458598726114 14:0.016719745222929936 18:0.013535031847133758 16:0.010350318471337579 10:0.010350318471337579 0:0.003980891719745223 11:7.961783439490446E-4 13:7.961783439490446E-4 1:7.961783439490446E-4 5:7.961783439490446E-4 7:7.961783439490446E-4 9:7.961783439490446E-4
AP890925-0162 5:0.5092592592592593 3:0.27645502645502645 18:0.17063492063492064 2:0.022486772486772486 11:0.0013227513227513227 12:0.0013227513227513227 13:0.0013227513227513227 14:0.0013227513227513227 15:0.0013227513227513227 16:0.0013227513227513227 17:0.0013227513227513227 19:0.0013227513227513227 0:0.0013227513227513227 1:0.0013227513227513227 4:0.0013227513227513227 6:0.0013227513227513227 7:0.0013227513227513227 8:0.0013227513227513227 9:0.0013227513227513227 10:0.0013227513227513227
AP890925-0216 10:0.3346590909090909 2:0.28920454545454544 3:0.09375 13:0.06647727272727273 6:0.05738636363636364 17:0.036931818181818184 11:0.02784090909090909 19:0.023295454545454546 8:0.01875 1:0.014204545454545454 5:0.014204545454545454 4:0.009659090909090909 9:0.007386363636363636 16:0.002840909090909091 12:5.681818181818182E-4 14:5.681818181818182E-4 15:5.681818181818182E-4 18:5.681818181818182E-4 0:5.681818181818182E-4 7:5.681818181818182E-4
AP890926-0114 1:0.3272532188841202 7:0.22424892703862662 3:0.1684549356223176 2:0.11695278969957082 10:0.05686695278969957 9:0.03969957081545064 18:0.02682403433476395 19:0.009656652360515022 11:0.00536480686695279 13:0.00536480686695279 15:0.00536480686695279 16:0.00536480686695279 12:0.001072961373390558 14:0.001072961373390558 17:0.001072961373390558 0:0.001072961373390558 4:0.001072961373390558 5:0.001072961373390558 6:0.001072961373390558 8:0.001072961373390558
AP890926-0121 15:0.3530150753768844 3:0.14698492462311558 10:0.13190954773869346 2:0.11683417085427136 19:0.06658291457286432 6:0.06155778894472362 8:0.06155778894472362 11:0.02135678391959799 7:0.02135678391959799 12:0.00628140703517588 13:0.001256281407035176 14:0.001256281407035176 16:0.001256281407035176 17:0.001256281407035176 18:0.001256281407035176 0:0.001256281407035176 1:0.001256281407035176 4:0.001256281407035176 5:0.001256281407035176 9:0.001256281407035176
AP890926-0130 19:0.384185303514377 2:0.17012779552715654 6:0.10303514376996806 3:0.08706070287539937 0:0.07747603833865814 11:0.03274760383386582 12:0.03274760383386582 8:0.03274760383386582 15:0.026357827476038338 1:0.019968051118210862 13:0.00718849840255591 4:0.00718849840255591 9:0.00718849840255591 17:0.003993610223642172 7:0.003993610223642172 14:7.987220447284345E-4 16:7.987220447284345E-4 18:7.987220447284345E-4 5:7.987220447284345E-4 10:7.987220447284345E-4
AP890928-0175 4:0.5509259259259259 0:0.13734567901234568 3:0.06944444444444445 2:0.05092592592592592 15:0.038580246913580245 13:0.032407407407407406 9:0.032407407407407406 17:0.026234567901234566 12:0.013888888888888888 18:0.013888888888888888 6:0.013888888888888888 11:0.007716049382716049 14:0.0015432098765432098 16:0.0015432098765432098 19:0.0015432098765432098 1:0.0015432098765432098 5:0.0015432098765432098 7:0.0015432098765432098 8:0.0015432098765432098 10:0.0015432098765432098
AP890929-0097 11:0.2818275154004107 18:0.09907597535934291 2:0.09702258726899383 3:0.09496919917864477 14:0.08675564681724846 1:0.060061601642710474 4:0.060061601642710474 9:0.047741273100616016 8:0.033367556468172486 10:0.027207392197125257 16:0.02104722792607803 17:0.018993839835728953 7:0.018993839835728953 15:0.014887063655030801 5:0.014887063655030801 13:0.010780287474332649 0:0.010780287474332649 12:5.13347022587269E-4 19:5.13347022587269E-4 6:5.13347022587269E-4
AP890930-0018 5:0.7115384615384616 3:0.18212669683257918 18:0.0418552036199095 6:0.02828054298642534 8:0.010180995475113122 0:0.005656108597285068 2:0.005656108597285068 11:0.0011312217194570137 12:0.0011312217194570137 13:0.0011312217194570137 14:0.0011312217194570137 15:0.0011312217194570137 16:0.0011312217194570137 17:0.0011312217194570137 19:0.0011312217194570137 1:0.0011312217194570137 4:0.0011312217194570137 7:0.0011312217194570137 9:0.0011312217194570137 10:0.0011312217194570137
