AP890101-0010 2:0.24813432835820895 8:0.21828358208955223 6:0.13619402985074627 0:0.1287313432835821 13:0.06902985074626866 9:0.04664179104477612 12:0.024253731343283583 19:0.024253731343283583 4:0.024253731343283583 15:0.016791044776119403 1:0.016791044776119403 11:0.009328358208955223 14:0.009328358208955223 16:0.009328358208955223 17:0.009328358208955223 18:0.0018656716417910447 3:0.0018656716417910447 5:0.0018656716417910447 7:0.0018656716417910447 10:0.0018656716417910447
AP891005-0269 10:0.4391025641025641 18:0.28525641025641024 2:0.10576923076923077 3:0.0673076923076923 12:0.028846153846153848 13:0.016025641025641024 5:0.016025641025641024 11:0.003205128205128205 14:0.003205128205128205 15:0.003205128205128205 16:0.003205128205128205 17:0.003205128205128205 19:0.003205128205128205 0:0.003205128205128205 1:0.003205128205128205 4:0.003205128205128205 6:0.003205128205128205 7:0.003205128205128205 8:0.003205128205128205 9:0.003205128205128205
AP891005-0278 10:0.6413316582914573 14:0.09610552763819095 15:0.0935929648241206 8:0.055904522613065326 4:0.05339195979899498 18:0.028266331658291458 17:0.008165829145728644 7:0.008165829145728644 1:0.005653266331658292 5:0.00314070351758794 11:6.28140703517588E-4 12:6.28140703517588E-4 13:6.28140703517588E-4 16:6.28140703517588E-4 19:6.28140703517588E-4 0:6.28140703517588E-4 2:6.28140703517588E-4 3:6.28140703517588E-4 6:6.28140703517588E-4 9:6.28140703517588E-4
AP891005-0282 16:0.46441605839416056 15:0.20529197080291972 8:0.17974452554744524 19:0.05200729927007299 12:0.03375912408759124 3:0.01551094890510949 10:0.01551094890510949 11:0.008211678832116789 13:0.008211678832116789 14:0.008211678832116789 17:9.124087591240876E-4 18:9.124087591240876E-4 0:9.124087591240876E-4 1:9.124087591240876E-4 2:9.124087591240876E-4 4:9.124087591240876E-4 5:9.124087591240876E-4 6:9.124087591240876E-4 7:9.124087591240876E-4 9:9.124087591240876E-4
AP891006-0042 10:0.6165865384615384 14:0.15985576923076922 8:0.11658653846153846 4:0.054086538461538464 15:0.010817307692307692 17:0.010817307692307692 18:0.006009615384615385 19:0.006009615384615385 3:0.006009615384615385 11:0.001201923076923077 12:0.001201923076923077 13:0.001201923076923077 16:0.001201923076923077 0:0.001201923076923077 1:0.001201923076923077 2:0.001201923076923077 5:0.001201923076923077 6:0.001201923076923077 7:0.001201923076923077 9:0.001201923076923077
AP891006-0129 4:0.2483050847457627 17:0.19745762711864406 8:0.17033898305084746 15:0.08898305084745763 7:0.08220338983050847 14:0.07542372881355933 19:0.03474576271186441 11:0.02457627118644068 2:0.02457627118644068 1:0.017796610169491526 16:0.01440677966101695 18:0.007627118644067797 12:0.00423728813559322 5:0.00423728813559322 13:8.47457627118644E-4 0:8.47457627118644E-4 3:8.47457627118644E-4 6:8.47457627118644E-4 9:8.47457627118644E-4 10:8.47457627118644E-4
AP891006-0229 5:0.3203324808184143 18:0.15153452685421995 16:0.11572890025575447 10:0.100383631713555 4:0.05946291560102302 8:0.05434782608695652 14:0.03388746803069054 3:0.03388746803069054 12:0.03132992327365729 19:0.02877237851662404 7:0.02877237851662404 13:0.021099744245524295 9:0.013427109974424553 15:0.00319693094629156 11:6.393861892583121E-4 17:6.393861892583121E-4 0:6.393861892583121E-4 1:6.393861892583121E-4 2:6.393861892583121E-4 6:6.393861892583121E-4
AP891006-0237 15:0.4730392156862745 4:0.32598039215686275 3:0.051470588235294115 7:0.041666666666666664 17:0.031862745098039214 12:0.022058823529411766 8:0.012254901960784314 10:0.012254901960784314 11:0.0024509803921568627 13:0.0024509803921568627 14:0.0024509803921568627 16:0.0024509803921568627 18:0.0024509803921568627 19:0.0024509803921568627 0:0.0024509803921568627 1:0.0024509803921568627 2:0.0024509803921568627 5:0.0024509803921568627 6:0.0024509803921568627 9:0.0024509803921568627
AP891006-0241 14:0.3365885416666667 10:0.240234375 2:0.177734375 8:0.115234375 3:0.050130208333333336 4:0.031901041666666664 17:0.026692708333333332 12:0.008463541666666666 0:0.0032552083333333335 5:0.0032552083333333335 11:6.510416666666666E-4 13:6.510416666666666E-4 15:6.510416666666666E-4 16:6.510416666666666E-4 18:6.510416666666666E-4 19:6.510416666666666E-4 1:6.510416666666666E-4 6:6.510416666666666E-4 7:6.510416666666666E-4 9:6.510416666666666E-4
AP891006-0243 10:0.6281094527363185 18:0.10572139303482588 14:0.09079601990049752 8:0.06592039800995025 17:0.03109452736318408 4:0.026119402985074626 7:0.026119402985074626 0:0.006218905472636816 2:0.006218905472636816 11:0.0012437810945273632 12:0.0012437810945273632 13:0.0012437810945273632 15:0.0012437810945273632 16:0.0012437810945273632 19:0.0012437810945273632 1:0.0012437810945273632 3:0.0012437810945273632 5:0.0012437810945273632 6:0.0012437810945273632 9:0.0012437810945273632
AP891009-0188 18:0.426056338028169 10:0.22887323943661972 2:0.18661971830985916 8:0.0880281690140845 17:0.017605633802816902 11:0.0035211267605633804 12:0.0035211267605633804 13:0.0035211267605633804 14:0.0035211267605633804 15:0.0035211267605633804 16:0.0035211267605633804 19:0.0035211267605633804 0:0.0035211267605633804 1:0.0035211267605633804 3:0.0035211267605633804 4:0.0035211267605633804 5:0.0035211267605633804 6:0.0035211267605633804 7:0.0035211267605633804 9:0.0035211267605633804
AP891009-0208 10:0.8774752475247525 15:0.050742574257425746 8:0.03094059405940594 4:0.02103960396039604 11:0.0012376237623762376 12:0.0012376237623762376 13:0.0012376237623762376 14:0.0012376237623762376 16:0.0012376237623762376 17:0.0012376237623762376 18:0.0012376237623762376 19:0.0012376237623762376 0:0.0012376237623762376 1:0.0012376237623762376 2:0.0012376237623762376 3:0.0012376237623762376 5:0.0012376237623762376 6:0.0012376237623762376 7:0.0012376237623762376 9:0.0012376237623762376
AP891010-0042 2:0.45564516129032256 14:0.12016129032258065 3:0.10403225806451613 8:0.06532258064516129 15:0.062096774193548386 10:0.04596774193548387 4:0.036290322580645164 6:0.036290322580645164 7:0.02661290322580645 17:0.016935483870967744 18:0.010483870967741936 16:0.007258064516129033 0:0.004032258064516129 5:0.004032258064516129 11:8.064516129032258E-4 12:8.064516129032258E-4 13:8.064516129032258E-4 19:8.064516129032258E-4 1:8.064516129032258E-4 9:8.064516129032258E-4
AP891010-0102 2:0.5009765625 8:0.1298828125 4:0.1064453125 7:0.0908203125 14:0.0439453125 19:0.0283203125 13:0.0205078125 5:0.0166015625 18:0.0126953125 9:0.0126953125 11:0.0087890625 15:0.0087890625 16:0.0048828125 1:0.0048828125 10:0.0048828125 12:9.765625E-4 17:9.765625E-4 0:9.765625E-4 3:9.765625E-4 6:9.765625E-4
AP891010-0207 5:0.2929553264604811 8:0.11426116838487972 17:0.11082474226804123 18:0.11082474226804123 12:0.08333333333333333 11:0.05240549828178694 15:0.04896907216494845 3:0.04209621993127148 14:0.028350515463917526 16:0.02491408934707904 9:0.02491408934707904 7:0.02147766323024055 2:0.01804123711340206 1:0.007731958762886598 6:0.007731958762886598 0:0.00429553264604811 4:0.00429553264604811 13:8.59106529209622E-4 19:8.59106529209622E-4 10:8.59106529209622E-4
AP891010-0231 10:0.8427152317880795 8:0.07450331125827815 15:0.014900662251655629 18:0.014900662251655629 16:0.008278145695364239 3:0.008278145695364239 4:0.008278145695364239 9:0.008278145695364239 11:0.0016556291390728477 12:0.0016556291390728477 13:0.0016556291390728477 14:0.0016556291390728477 17:0.0016556291390728477 19:0.0016556291390728477 0:0.0016556291390728477 1:0.0016556291390728477 2:0.0016556291390728477 5:0.0016556291390728477 6:0.0016556291390728477 7:0.0016556291390728477
AP891010-0237 14:0.47815533980582525 10:0.22572815533980584 4:0.08980582524271845 15:0.08009708737864078 8:0.08009708737864078 9:0.012135922330097087 11:0.0024271844660194173 12:0.0024271844660194173 13:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 18:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 1:0.0024271844660194173 2:0.0024271844660194173 3:0.0024271844660194173 5:0.0024271844660194173 6:0.0024271844660194173 7:0.0024271844660194173
AP891010-0240 3:0.5423076923076923 14:0.29615384615384616 17:0.05 19:0.019230769230769232 0:0.019230769230769232 7:0.019230769230769232 11:0.0038461538461538464 12:0.0038461538461538464 13:0.0038461538461538464 15:0.0038461538461538464 16:0.0038461538461538464 18:0.0038461538461538464 1:0.0038461538461538464 2:0.0038461538461538464 4:0.0038461538461538464 5:0.0038461538461538464 6:0.0038461538461538464 8:0.0038461538461538464 9:0.0038461538461538464 10:0.0038461538461538464
AP891010-0282 16:0.4609004739336493 15:0.1528436018957346 8:0.08649289099526067 1:0.06279620853080568 3:0.058056872037914695 5:0.04383886255924171 7:0.04383886255924171 17:0.034360189573459717 19:0.015402843601895734 10:0.015402843601895734 11:0.005924170616113744 12:0.005924170616113744 4:0.005924170616113744 13:0.001184834123222749 14:0.001184834123222749 18:0.001184834123222749 0:0.001184834123222749 2:0.001184834123222749 6:0.001184834123222749 9:0.001184834123222749
AP891011-0044 10:0.5355113636363636 14:0.2911931818181818 4:0.06960227272727272 3:0.052556818181818184 8:0.018465909090909092 18:0.007102272727272727 5:0.007102272727272727 11:0.0014204545454545455 12:0.0014204545454545455 13:0.0014204545454545455 15:0.0014204545454545455 16:0.0014204545454545455 17:0.0014204545454545455 19:0.0014204545454545455 0:0.0014204545454545455 1:0.0014204545454545455 2:0.0014204545454545455 6:0.0014204545454545455 7:0.0014204545454545455 9:0.0014204545454545455
AP891011-0046 1:0.8330592105263158 9:0.05345394736842105 8:0.04358552631578947 5:0.017269736842105265 14:0.013980263157894737 18:0.01069078947368421 12:0.007401315789473684 10:0.007401315789473684 11:0.004111842105263158 13:8.223684210526315E-4 15:8.223684210526315E-4 16:8.223684210526315E-4 17:8.223684210526315E-4 19:8.223684210526315E-4 0:8.223684210526315E-4 2:8.223684210526315E-4 3:8.223684210526315E-4 4:8.223684210526315E-4 6:8.223684210526315E-4 7:8.223684210526315E-4
AP891011-0121 2:0.4920520231213873 0:0.15679190751445088 8:0.1510115606936416 18:0.041184971098265896 13:0.03540462427745665 6:0.02384393063583815 11:0.020953757225433526 4:0.020953757225433526 15:0.015173410404624277 3:0.012283236994219654 9:0.012283236994219654 12:0.006502890173410405 17:0.0036127167630057803 7:0.0036127167630057803 14:7.22543352601156E-4 16:7.22543352601156E-4 19:7.22543352601156E-4 1:7.22543352601156E-4 5:7.22543352601156E-4 10:7.22543352601156E-4
AP891011-0127 11:0.32303370786516855 8:0.1956928838951311 4:0.14325842696629212 9:0.05711610486891386 5:0.04588014981273408 7:0.042134831460674156 1:0.03838951310861423 13:0.03464419475655431 19:0.027153558052434457 3:0.027153558052434457 2:0.015917602996254682 16:0.012172284644194757 0:0.012172284644194757 15:0.008426966292134831 18:0.008426966292134831 10:0.0046816479400749065 12:9.363295880149813E-4 14:9.363295880149813E-4 17:9.363295880149813E-4 6:9.363295880149813E-4
AP891011-0225 2:0.29637681159420287 14:0.16014492753623188 8:0.13115942028985508 15:0.12536231884057972 10:0.07898550724637682 3:0.0644927536231884 4:0.041304347826086954 19:0.02391304347826087 12:0.015217391304347827 11:0.012318840579710146 16:0.012318840579710146 7:0.012318840579710146 17:0.009420289855072464 13:0.006521739130434782 18:0.006521739130434782 0:7.246376811594203E-4 1:7.246376811594203E-4 5:7.246376811594203E-4 6:7.246376811594203E-4 9:7.246376811594203E-4
AP891011-0241 16:0.47946859903381644 15:0.1461352657004831 5:0.0929951690821256 8:0.08816425120772947 14:0.05434782608695652 1:0.03985507246376811 19:0.035024154589371984 17:0.025362318840579712 0:0.01570048309178744 4:0.006038647342995169 10:0.006038647342995169 11:0.0012077294685990338 12:0.0012077294685990338 13:0.0012077294685990338 18:0.0012077294685990338 2:0.0012077294685990338 3:0.0012077294685990338 6:0.0012077294685990338 7:0.0012077294685990338 9:0.0012077294685990338
AP891011-0272 10:0.7386363636363636 14:0.14073426573426573 8:0.06031468531468531 7:0.021853146853146852 2:0.011363636363636364 17:0.007867132867132868 12:0.004370629370629371 6:0.004370629370629371 11:8.741258741258741E-4 13:8.741258741258741E-4 15:8.741258741258741E-4 16:8.741258741258741E-4 18:8.741258741258741E-4 19:8.741258741258741E-4 0:8.741258741258741E-4 1:8.741258741258741E-4 3:8.741258741258741E-4 4:8.741258741258741E-4 5:8.741258741258741E-4 9:8.741258741258741E-4
AP891012-0030 10:0.609 14:0.301 8:0.049 16:0.009 1:0.009 13:0.005 17:0.005 11:0.001 12:0.001 15:0.001 18:0.001 19:0.001 0:0.001 2:0.001 3:0.001 4:0.001 5:0.001 6:0.001 7:0.001 9:0.001
AP891012-0119 2:0.48519163763066203 8:0.15418118466898956 14:0.09843205574912892 4:0.06707317073170732 10:0.06707317073170732 18:0.042682926829268296 7:0.02177700348432056 9:0.02177700348432056 6:0.01132404181184669 12:0.004355400696864111 15:0.004355400696864111 17:0.004355400696864111 0:0.004355400696864111 1:0.004355400696864111 5:0.004355400696864111 11:8.710801393728223E-4 13:8.710801393728223E-4 16:8.710801393728223E-4 19:8.710801393728223E-4 3:8.710801393728223E-4
AP891012-0141 19:0.592391304347826 11:0.14021739130434782 8:0.12282608695652174 15:0.08804347826086957 2:0.014130434782608696 5:0.014130434782608696 12:0.005434782608695652 0:0.005434782608695652 10:0.005434782608695652 13:0.0010869565217391304 14:0.0010869565217391304 16:0.0010869565217391304 17:0.0010869565217391304 18:0.0010869565217391304 1:0.0010869565217391304 3:0.0010869565217391304 4:0.0010869565217391304 6:0.0010869565217391304 7:0.0010869565217391304 9:0.0010869565217391304
AP891012-0157 5:0.31976744186046513 3:0.11046511627906977 8:0.11046511627906977 19:0.10271317829457365 11:0.0872093023255814 0:0.06395348837209303 1:0.04844961240310078 15:0.040697674418604654 12:0.03294573643410853 16:0.025193798449612403 17:0.025193798449612403 13:0.009689922480620155 6:0.009689922480620155 14:0.001937984496124031 18:0.001937984496124031 2:0.001937984496124031 4:0.001937984496124031 7:0.001937984496124031 9:0.001937984496124031 10:0.001937984496124031
AP891012-0186 4:0.3581081081081081 8:0.19594594594594594 6:0.1527027027027027 2:0.07162162162162163 15:0.060810810810810814 11:0.0445945945945946 7:0.02837837837837838 3:0.022972972972972974 17:0.01756756756756757 19:0.01756756756756757 13:0.006756756756756757 1:0.006756756756756757 9:0.006756756756756757 12:0.0013513513513513514 14:0.0013513513513513514 16:0.0013513513513513514 18:0.0013513513513513514 0:0.0013513513513513514 5:0.0013513513513513514 10:0.0013513513513513514
AP891012-0329 18:0.5281954887218046 8:0.15977443609022557 10:0.10714285714285714 17:0.06203007518796992 15:0.039473684210526314 13:0.016917293233082706 4:0.016917293233082706 9:0.016917293233082706 11:0.009398496240601503 16:0.009398496240601503 3:0.009398496240601503 7:0.009398496240601503 12:0.0018796992481203006 14:0.0018796992481203006 19:0.0018796992481203006 0:0.0018796992481203006 1:0.0018796992481203006 2:0.0018796992481203006 5:0.0018796992481203006 6:0.0018796992481203006
AP891013-0012 2:0.39354066985645936 0:0.24043062200956938 8:0.10167464114832536 15:0.06339712918660287 4:0.05861244019138756 9:0.05861244019138756 7:0.039473684210526314 13:0.01076555023923445 1:0.01076555023923445 6:0.01076555023923445 11:0.0011961722488038277 12:0.0011961722488038277 14:0.0011961722488038277 16:0.0011961722488038277 17:0.0011961722488038277 18:0.0011961722488038277 19:0.0011961722488038277 3:0.0011961722488038277 5:0.0011961722488038277 10:0.0011961722488038277
AP891013-0024 2:0.4342105263157895 8:0.17105263157894737 4:0.07507739938080496 14:0.06888544891640867 0:0.053405572755417956 13:0.04411764705882353 17:0.02863777089783282 1:0.02863777089783282 11:0.025541795665634675 15:0.016253869969040248 7:0.016253869969040248 9:0.013157894736842105 19:0.010061919504643963 12:0.00696594427244582 6:0.003869969040247678 16:7.739938080495357E-4 18:7.739938080495357E-4 3:7.739938080495357E-4 5:7.739938080495357E-4 10:7.739938080495357E-4
AP891013-0056 15:0.4174107142857143 14:0.19122023809523808 8:0.1644345238095238 3:0.060267857142857144 4:0.03943452380952381 7:0.033482142857142856 11:0.027529761904761904 18:0.027529761904761904 17:0.021577380952380952 19:0.006696428571428571 9:0.003720238095238095 12:7.44047619047619E-4 13:7.44047619047619E-4 16:7.44047619047619E-4 0:7.44047619047619E-4 1:7.44047619047619E-4 2:7.44047619047619E-4 5:7.44047619047619E-4 6:7.44047619047619E-4 10:7.44047619047619E-4
AP891013-0079 17:0.5477777777777778 8:0.2411111111111111 7:0.058888888888888886 14:0.05 4:0.027777777777777776 5:0.023333333333333334 2:0.01888888888888889 16:0.01 1:0.005555555555555556 3:0.005555555555555556 11:0.0011111111111111111 12:0.0011111111111111111 13:0.0011111111111111111 15:0.0011111111111111111 18:0.0011111111111111111 19:0.0011111111111111111 0:0.0011111111111111111 6:0.0011111111111111111 9:0.0011111111111111111 10:0.0011111111111111111
AP891013-0140 12:0.40655940594059403 8:0.19616336633663367 5:0.1342821782178218 14:0.12438118811881188 3:0.04517326732673267 16:0.025371287128712873 2:0.025371287128712873 9:0.01547029702970297 17:0.008044554455445545 18:0.008044554455445545 15:0.003094059405940594 1:0.003094059405940594 11:6.188118811881188E-4 13:6.188118811881188E-4 19:6.188118811881188E-4 0:6.188118811881188E-4 4:6.188118811881188E-4 6:6.188118811881188E-4 7:6.188118811881188E-4 10:6.188118811881188E-4
AP891013-0160 16:0.6619496855345912 15:0.12735849056603774 3:0.10849056603773585 8:0.05188679245283019 12:0.020440251572327043 18:0.007861635220125786 11:0.0015723270440251573 13:0.0015723270440251573 14:0.0015723270440251573 17:0.0015723270440251573 19:0.0015723270440251573 0:0.0015723270440251573 1:0.0015723270440251573 2:0.0015723270440251573 4:0.0015723270440251573 5:0.0015723270440251573 6:0.0015723270440251573 7:0.0015723270440251573 9:0.0015723270440251573 10:0.0015723270440251573
AP891014-0032 10:0.3767806267806268 8:0.1972934472934473 18:0.16025641025641027 14:0.06908831908831908 5:0.06623931623931624 2:0.03205128205128205 15:0.020655270655270654 12:0.012108262108262107 17:0.012108262108262107 0:0.012108262108262107 4:0.012108262108262107 7:0.009259259259259259 9:0.009259259259259259 16:0.0035612535612535613 1:0.0035612535612535613 11:7.122507122507123E-4 13:7.122507122507123E-4 19:7.122507122507123E-4 3:7.122507122507123E-4 6:7.122507122507123E-4
AP891015-0034 1:0.6269968051118211 8:0.2819488817891374 13:0.019968051118210862 9:0.019968051118210862 16:0.010383386581469648 5:0.010383386581469648 2:0.00718849840255591 11:0.003993610223642172 12:0.003993610223642172 0:0.003993610223642172 6:0.003993610223642172 14:7.987220447284345E-4 15:7.987220447284345E-4 17:7.987220447284345E-4 18:7.987220447284345E-4 19:7.987220447284345E-4 3:7.987220447284345E-4 4:7.987220447284345E-4 7:7.987220447284345E-4 10:7.987220447284345E-4
AP891016-0114 11:0.6284313725490196 8:0.11862745098039215 9:0.09117647058823529 16:0.04803921568627451 4:0.028431372549019607 15:0.024509803921568627 7:0.020588235294117647 12:0.008823529411764706 3:0.008823529411764706 10:0.008823529411764706 1:0.004901960784313725 13:9.80392156862745E-4 14:9.80392156862745E-4 17:9.80392156862745E-4 18:9.80392156862745E-4 19:9.80392156862745E-4 0:9.80392156862745E-4 2:9.80392156862745E-4 5:9.80392156862745E-4 6:9.80392156862745E-4
AP891016-0242 10:0.2953257790368272 18:0.2188385269121813 2:0.1508498583569405 8:0.14801699716713881 14:0.11118980169971672 13:0.014872521246458924 15:0.012039660056657223 17:0.009206798866855524 1:0.009206798866855524 9:0.009206798866855524 7:0.006373937677053824 11:0.0035410764872521247 4:0.0035410764872521247 5:0.0035410764872521247 12:7.08215297450425E-4 16:7.08215297450425E-4 19:7.08215297450425E-4 0:7.08215297450425E-4 3:7.08215297450425E-4 6:7.08215297450425E-4
AP891016-0245 18:0.3137065637065637 2:0.17857142857142858 8:0.1476833976833977 10:0.08976833976833977 14:0.08204633204633205 17:0.04343629343629344 4:0.03957528957528957 9:0.03957528957528957 5:0.02027027027027027 3:0.016409266409266408 6:0.008687258687258687 7:0.008687258687258687 11:0.004826254826254826 12:9.652509652509653E-4 13:9.652509652509653E-4 15:9.652509652509653E-4 16:9.652509652509653E-4 19:9.652509652509653E-4 0:9.652509652509653E-4 1:9.652509652509653E-4
AP891017-0115 5:0.35951327433628316 18:0.16482300884955753 17:0.15597345132743362 8:0.1426991150442478 12:0.049778761061946904 10:0.04535398230088496 14:0.018805309734513276 15:0.018805309734513276 7:0.014380530973451327 6:0.00995575221238938 2:0.0055309734513274336 3:0.0055309734513274336 11:0.0011061946902654867 13:0.0011061946902654867 16:0.0011061946902654867 19:0.0011061946902654867 0:0.0011061946902654867 1:0.0011061946902654867 4:0.0011061946902654867 9:0.0011061946902654867
AP891017-0146 1:0.8837792642140468 8:0.0677257525083612 19:0.014214046822742474 15:0.010869565217391304 2:0.010869565217391304 11:8.361204013377926E-4 12:8.361204013377926E-4 13:8.361204013377926E-4 14:8.361204013377926E-4 16:8.361204013377926E-4 17:8.361204013377926E-4 18:8.361204013377926E-4 0:8.361204013377926E-4 3:8.361204013377926E-4 4:8.361204013377926E-4 5:8.361204013377926E-4 6:8.361204013377926E-4 7:8.361204013377926E-4 9:8.361204013377926E-4 10:8.361204013377926E-4
AP891018-0022 1:0.8910658307210031 8:0.06974921630094044 19:0.01018808777429467 16:0.007053291536050157 14:0.003918495297805642 2:0.003918495297805642 5:0.003918495297805642 11:7.836990595611285E-4 12:7.836990595611285E-4 13:7.836990595611285E-4 15:7.836990595611285E-4 17:7.836990595611285E-4 18:7.836990595611285E-4 0:7.836990595611285E-4 3:7.836990595611285E-4 4:7.836990595611285E-4 6:7.836990595611285E-4 7:7.836990595611285E-4 9:7.836990595611285E-4 10:7.836990595611285E-4
AP891018-0168 9:0.5706018518518519 8:0.2835648148148148 19:0.061342592592592594 11:0.028935185185185185 5:0.015046296296296295 10:0.010416666666666666 13:0.005787037037037037 1:0.005787037037037037 7:0.005787037037037037 12:0.0011574074074074073 14:0.0011574074074074073 15:0.0011574074074074073 16:0.0011574074074074073 17:0.0011574074074074073 18:0.0011574074074074073 0:0.0011574074074074073 2:0.0011574074074074073 3:0.0011574074074074073 4:0.0011574074074074073 6:0.0011574074074074073
AP891018-0301 9:0.22492625368731564 7:0.19542772861356933 12:0.18952802359882007 5:0.16002949852507375 8:0.09218289085545722 3:0.04793510324483776 18:0.0420353982300885 19:0.02728613569321534 15:0.009587020648967551 10:0.003687315634218289 11:7.374631268436578E-4 13:7.374631268436578E-4 14:7.374631268436578E-4 16:7.374631268436578E-4 17:7.374631268436578E-4 0:7.374631268436578E-4 1:7.374631268436578E-4 2:7.374631268436578E-4 4:7.374631268436578E-4 6:7.374631268436578E-4
AP891019-0034 9:0.5575313807531381 8:0.27719665271966526 11:0.034518828451882845 19:0.034518828451882845 14:0.01778242677824268 3:0.01778242677824268 17:0.013598326359832637 15:0.009414225941422594 1:0.009414225941422594 4:0.009414225941422594 7:0.009414225941422594 12:0.0010460251046025104 13:0.0010460251046025104 16:0.0010460251046025104 18:0.0010460251046025104 0:0.0010460251046025104 2:0.0010460251046025104 5:0.0010460251046025104 6:0.0010460251046025104 10:0.0010460251046025104
AP891019-0092 17:0.3769592476489028 4:0.1700626959247649 8:0.10736677115987461 2:0.09796238244514106 6:0.09482758620689655 7:0.054075235109717866 9:0.02586206896551724 18:0.022727272727272728 12:0.016457680250783698 19:0.01018808777429467 5:0.01018808777429467 11:0.003918495297805642 15:0.003918495297805642 13:7.836990595611285E-4 14:7.836990595611285E-4 16:7.836990595611285E-4 0:7.836990595611285E-4 1:7.836990595611285E-4 3:7.836990595611285E-4 10:7.836990595611285E-4
AP891019-0283 9:0.27068345323741005 7:0.2131294964028777 12:0.19874100719424462 5:0.14118705035971224 8:0.06564748201438848 19:0.047661870503597124 3:0.018884892086330936 14:0.008093525179856115 15:0.008093525179856115 16:0.0044964028776978415 18:0.0044964028776978415 0:0.0044964028776978415 4:0.0044964028776978415 10:0.0044964028776978415 11:8.992805755395684E-4 13:8.992805755395684E-4 17:8.992805755395684E-4 1:8.992805755395684E-4 2:8.992805755395684E-4 6:8.992805755395684E-4
AP891019-0329 2:0.3983516483516483 14:0.14560439560439561 8:0.14560439560439561 15:0.10164835164835165 7:0.06868131868131869 11:0.024725274725274724 17:0.024725274725274724 5:0.024725274725274724 9:0.024725274725274724 3:0.013736263736263736 12:0.0027472527472527475 13:0.0027472527472527475 16:0.0027472527472527475 18:0.0027472527472527475 19:0.0027472527472527475 0:0.0027472527472527475 1:0.0027472527472527475 4:0.0027472527472527475 6:0.0027472527472527475 10:0.0027472527472527475
AP891020-0268 10:0.898972602739726 8:0.04280821917808219 7:0.015410958904109588 12:0.008561643835616438 9:0.008561643835616438 11:0.0017123287671232876 13:0.0017123287671232876 14:0.0017123287671232876 15:0.0017123287671232876 16:0.0017123287671232876 17:0.0017123287671232876 18:0.0017123287671232876 19:0.0017123287671232876 0:0.0017123287671232876 1:0.0017123287671232876 2:0.0017123287671232876 3:0.0017123287671232876 4:0.0017123287671232876 5:0.0017123287671232876 6:0.0017123287671232876
AP891022-0098 9:0.5734924623115578 8:0.14133165829145727 1:0.10615577889447236 13:0.04082914572864322 11:0.038316582914572864 4:0.035804020100502515 2:0.023241206030150754 6:0.010678391959798994 19:0.008165829145728644 12:0.005653266331658292 16:0.005653266331658292 0:0.005653266331658292 14:6.28140703517588E-4 15:6.28140703517588E-4 17:6.28140703517588E-4 18:6.28140703517588E-4 3:6.28140703517588E-4 5:6.28140703517588E-4 7:6.28140703517588E-4 10:6.28140703517588E-4
AP891023-0222 2:0.3401898734177215 15:0.15031645569620253 19:0.13765822784810128 8:0.07014767932489452 9:0.06592827004219409 6:0.051160337552742616 4:0.030063291139240507 3:0.027953586497890294 11:0.025843881856540084 13:0.023734177215189875 17:0.023734177215189875 7:0.01740506329113924 14:0.01529535864978903 12:0.006856540084388186 10:0.006856540084388186 0:0.004746835443037975 16:5.274261603375527E-4 18:5.274261603375527E-4 1:5.274261603375527E-4 5:5.274261603375527E-4
AP891025-0230 8:0.2343205574912892 5:0.2308362369337979 12:0.1297909407665505 15:0.07055749128919861 17:0.06358885017421603 16:0.05662020905923345 18:0.04965156794425087 11:0.03571428571428571 13:0.03571428571428571 9:0.032229965156794424 7:0.02177700348432056 14:0.014808362369337979 2:0.01132404181184669 19:0.004355400696864111 6:0.004355400696864111 0:8.710801393728223E-4 1:8.710801393728223E-4 3:8.710801393728223E-4 4:8.710801393728223E-4 10:8.710801393728223E-4
AP891025-0253 11:0.35669456066945604 12:0.27719665271966526 8:0.151673640167364 7:0.09309623430962342 9:0.021966527196652718 15:0.013598326359832637 3:0.013598326359832637 5:0.013598326359832637 10:0.013598326359832637 14:0.009414225941422594 18:0.009414225941422594 19:0.009414225941422594 13:0.005230125523012552 17:0.005230125523012552 16:0.0010460251046025104 0:0.0010460251046025104 1:0.0010460251046025104 2:0.0010460251046025104 4:0.0010460251046025104 6:0.0010460251046025104
AP891026-0071 6:0.6400602409638554 8:0.11596385542168675 0:0.10391566265060241 2:0.04969879518072289 1:0.025602409638554216 4:0.01957831325301205 13:0.01355421686746988 12:0.007530120481927711 14:0.007530120481927711 11:0.0015060240963855422 15:0.0015060240963855422 16:0.0015060240963855422 17:0.0015060240963855422 18:0.0015060240963855422 19:0.0015060240963855422 3:0.0015060240963855422 5:0.0015060240963855422 7:0.0015060240963855422 9:0.0015060240963855422 10:0.0015060240963855422
