AP890103-0110 12:0.2755681818181818 0:0.2528409090909091 11:0.13920454545454544 4:0.10511363636363637 3:0.09375 1:0.048295454545454544 2:0.02556818181818182 17:0.014204545454545454 9:0.014204545454545454 13:0.002840909090909091 14:0.002840909090909091 15:0.002840909090909091 16:0.002840909090909091 18:0.002840909090909091 19:0.002840909090909091 5:0.002840909090909091 6:0.002840909090909091 7:0.002840909090909091 8:0.002840909090909091 10:0.002840909090909091
AP891128-0056 4:0.4308823529411765 1:0.1661764705882353 12:0.125 8:0.07205882352941176 13:0.0661764705882353 6:0.04852941176470588 14:0.03676470588235294 11:0.01911764705882353 9:0.01911764705882353 15:0.0014705882352941176 16:0.0014705882352941176 17:0.0014705882352941176 18:0.0014705882352941176 19:0.0014705882352941176 0:0.0014705882352941176 2:0.0014705882352941176 3:0.0014705882352941176 5:0.0014705882352941176 7:0.0014705882352941176 10:0.0014705882352941176
AP891129-0062 16:0.5407949790794979 11:0.12238493723849372 1:0.12238493723849372 9:0.11820083682008369 5:0.04707112970711297 0:0.013598326359832637 13:0.005230125523012552 14:0.005230125523012552 2:0.005230125523012552 4:0.005230125523012552 10:0.005230125523012552 12:0.0010460251046025104 15:0.0010460251046025104 17:0.0010460251046025104 18:0.0010460251046025104 19:0.0010460251046025104 3:0.0010460251046025104 6:0.0010460251046025104 7:0.0010460251046025104 8:0.0010460251046025104
AP891129-0074 4:0.5164473684210527 3:0.22697368421052633 14:0.08223684210526316 9:0.05592105263157895 0:0.029605263157894735 1:0.029605263157894735 6:0.01644736842105263 11:0.003289473684210526 12:0.003289473684210526 13:0.003289473684210526 15:0.003289473684210526 16:0.003289473684210526 17:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 2:0.003289473684210526 5:0.003289473684210526 7:0.003289473684210526 8:0.003289473684210526 10:0.003289473684210526
AP891129-0235 17:0.263986013986014 18:0.2266899766899767 9:0.18473193473193472 6:0.09615384615384616 7:0.06351981351981352 14:0.04020979020979021 13:0.035547785547785545 12:0.026223776223776224 2:0.019230769230769232 3:0.012237762237762238 11:0.005244755244755245 19:0.005244755244755245 4:0.005244755244755245 5:0.005244755244755245 8:0.005244755244755245 0:0.002913752913752914 15:5.827505827505828E-4 16:5.827505827505828E-4 1:5.827505827505828E-4 10:5.827505827505828E-4
AP891130-0031 4:0.5291666666666667 9:0.14583333333333334 0:0.1125 1:0.06488095238095239 7:0.06011904761904762 3:0.03630952380952381 12:0.017261904761904763 5:0.01011904761904762 14:0.005357142857142857 6:0.005357142857142857 13:0.002976190476190476 18:0.002976190476190476 2:0.002976190476190476 11:5.952380952380953E-4 15:5.952380952380953E-4 16:5.952380952380953E-4 17:5.952380952380953E-4 19:5.952380952380953E-4 8:5.952380952380953E-4 10:5.952380952380953E-4
AP891130-0101 15:0.7365900383141762 1:0.08524904214559387 12:0.05076628352490421 9:0.04693486590038314 6:0.035440613026819924 0:0.012452107279693486 16:0.008620689655172414 5:0.008620689655172414 19:0.004789272030651341 11:9.578544061302681E-4 13:9.578544061302681E-4 14:9.578544061302681E-4 17:9.578544061302681E-4 18:9.578544061302681E-4 2:9.578544061302681E-4 3:9.578544061302681E-4 4:9.578544061302681E-4 7:9.578544061302681E-4 8:9.578544061302681E-4 10:9.578544061302681E-4
AP891130-0104 14:0.28683035714285715 1:0.18861607142857142 12:0.16183035714285715 9:0.0859375 13:0.06808035714285714 11:0.0546875 7:0.036830357142857144 19:0.0234375 15:0.018973214285714284 6:0.018973214285714284 0:0.014508928571428572 5:0.014508928571428572 10:0.014508928571428572 3:0.005580357142857143 16:0.0011160714285714285 17:0.0011160714285714285 18:0.0011160714285714285 2:0.0011160714285714285 4:0.0011160714285714285 8:0.0011160714285714285
AP891130-0142 1:0.3304195804195804 16:0.31643356643356646 11:0.20454545454545456 4:0.06468531468531469 10:0.022727272727272728 13:0.015734265734265736 9:0.015734265734265736 15:0.008741258741258742 12:0.0017482517482517483 14:0.0017482517482517483 17:0.0017482517482517483 18:0.0017482517482517483 19:0.0017482517482517483 0:0.0017482517482517483 2:0.0017482517482517483 3:0.0017482517482517483 5:0.0017482517482517483 6:0.0017482517482517483 7:0.0017482517482517483 8:0.0017482517482517483
AP891130-0203 9:0.39693877551020407 1:0.17653061224489797 15:0.13163265306122449 13:0.0663265306122449 6:0.058163265306122446 12:0.04183673469387755 11:0.03775510204081633 7:0.0336734693877551 0:0.02142857142857143 14:0.009183673469387756 10:0.009183673469387756 17:0.00510204081632653 4:0.00510204081632653 16:0.0010204081632653062 18:0.0010204081632653062 19:0.0010204081632653062 2:0.0010204081632653062 3:0.0010204081632653062 5:0.0010204081632653062 8:0.0010204081632653062
AP891201-0061 4:0.27897350993377484 0:0.12665562913907286 12:0.11672185430463576 9:0.11341059602649006 6:0.10678807947019868 17:0.10347682119205298 3:0.04718543046357616 7:0.037251655629139076 18:0.020695364238410598 8:0.020695364238410598 1:0.0173841059602649 11:0.0041390728476821195 13:8.278145695364238E-4 14:8.278145695364238E-4 15:8.278145695364238E-4 16:8.278145695364238E-4 19:8.278145695364238E-4 2:8.278145695364238E-4 5:8.278145695364238E-4 10:8.278145695364238E-4
AP891202-0057 4:0.5110208816705336 1:0.12587006960556846 0:0.07946635730858469 10:0.07018561484918794 3:0.05162412993039443 12:0.04234338747099768 19:0.04234338747099768 5:0.021461716937354988 11:0.016821345707656612 13:0.012180974477958236 15:0.009860788863109048 7:0.0075406032482598605 2:0.002900232018561485 6:0.002900232018561485 14:5.80046403712297E-4 16:5.80046403712297E-4 17:5.80046403712297E-4 18:5.80046403712297E-4 8:5.80046403712297E-4 9:5.80046403712297E-4
AP891202-0078 11:0.2932692307692308 13:0.22403846153846155 10:0.11634615384615385 9:0.1125 19:0.08173076923076923 6:0.06634615384615385 2:0.03173076923076923 1:0.027884615384615386 5:0.0125 12:0.008653846153846154 15:0.008653846153846154 3:0.008653846153846154 14:9.615384615384616E-4 16:9.615384615384616E-4 17:9.615384615384616E-4 18:9.615384615384616E-4 0:9.615384615384616E-4 4:9.615384615384616E-4 7:9.615384615384616E-4 8:9.615384615384616E-4
AP891203-0017 10:0.3696013289036545 11:0.13704318936877077 1:0.09053156146179402 19:0.07724252491694353 9:0.06395348837209303 6:0.0606312292358804 5:0.0473421926910299 7:0.0473421926910299 0:0.040697674418604654 2:0.020764119601328904 18:0.014119601328903655 12:0.007475083056478406 14:0.007475083056478406 15:0.004152823920265781 17:0.004152823920265781 4:0.004152823920265781 13:8.305647840531562E-4 16:8.305647840531562E-4 3:8.305647840531562E-4 8:8.305647840531562E-4
AP891203-0032 1:0.4126712328767123 8:0.3236301369863014 9:0.1386986301369863 16:0.03595890410958904 4:0.03595890410958904 12:0.015410958904109588 18:0.008561643835616438 6:0.008561643835616438 11:0.0017123287671232876 13:0.0017123287671232876 14:0.0017123287671232876 15:0.0017123287671232876 17:0.0017123287671232876 19:0.0017123287671232876 0:0.0017123287671232876 2:0.0017123287671232876 3:0.0017123287671232876 5:0.0017123287671232876 7:0.0017123287671232876 10:0.0017123287671232876
AP891204-0080 11:0.511744966442953 1:0.16946308724832215 9:0.10906040268456375 12:0.08892617449664429 4:0.05536912751677853 17:0.02181208053691275 15:0.015100671140939598 3:0.008389261744966443 13:0.0016778523489932886 14:0.0016778523489932886 16:0.0016778523489932886 18:0.0016778523489932886 19:0.0016778523489932886 0:0.0016778523489932886 2:0.0016778523489932886 5:0.0016778523489932886 6:0.0016778523489932886 7:0.0016778523489932886 8:0.0016778523489932886 10:0.0016778523489932886
AP891204-0084 1:0.5720899470899471 9:0.20436507936507936 12:0.06944444444444445 4:0.06415343915343916 16:0.02976190476190476 14:0.011243386243386243 19:0.008597883597883597 0:0.008597883597883597 7:0.008597883597883597 11:0.005952380952380952 3:0.005952380952380952 13:0.0033068783068783067 6:0.0033068783068783067 15:6.613756613756613E-4 17:6.613756613756613E-4 18:6.613756613756613E-4 2:6.613756613756613E-4 5:6.613756613756613E-4 8:6.613756613756613E-4 10:6.613756613756613E-4
AP891204-0085 1:0.5048476454293629 9:0.34418282548476453 4:0.039473684210526314 16:0.03393351800554017 12:0.011772853185595568 0:0.011772853185595568 11:0.009002770083102494 13:0.009002770083102494 19:0.009002770083102494 2:0.009002770083102494 3:0.009002770083102494 17:0.0034626038781163434 14:6.925207756232687E-4 15:6.925207756232687E-4 18:6.925207756232687E-4 5:6.925207756232687E-4 6:6.925207756232687E-4 7:6.925207756232687E-4 8:6.925207756232687E-4 10:6.925207756232687E-4
AP891204-0210 6:0.3429368029739777 18:0.3243494423791822 2:0.06784386617100371 12:0.0604089219330855 17:0.04553903345724907 19:0.03810408921933085 0:0.03810408921933085 1:0.023234200743494422 9:0.023234200743494422 7:0.019516728624535316 16:0.004646840148698885 4:0.004646840148698885 11:9.293680297397769E-4 13:9.293680297397769E-4 14:9.293680297397769E-4 15:9.293680297397769E-4 3:9.293680297397769E-4 5:9.293680297397769E-4 8:9.293680297397769E-4 10:9.293680297397769E-4
AP891204-0230 7:0.3721590909090909 12:0.1259469696969697 14:0.1259469696969697 13:0.09943181818181818 19:0.08806818181818182 2:0.06912878787878787 9:0.03125 0:0.019886363636363636 8:0.019886363636363636 5:0.01231060606060606 6:0.01231060606060606 11:0.008522727272727272 3:0.008522727272727272 15:9.46969696969697E-4 16:9.46969696969697E-4 17:9.46969696969697E-4 18:9.46969696969697E-4 1:9.46969696969697E-4 4:9.46969696969697E-4 10:9.46969696969697E-4
AP891205-0016 18:0.18113425925925927 2:0.13020833333333334 6:0.11863425925925926 7:0.11400462962962964 13:0.11168981481481481 9:0.07233796296296297 4:0.0630787037037037 10:0.03993055555555555 12:0.03761574074074074 5:0.03761574074074074 1:0.03530092592592592 17:0.03298611111111111 11:0.009837962962962963 3:0.009837962962962963 19:0.0028935185185185184 14:5.787037037037037E-4 15:5.787037037037037E-4 16:5.787037037037037E-4 0:5.787037037037037E-4 8:5.787037037037037E-4
AP891205-0088 4:0.625 1:0.17294520547945205 0:0.04965753424657534 8:0.04280821917808219 12:0.03595890410958904 9:0.02226027397260274 2:0.015410958904109588 11:0.008561643835616438 7:0.008561643835616438 13:0.0017123287671232876 14:0.0017123287671232876 15:0.0017123287671232876 16:0.0017123287671232876 17:0.0017123287671232876 18:0.0017123287671232876 19:0.0017123287671232876 3:0.0017123287671232876 5:0.0017123287671232876 6:0.0017123287671232876 10:0.0017123287671232876
AP891205-0165 3:0.4260797342192691 4:0.24003322259136212 1:0.10714285714285714 10:0.09053156146179402 7:0.0473421926910299 14:0.027408637873754152 18:0.014119601328903655 6:0.014119601328903655 15:0.01079734219269103 11:0.004152823920265781 16:0.004152823920265781 2:0.004152823920265781 9:0.004152823920265781 12:8.305647840531562E-4 13:8.305647840531562E-4 17:8.305647840531562E-4 19:8.305647840531562E-4 0:8.305647840531562E-4 5:8.305647840531562E-4 8:8.305647840531562E-4
AP891206-0113 11:0.290625 15:0.215625 1:0.130625 9:0.108125 12:0.078125 18:0.053125 7:0.045625 0:0.028125 6:0.018125 10:0.013125 13:0.005625 19:0.003125 4:0.003125 5:0.003125 14:6.25E-4 16:6.25E-4 17:6.25E-4 2:6.25E-4 3:6.25E-4 8:6.25E-4
AP891206-0164 18:0.31892230576441105 9:0.27380952380952384 6:0.19862155388471178 0:0.12593984962406016 1:0.018170426065162906 7:0.015664160401002505 15:0.013157894736842105 17:0.008145363408521303 2:0.008145363408521303 10:0.008145363408521303 19:0.003132832080200501 5:0.003132832080200501 11:6.265664160401002E-4 12:6.265664160401002E-4 13:6.265664160401002E-4 14:6.265664160401002E-4 16:6.265664160401002E-4 3:6.265664160401002E-4 4:6.265664160401002E-4 8:6.265664160401002E-4
AP891207-0029 8:0.5113031914893617 1:0.2293882978723404 16:0.08311170212765957 9:0.045877659574468085 2:0.021941489361702128 11:0.01928191489361702 12:0.01928191489361702 0:0.01928191489361702 4:0.013962765957446808 10:0.013962765957446808 15:0.005984042553191489 3:0.005984042553191489 7:0.005984042553191489 13:6.648936170212766E-4 14:6.648936170212766E-4 17:6.648936170212766E-4 18:6.648936170212766E-4 19:6.648936170212766E-4 5:6.648936170212766E-4 6:6.648936170212766E-4
AP891207-0058 2:0.7236842105263158 18:0.07456140350877193 9:0.05701754385964912 1:0.039473684210526314 12:0.021929824561403508 7:0.021929824561403508 11:0.0043859649122807015 13:0.0043859649122807015 14:0.0043859649122807015 15:0.0043859649122807015 16:0.0043859649122807015 17:0.0043859649122807015 19:0.0043859649122807015 0:0.0043859649122807015 3:0.0043859649122807015 4:0.0043859649122807015 5:0.0043859649122807015 6:0.0043859649122807015 8:0.0043859649122807015 10:0.0043859649122807015
AP891207-0088 2:0.451158940397351 9:0.14652317880794702 18:0.12996688741721854 6:0.10678807947019868 7:0.0836092715231788 17:0.024006622516556293 12:0.020695364238410598 5:0.014072847682119206 15:0.0041390728476821195 3:0.0041390728476821195 4:0.0041390728476821195 10:0.0041390728476821195 11:8.278145695364238E-4 13:8.278145695364238E-4 14:8.278145695364238E-4 16:8.278145695364238E-4 19:8.278145695364238E-4 0:8.278145695364238E-4 1:8.278145695364238E-4 8:8.278145695364238E-4
AP891207-0169 12:0.4212328767123288 19:0.22945205479452055 11:0.10616438356164383 1:0.06506849315068493 9:0.04680365296803653 6:0.04223744292237443 13:0.03767123287671233 10:0.019406392694063926 7:0.014840182648401826 0:0.005707762557077625 14:0.001141552511415525 15:0.001141552511415525 16:0.001141552511415525 17:0.001141552511415525 18:0.001141552511415525 2:0.001141552511415525 3:0.001141552511415525 4:0.001141552511415525 5:0.001141552511415525 8:0.001141552511415525
AP891208-0027 4:0.521551724137931 0:0.13879310344827586 9:0.10086206896551723 1:0.08017241379310344 11:0.052586206896551725 15:0.021551724137931036 16:0.021551724137931036 6:0.021551724137931036 19:0.011206896551724138 17:0.007758620689655172 10:0.007758620689655172 12:0.004310344827586207 8:0.004310344827586207 13:8.620689655172414E-4 14:8.620689655172414E-4 18:8.620689655172414E-4 2:8.620689655172414E-4 3:8.620689655172414E-4 5:8.620689655172414E-4 7:8.620689655172414E-4
AP891208-0056 2:0.5124434389140271 18:0.10972850678733032 7:0.07352941176470588 6:0.06447963800904978 10:0.06447963800904978 0:0.05542986425339366 5:0.03733031674208145 9:0.02828054298642534 17:0.023755656108597284 13:0.010180995475113122 12:0.005656108597285068 15:0.005656108597285068 11:0.0011312217194570137 14:0.0011312217194570137 16:0.0011312217194570137 19:0.0011312217194570137 1:0.0011312217194570137 3:0.0011312217194570137 4:0.0011312217194570137 8:0.0011312217194570137
AP891208-0086 4:0.587037037037037 1:0.1574074074074074 10:0.06111111111111111 15:0.053703703703703705 9:0.046296296296296294 12:0.03148148148148148 3:0.016666666666666666 13:0.009259259259259259 0:0.009259259259259259 6:0.009259259259259259 11:0.001851851851851852 14:0.001851851851851852 16:0.001851851851851852 17:0.001851851851851852 18:0.001851851851851852 19:0.001851851851851852 2:0.001851851851851852 5:0.001851851851851852 7:0.001851851851851852 8:0.001851851851851852
AP891208-0096 15:0.2625 2:0.2625 0:0.1125 7:0.1025 9:0.1025 8:0.0325 13:0.0225 5:0.0225 10:0.0225 12:0.0125 19:0.0125 4:0.0125 11:0.0025 14:0.0025 16:0.0025 17:0.0025 18:0.0025 1:0.0025 3:0.0025 6:0.0025
AP891208-0169 11:0.45618556701030927 19:0.25 1:0.08505154639175258 9:0.04381443298969072 14:0.03350515463917526 16:0.03350515463917526 17:0.03350515463917526 6:0.023195876288659795 15:0.01288659793814433 12:0.002577319587628866 13:0.002577319587628866 18:0.002577319587628866 0:0.002577319587628866 2:0.002577319587628866 3:0.002577319587628866 4:0.002577319587628866 5:0.002577319587628866 7:0.002577319587628866 8:0.002577319587628866 10:0.002577319587628866
AP891210-0011 2:0.3980263157894737 7:0.1875 6:0.12171052631578948 17:0.09539473684210527 13:0.04276315789473684 15:0.029605263157894735 4:0.029605263157894735 9:0.029605263157894735 16:0.01644736842105263 1:0.01644736842105263 11:0.003289473684210526 12:0.003289473684210526 14:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 0:0.003289473684210526 3:0.003289473684210526 5:0.003289473684210526 8:0.003289473684210526 10:0.003289473684210526
AP891210-0014 11:0.3373015873015873 12:0.2261904761904762 1:0.14682539682539683 17:0.0992063492063492 19:0.06746031746031746 7:0.03571428571428571 15:0.01984126984126984 0:0.01984126984126984 13:0.003968253968253968 14:0.003968253968253968 16:0.003968253968253968 18:0.003968253968253968 2:0.003968253968253968 3:0.003968253968253968 4:0.003968253968253968 5:0.003968253968253968 6:0.003968253968253968 8:0.003968253968253968 9:0.003968253968253968 10:0.003968253968253968
AP891210-0027 0:0.25194300518134716 1:0.25194300518134716 9:0.10427461139896373 13:0.0939119170984456 4:0.08873056994818652 19:0.07318652849740932 12:0.05764248704663212 2:0.04209844559585492 14:0.011010362694300517 3:0.011010362694300517 5:0.008419689119170985 11:6.476683937823834E-4 15:6.476683937823834E-4 16:6.476683937823834E-4 17:6.476683937823834E-4 18:6.476683937823834E-4 6:6.476683937823834E-4 7:6.476683937823834E-4 8:6.476683937823834E-4 10:6.476683937823834E-4
AP891210-0044 4:0.7441002949852508 12:0.10398230088495575 1:0.036135693215339236 5:0.03023598820058997 9:0.024336283185840708 0:0.021386430678466076 11:0.009587020648967551 16:0.009587020648967551 3:0.009587020648967551 17:0.003687315634218289 13:7.374631268436578E-4 14:7.374631268436578E-4 15:7.374631268436578E-4 18:7.374631268436578E-4 19:7.374631268436578E-4 2:7.374631268436578E-4 6:7.374631268436578E-4 7:7.374631268436578E-4 8:7.374631268436578E-4 10:7.374631268436578E-4
AP891210-0058 1:0.30338078291814946 3:0.25355871886120995 8:0.13612099644128114 7:0.10409252669039146 4:0.09341637010676157 11:0.06850533807829182 5:0.011565836298932384 9:0.00800711743772242 15:0.004448398576512456 17:0.004448398576512456 6:0.004448398576512456 12:8.896797153024911E-4 13:8.896797153024911E-4 14:8.896797153024911E-4 16:8.896797153024911E-4 18:8.896797153024911E-4 19:8.896797153024911E-4 0:8.896797153024911E-4 2:8.896797153024911E-4 10:8.896797153024911E-4
AP891210-0060 1:0.44362745098039214 11:0.17892156862745098 16:0.17892156862745098 8:0.07107843137254902 9:0.041666666666666664 15:0.022058823529411766 17:0.012254901960784314 18:0.012254901960784314 6:0.012254901960784314 12:0.0024509803921568627 13:0.0024509803921568627 14:0.0024509803921568627 19:0.0024509803921568627 0:0.0024509803921568627 2:0.0024509803921568627 3:0.0024509803921568627 4:0.0024509803921568627 5:0.0024509803921568627 7:0.0024509803921568627 10:0.0024509803921568627
AP891211-0041 1:0.4587378640776699 16:0.22572815533980584 11:0.10922330097087378 9:0.08009708737864078 12:0.021844660194174758 14:0.021844660194174758 8:0.021844660194174758 19:0.012135922330097087 3:0.012135922330097087 6:0.012135922330097087 13:0.0024271844660194173 15:0.0024271844660194173 17:0.0024271844660194173 18:0.0024271844660194173 0:0.0024271844660194173 2:0.0024271844660194173 4:0.0024271844660194173 5:0.0024271844660194173 7:0.0024271844660194173 10:0.0024271844660194173
AP891211-0057 18:0.2951388888888889 17:0.23958333333333334 9:0.1284722222222222 6:0.11458333333333333 12:0.08680555555555555 7:0.04513888888888889 15:0.017361111111111112 2:0.017361111111111112 8:0.017361111111111112 11:0.003472222222222222 13:0.003472222222222222 14:0.003472222222222222 16:0.003472222222222222 19:0.003472222222222222 0:0.003472222222222222 1:0.003472222222222222 3:0.003472222222222222 4:0.003472222222222222 5:0.003472222222222222 10:0.003472222222222222
AP891211-0066 4:0.5833333333333334 1:0.1015406162464986 0:0.07633053221288516 12:0.062324929971988796 9:0.05952380952380952 7:0.03711484593837535 13:0.014705882352941176 10:0.014705882352941176 14:0.011904761904761904 18:0.011904761904761904 17:0.009103641456582634 11:0.0063025210084033615 8:0.0063025210084033615 15:7.002801120448179E-4 16:7.002801120448179E-4 19:7.002801120448179E-4 2:7.002801120448179E-4 3:7.002801120448179E-4 5:7.002801120448179E-4 6:7.002801120448179E-4
AP891211-0122 1:0.47604166666666664 9:0.2677083333333333 8:0.11354166666666667 16:0.046875 0:0.046875 3:0.026041666666666668 15:0.005208333333333333 10:0.005208333333333333 11:0.0010416666666666667 12:0.0010416666666666667 13:0.0010416666666666667 14:0.0010416666666666667 17:0.0010416666666666667 18:0.0010416666666666667 19:0.0010416666666666667 2:0.0010416666666666667 4:0.0010416666666666667 5:0.0010416666666666667 6:0.0010416666666666667 7:0.0010416666666666667
AP891211-0125 9:0.42993079584775085 1:0.3468858131487889 0:0.06660899653979238 13:0.03546712802768166 3:0.03200692041522491 8:0.028546712802768166 11:0.01124567474048443 14:0.01124567474048443 19:0.007785467128027681 6:0.007785467128027681 10:0.007785467128027681 2:0.004325259515570935 5:0.004325259515570935 12:8.650519031141869E-4 15:8.650519031141869E-4 16:8.650519031141869E-4 17:8.650519031141869E-4 18:8.650519031141869E-4 4:8.650519031141869E-4 7:8.650519031141869E-4
AP891211-0127 1:0.5713141025641025 3:0.1546474358974359 4:0.08092948717948718 9:0.058493589743589744 12:0.036057692307692304 17:0.026442307692307692 14:0.020032051282051284 15:0.016826923076923076 8:0.013621794871794872 10:0.010416666666666666 5:0.004006410256410256 11:8.012820512820513E-4 13:8.012820512820513E-4 16:8.012820512820513E-4 18:8.012820512820513E-4 19:8.012820512820513E-4 0:8.012820512820513E-4 2:8.012820512820513E-4 6:8.012820512820513E-4 7:8.012820512820513E-4
AP891211-0129 7:0.5025510204081632 13:0.13520408163265307 12:0.10459183673469388 9:0.09438775510204081 14:0.07397959183673469 11:0.012755102040816327 19:0.012755102040816327 0:0.012755102040816327 2:0.012755102040816327 4:0.012755102040816327 15:0.002551020408163265 16:0.002551020408163265 17:0.002551020408163265 18:0.002551020408163265 1:0.002551020408163265 3:0.002551020408163265 5:0.002551020408163265 6:0.002551020408163265 8:0.002551020408163265 10:0.002551020408163265
AP891211-0146 4:0.6550245098039216 9:0.09865196078431372 1:0.06678921568627451 0:0.06433823529411764 12:0.044730392156862746 15:0.015318627450980392 11:0.012867647058823529 10:0.010416666666666666 17:0.007965686274509803 18:0.0055147058823529415 2:0.0055147058823529415 5:0.0055147058823529415 13:0.0030637254901960784 14:6.127450980392157E-4 16:6.127450980392157E-4 19:6.127450980392157E-4 3:6.127450980392157E-4 6:6.127450980392157E-4 7:6.127450980392157E-4 8:6.127450980392157E-4
AP891211-0155 1:0.48737373737373735 13:0.20454545454545456 11:0.15404040404040403 4:0.07323232323232323 8:0.03282828282828283 18:0.012626262626262626 12:0.0025252525252525255 14:0.0025252525252525255 15:0.0025252525252525255 16:0.0025252525252525255 17:0.0025252525252525255 19:0.0025252525252525255 0:0.0025252525252525255 2:0.0025252525252525255 3:0.0025252525252525255 5:0.0025252525252525255 6:0.0025252525252525255 7:0.0025252525252525255 9:0.0025252525252525255 10:0.0025252525252525255
AP891211-0228 9:0.2478448275862069 17:0.21048850574712644 7:0.11566091954022989 6:0.10704022988505747 18:0.08692528735632184 2:0.0639367816091954 14:0.040948275862068964 1:0.035201149425287355 15:0.029454022988505746 12:0.02658045977011494 5:0.01221264367816092 3:0.009339080459770116 11:0.00646551724137931 19:0.0035919540229885057 13:7.183908045977011E-4 16:7.183908045977011E-4 0:7.183908045977011E-4 4:7.183908045977011E-4 8:7.183908045977011E-4 10:7.183908045977011E-4
AP891212-0002 15:0.4217289719626168 2:0.1133177570093458 6:0.10864485981308411 7:0.07126168224299065 14:0.06658878504672897 11:0.06191588785046729 9:0.04789719626168224 18:0.04322429906542056 17:0.02453271028037383 0:0.010514018691588784 10:0.010514018691588784 16:0.005841121495327103 3:0.005841121495327103 12:0.0011682242990654205 13:0.0011682242990654205 19:0.0011682242990654205 1:0.0011682242990654205 4:0.0011682242990654205 5:0.0011682242990654205 8:0.0011682242990654205
AP891212-0072 4:0.7123015873015873 1:0.10912698412698413 9:0.07473544973544974 0:0.027116402116402115 12:0.021825396825396824 3:0.01917989417989418 8:0.013888888888888888 18:0.008597883597883597 6:0.005952380952380952 11:6.613756613756613E-4 13:6.613756613756613E-4 14:6.613756613756613E-4 15:6.613756613756613E-4 16:6.613756613756613E-4 17:6.613756613756613E-4 19:6.613756613756613E-4 2:6.613756613756613E-4 5:6.613756613756613E-4 7:6.613756613756613E-4 10:6.613756613756613E-4
AP891212-0098 3:0.32894736842105265 19:0.24473684210526317 16:0.0868421052631579 8:0.07631578947368421 5:0.06578947368421052 11:0.05526315789473684 6:0.02368421052631579 9:0.02368421052631579 13:0.013157894736842105 14:0.013157894736842105 15:0.013157894736842105 18:0.013157894736842105 1:0.013157894736842105 10:0.013157894736842105 12:0.002631578947368421 17:0.002631578947368421 0:0.002631578947368421 2:0.002631578947368421 4:0.002631578947368421 7:0.002631578947368421
AP891212-0177 15:0.2486807387862797 12:0.2275725593667546 9:0.2011873350923483 1:0.10620052770448549 6:0.06662269129287599 0:0.06134564643799472 4:0.01912928759894459 2:0.016490765171503958 5:0.013852242744063324 13:0.008575197889182058 3:0.008575197889182058 10:0.008575197889182058 14:0.005936675461741424 11:0.0032981530343007917 16:6.596306068601583E-4 17:6.596306068601583E-4 18:6.596306068601583E-4 19:6.596306068601583E-4 7:6.596306068601583E-4 8:6.596306068601583E-4
AP891213-0151 9:0.3485576923076923 13:0.15625 7:0.13701923076923078 11:0.10817307692307693 19:0.0985576923076923 15:0.03125 2:0.03125 6:0.03125 12:0.01201923076923077 5:0.01201923076923077 10:0.01201923076923077 14:0.002403846153846154 16:0.002403846153846154 17:0.002403846153846154 18:0.002403846153846154 0:0.002403846153846154 1:0.002403846153846154 3:0.002403846153846154 4:0.002403846153846154 8:0.002403846153846154
AP891213-0196 7:0.32868852459016396 12:0.2827868852459016 6:0.09262295081967213 9:0.07950819672131147 1:0.056557377049180325 8:0.04344262295081967 0:0.027049180327868853 11:0.023770491803278688 18:0.020491803278688523 13:0.010655737704918032 14:0.010655737704918032 15:0.007377049180327869 10:0.007377049180327869 5:0.004098360655737705 16:8.19672131147541E-4 17:8.19672131147541E-4 19:8.19672131147541E-4 2:8.19672131147541E-4 3:8.19672131147541E-4 4:8.19672131147541E-4
AP891214-0028 2:0.3765923566878981 6:0.17595541401273884 18:0.14410828025477707 17:0.09315286624203821 9:0.08359872611464968 13:0.03264331210191083 1:0.03264331210191083 7:0.03264331210191083 12:0.013535031847133758 15:0.003980891719745223 5:0.003980891719745223 11:7.961783439490446E-4 14:7.961783439490446E-4 16:7.961783439490446E-4 19:7.961783439490446E-4 0:7.961783439490446E-4 3:7.961783439490446E-4 4:7.961783439490446E-4 8:7.961783439490446E-4 10:7.961783439490446E-4
AP891214-0093 4:0.6470959595959596 1:0.16982323232323232 0:0.08901515151515152 9:0.03598484848484849 11:0.013257575757575758 16:0.013257575757575758 12:0.005681818181818182 7:0.005681818181818182 15:0.0031565656565656565 2:0.0031565656565656565 3:0.0031565656565656565 5:0.0031565656565656565 6:0.0031565656565656565 13:6.313131313131314E-4 14:6.313131313131314E-4 17:6.313131313131314E-4 18:6.313131313131314E-4 19:6.313131313131314E-4 8:6.313131313131314E-4 10:6.313131313131314E-4
AP891214-0117 1:0.7922163588390502 8:0.05870712401055409 16:0.040237467018469655 9:0.032321899736147755 6:0.01912928759894459 7:0.016490765171503958 3:0.013852242744063324 15:0.008575197889182058 13:0.005936675461741424 2:0.0032981530343007917 5:0.0032981530343007917 11:6.596306068601583E-4 12:6.596306068601583E-4 14:6.596306068601583E-4 17:6.596306068601583E-4 18:6.596306068601583E-4 19:6.596306068601583E-4 0:6.596306068601583E-4 4:6.596306068601583E-4 10:6.596306068601583E-4
