AP890101-0036 6:0.3537344398340249 9:0.18775933609958506 14:0.16701244813278007 2:0.12551867219917012 13:0.10062240663900415 1:0.03008298755186722 8:0.013485477178423237 12:0.005186721991701245 19:0.005186721991701245 11:0.001037344398340249 15:0.001037344398340249 16:0.001037344398340249 17:0.001037344398340249 18:0.001037344398340249 0:0.001037344398340249 3:0.001037344398340249 4:0.001037344398340249 5:0.001037344398340249 7:0.001037344398340249 10:0.001037344398340249
AP891127-0153 9:0.28667953667953666 14:0.23262548262548263 6:0.13996138996138996 18:0.11293436293436293 0:0.03571428571428571 13:0.03185328185328185 10:0.03185328185328185 5:0.027992277992277992 11:0.02413127413127413 12:0.02413127413127413 3:0.02413127413127413 19:0.008687258687258687 15:0.004826254826254826 4:0.004826254826254826 8:0.004826254826254826 16:9.652509652509653E-4 17:9.652509652509653E-4 1:9.652509652509653E-4 2:9.652509652509653E-4 7:9.652509652509653E-4
AP891127-0164 9:0.5186746987951807 13:0.22228915662650603 14:0.09698795180722891 2:0.0608433734939759 7:0.04879518072289157 17:0.015060240963855422 6:0.015060240963855422 11:0.00783132530120482 15:0.00783132530120482 12:6.024096385542169E-4 16:6.024096385542169E-4 18:6.024096385542169E-4 19:6.024096385542169E-4 0:6.024096385542169E-4 1:6.024096385542169E-4 3:6.024096385542169E-4 4:6.024096385542169E-4 5:6.024096385542169E-4 8:6.024096385542169E-4 10:6.024096385542169E-4
AP891128-0099 14:0.25290697674418605 18:0.21027131782945738 13:0.15213178294573643 10:0.10562015503875968 19:0.09786821705426356 6:0.05910852713178295 15:0.02810077519379845 17:0.016472868217054265 0:0.016472868217054265 4:0.012596899224806201 9:0.012596899224806201 16:0.00872093023255814 3:0.00872093023255814 12:0.0048449612403100775 7:0.0048449612403100775 8:0.0048449612403100775 11:9.689922480620155E-4 1:9.689922480620155E-4 2:9.689922480620155E-4 5:9.689922480620155E-4
AP891128-0150 14:0.29891304347826086 13:0.19021739130434784 16:0.16847826086956522 9:0.14673913043478262 19:0.03804347826086957 17:0.030797101449275364 5:0.030797101449275364 7:0.02355072463768116 12:0.016304347826086956 11:0.009057971014492754 18:0.009057971014492754 0:0.009057971014492754 1:0.009057971014492754 8:0.009057971014492754 15:0.0018115942028985507 2:0.0018115942028985507 3:0.0018115942028985507 4:0.0018115942028985507 6:0.0018115942028985507 10:0.0018115942028985507
AP891129-0008 14:0.21097285067873303 19:0.21097285067873303 10:0.16798642533936653 17:0.08880090497737557 12:0.05486425339366516 4:0.04807692307692308 3:0.03902714932126697 18:0.034502262443438916 5:0.02997737556561086 15:0.02092760180995475 0:0.02092760180995475 13:0.016402714932126698 7:0.01414027149321267 1:0.011877828054298642 8:0.011877828054298642 2:0.009615384615384616 11:0.007352941176470588 16:5.656108597285068E-4 6:5.656108597285068E-4 9:5.656108597285068E-4
AP891129-0043 4:0.29918032786885246 18:0.20081967213114754 19:0.20081967213114754 14:0.11885245901639344 13:0.06967213114754098 1:0.020491803278688523 5:0.020491803278688523 8:0.020491803278688523 11:0.004098360655737705 12:0.004098360655737705 15:0.004098360655737705 16:0.004098360655737705 17:0.004098360655737705 0:0.004098360655737705 2:0.004098360655737705 3:0.004098360655737705 6:0.004098360655737705 7:0.004098360655737705 9:0.004098360655737705 10:0.004098360655737705
AP891129-0130 2:0.2855902777777778 9:0.2508680555555556 14:0.2126736111111111 17:0.10850694444444445 7:0.0390625 1:0.035590277777777776 13:0.028645833333333332 16:0.011284722222222222 5:0.0078125 11:0.004340277777777778 18:0.004340277777777778 8:0.004340277777777778 12:8.680555555555555E-4 15:8.680555555555555E-4 19:8.680555555555555E-4 0:8.680555555555555E-4 3:8.680555555555555E-4 4:8.680555555555555E-4 6:8.680555555555555E-4 10:8.680555555555555E-4
AP891129-0163 18:0.3523550724637681 19:0.25815217391304346 14:0.0806159420289855 7:0.0769927536231884 8:0.03713768115942029 13:0.03351449275362319 16:0.029891304347826088 4:0.029891304347826088 11:0.022644927536231884 17:0.022644927536231884 3:0.022644927536231884 0:0.015398550724637682 12:0.004528985507246377 15:0.004528985507246377 5:0.004528985507246377 1:9.057971014492754E-4 2:9.057971014492754E-4 6:9.057971014492754E-4 9:9.057971014492754E-4 10:9.057971014492754E-4
AP891129-0167 4:0.43271119842829076 18:0.3148330058939096 14:0.17927308447937132 5:0.03192534381139489 13:0.022102161100196464 6:0.0044204322200392925 9:0.0044204322200392925 15:0.002455795677799607 17:0.002455795677799607 11:4.911591355599214E-4 12:4.911591355599214E-4 16:4.911591355599214E-4 19:4.911591355599214E-4 0:4.911591355599214E-4 1:4.911591355599214E-4 2:4.911591355599214E-4 3:4.911591355599214E-4 7:4.911591355599214E-4 8:4.911591355599214E-4 10:4.911591355599214E-4
AP891129-0207 4:0.466504854368932 18:0.2859223300970874 14:0.16747572815533981 5:0.0412621359223301 19:0.01407766990291262 6:0.010194174757281554 12:0.004368932038834952 13:0.0024271844660194173 15:0.0024271844660194173 11:4.854368932038835E-4 16:4.854368932038835E-4 17:4.854368932038835E-4 0:4.854368932038835E-4 1:4.854368932038835E-4 2:4.854368932038835E-4 3:4.854368932038835E-4 7:4.854368932038835E-4 8:4.854368932038835E-4 9:4.854368932038835E-4 10:4.854368932038835E-4
AP891129-0260 16:0.3931818181818182 2:0.18409090909090908 14:0.175 17:0.12045454545454545 11:0.029545454545454545 13:0.029545454545454545 8:0.029545454545454545 12:0.011363636363636364 15:0.0022727272727272726 18:0.0022727272727272726 19:0.0022727272727272726 0:0.0022727272727272726 1:0.0022727272727272726 3:0.0022727272727272726 4:0.0022727272727272726 5:0.0022727272727272726 6:0.0022727272727272726 7:0.0022727272727272726 9:0.0022727272727272726 10:0.0022727272727272726
AP891130-0122 14:0.40114795918367346 10:0.2531887755102041 19:0.15114795918367346 18:0.08737244897959184 4:0.03125 5:0.021045918367346938 1:0.01594387755102041 17:0.008290816326530613 12:0.005739795918367347 15:0.005739795918367347 0:0.005739795918367347 8:0.005739795918367347 3:0.0031887755102040817 11:6.377551020408163E-4 13:6.377551020408163E-4 16:6.377551020408163E-4 2:6.377551020408163E-4 6:6.377551020408163E-4 7:6.377551020408163E-4 9:6.377551020408163E-4
AP891130-0154 11:0.6964882943143813 14:0.12792642140468227 17:0.05434782608695652 13:0.04431438127090301 2:0.020903010033444816 8:0.010869565217391304 15:0.007525083612040134 0:0.007525083612040134 1:0.007525083612040134 6:0.007525083612040134 18:0.004180602006688963 10:0.004180602006688963 12:8.361204013377926E-4 16:8.361204013377926E-4 19:8.361204013377926E-4 3:8.361204013377926E-4 4:8.361204013377926E-4 5:8.361204013377926E-4 7:8.361204013377926E-4 9:8.361204013377926E-4
AP891130-0162 14:0.4772727272727273 10:0.17909090909090908 19:0.10272727272727272 18:0.08454545454545455 0:0.03727272727272727 1:0.03363636363636364 7:0.026363636363636363 4:0.011818181818181818 6:0.011818181818181818 12:0.008181818181818182 11:0.004545454545454545 15:0.004545454545454545 17:0.004545454545454545 5:0.004545454545454545 9:0.004545454545454545 13:9.090909090909091E-4 16:9.090909090909091E-4 2:9.090909090909091E-4 3:9.090909090909091E-4 8:9.090909090909091E-4
AP891130-0181 9:0.19668587896253603 10:0.13328530259365995 14:0.11599423631123919 19:0.08429394812680115 17:0.06988472622478387 8:0.05547550432276657 16:0.05259365994236311 11:0.04394812680115274 2:0.04394812680115274 3:0.04394812680115274 12:0.035302593659942365 15:0.032420749279538905 18:0.026657060518731988 13:0.02089337175792507 6:0.02089337175792507 4:0.015129682997118156 0:0.0036023054755043226 5:0.0036023054755043226 1:7.204610951008645E-4 7:7.204610951008645E-4
AP891130-0213 13:0.36757425742574257 1:0.36757425742574257 14:0.12995049504950495 17:0.050742574257425746 2:0.03094059405940594 15:0.011138613861386138 3:0.011138613861386138 11:0.006188118811881188 16:0.006188118811881188 6:0.006188118811881188 12:0.0012376237623762376 18:0.0012376237623762376 19:0.0012376237623762376 0:0.0012376237623762376 4:0.0012376237623762376 5:0.0012376237623762376 7:0.0012376237623762376 8:0.0012376237623762376 9:0.0012376237623762376 10:0.0012376237623762376
AP891201-0019 6:0.4195205479452055 14:0.22773972602739725 13:0.1523972602739726 3:0.10445205479452055 18:0.02226027397260274 11:0.015410958904109588 4:0.015410958904109588 17:0.008561643835616438 7:0.008561643835616438 10:0.008561643835616438 12:0.0017123287671232876 15:0.0017123287671232876 16:0.0017123287671232876 19:0.0017123287671232876 0:0.0017123287671232876 1:0.0017123287671232876 2:0.0017123287671232876 5:0.0017123287671232876 8:0.0017123287671232876 9:0.0017123287671232876
AP891201-0021 4:0.4340277777777778 18:0.2951388888888889 19:0.20625 5:0.05347222222222222 11:6.944444444444445E-4 12:6.944444444444445E-4 13:6.944444444444445E-4 14:6.944444444444445E-4 15:6.944444444444445E-4 16:6.944444444444445E-4 17:6.944444444444445E-4 0:6.944444444444445E-4 1:6.944444444444445E-4 2:6.944444444444445E-4 3:6.944444444444445E-4 6:6.944444444444445E-4 7:6.944444444444445E-4 8:6.944444444444445E-4 9:6.944444444444445E-4 10:6.944444444444445E-4
AP891201-0040 6:0.7011278195488722 14:0.18233082706766918 3:0.03195488721804511 18:0.02443609022556391 4:0.02443609022556391 1:0.009398496240601503 11:0.0018796992481203006 12:0.0018796992481203006 13:0.0018796992481203006 15:0.0018796992481203006 16:0.0018796992481203006 17:0.0018796992481203006 19:0.0018796992481203006 0:0.0018796992481203006 2:0.0018796992481203006 5:0.0018796992481203006 7:0.0018796992481203006 8:0.0018796992481203006 9:0.0018796992481203006 10:0.0018796992481203006
AP891201-0114 18:0.37348790322580644 19:0.20211693548387097 14:0.1900201612903226 4:0.10332661290322581 5:0.040826612903225805 17:0.018649193548387098 1:0.01663306451612903 11:0.012600806451612902 10:0.012600806451612902 12:0.008568548387096774 16:0.008568548387096774 7:0.0045362903225806455 3:0.0025201612903225806 8:0.0025201612903225806 13:5.040322580645161E-4 15:5.040322580645161E-4 0:5.040322580645161E-4 2:5.040322580645161E-4 6:5.040322580645161E-4 9:5.040322580645161E-4
AP891202-0031 6:0.6391402714932126 14:0.2409502262443439 13:0.05995475113122172 18:0.019230769230769232 17:0.010180995475113122 15:0.005656108597285068 2:0.005656108597285068 5:0.005656108597285068 11:0.0011312217194570137 12:0.0011312217194570137 16:0.0011312217194570137 19:0.0011312217194570137 0:0.0011312217194570137 1:0.0011312217194570137 3:0.0011312217194570137 4:0.0011312217194570137 7:0.0011312217194570137 8:0.0011312217194570137 9:0.0011312217194570137 10:0.0011312217194570137
AP891202-0065 9:0.35784313725490197 13:0.353921568627451 14:0.08333333333333333 17:0.04411764705882353 7:0.04411764705882353 6:0.03627450980392157 2:0.028431372549019607 11:0.012745098039215686 15:0.012745098039215686 0:0.008823529411764706 3:0.004901960784313725 8:0.004901960784313725 12:9.80392156862745E-4 16:9.80392156862745E-4 18:9.80392156862745E-4 19:9.80392156862745E-4 1:9.80392156862745E-4 4:9.80392156862745E-4 5:9.80392156862745E-4 10:9.80392156862745E-4
AP891202-0090 4:0.5028935185185185 14:0.2829861111111111 18:0.13020833333333334 5:0.023726851851851853 19:0.014467592592592593 10:0.012152777777777778 17:0.007523148148148148 7:0.007523148148148148 15:0.005208333333333333 11:0.0028935185185185184 0:0.0028935185185185184 2:0.0028935185185185184 12:5.787037037037037E-4 13:5.787037037037037E-4 16:5.787037037037037E-4 1:5.787037037037037E-4 3:5.787037037037037E-4 6:5.787037037037037E-4 8:5.787037037037037E-4 9:5.787037037037037E-4
AP891202-0120 18:0.3245 19:0.2365 4:0.1765 14:0.1125 17:0.0365 10:0.0305 16:0.0285 2:0.0265 3:0.0165 0:0.0065 11:5.0E-4 12:5.0E-4 13:5.0E-4 15:5.0E-4 1:5.0E-4 5:5.0E-4 6:5.0E-4 7:5.0E-4 8:5.0E-4 9:5.0E-4
AP891203-0013 4:0.6968954248366013 14:0.1576797385620915 18:0.1053921568627451 5:0.02042483660130719 0:0.004084967320261438 10:0.004084967320261438 11:8.169934640522876E-4 12:8.169934640522876E-4 13:8.169934640522876E-4 15:8.169934640522876E-4 16:8.169934640522876E-4 17:8.169934640522876E-4 19:8.169934640522876E-4 1:8.169934640522876E-4 2:8.169934640522876E-4 3:8.169934640522876E-4 6:8.169934640522876E-4 7:8.169934640522876E-4 8:8.169934640522876E-4 9:8.169934640522876E-4
AP891203-0026 9:0.4358108108108108 14:0.09797297297297297 4:0.09797297297297297 18:0.07094594594594594 7:0.07094594594594594 12:0.057432432432432436 5:0.057432432432432436 2:0.030405405405405407 3:0.030405405405405407 13:0.016891891891891893 11:0.0033783783783783786 15:0.0033783783783783786 16:0.0033783783783783786 17:0.0033783783783783786 19:0.0033783783783783786 0:0.0033783783783783786 1:0.0033783783783783786 6:0.0033783783783783786 8:0.0033783783783783786 10:0.0033783783783783786
AP891203-0049 4:0.4694513715710723 18:0.2899002493765586 19:0.18765586034912718 5:0.043017456359102244 11:6.234413965087282E-4 12:6.234413965087282E-4 13:6.234413965087282E-4 14:6.234413965087282E-4 15:6.234413965087282E-4 16:6.234413965087282E-4 17:6.234413965087282E-4 0:6.234413965087282E-4 1:6.234413965087282E-4 2:6.234413965087282E-4 3:6.234413965087282E-4 6:6.234413965087282E-4 7:6.234413965087282E-4 8:6.234413965087282E-4 9:6.234413965087282E-4 10:6.234413965087282E-4
AP891203-0057 4:0.42613636363636365 19:0.19128787878787878 18:0.16856060606060605 14:0.10037878787878787 0:0.0625 2:0.02462121212121212 11:0.001893939393939394 12:0.001893939393939394 13:0.001893939393939394 15:0.001893939393939394 16:0.001893939393939394 17:0.001893939393939394 1:0.001893939393939394 3:0.001893939393939394 5:0.001893939393939394 6:0.001893939393939394 7:0.001893939393939394 8:0.001893939393939394 9:0.001893939393939394 10:0.001893939393939394
AP891203-0076 4:0.5922489082969432 14:0.22762008733624453 18:0.07041484716157205 5:0.03766375545851528 19:0.03111353711790393 11:0.015829694323144104 2:0.01146288209606987 3:0.0027292576419213972 7:0.0027292576419213972 10:0.0027292576419213972 12:5.458515283842794E-4 13:5.458515283842794E-4 15:5.458515283842794E-4 16:5.458515283842794E-4 17:5.458515283842794E-4 0:5.458515283842794E-4 1:5.458515283842794E-4 6:5.458515283842794E-4 8:5.458515283842794E-4 9:5.458515283842794E-4
AP891204-0008 16:0.4037102473498233 13:0.23409893992932862 14:0.20229681978798586 11:0.03268551236749117 6:0.02561837455830389 12:0.022084805653710248 9:0.015017667844522967 18:0.011484098939929329 5:0.011484098939929329 0:0.007950530035335688 1:0.007950530035335688 3:0.007950530035335688 19:0.00441696113074205 2:0.00441696113074205 7:0.00441696113074205 15:8.833922261484099E-4 17:8.833922261484099E-4 4:8.833922261484099E-4 8:8.833922261484099E-4 10:8.833922261484099E-4
AP891204-0011 19:0.2324561403508772 14:0.21140350877192982 5:0.12719298245614036 10:0.12017543859649123 18:0.11666666666666667 4:0.10964912280701754 7:0.021929824561403508 13:0.018421052631578946 12:0.014912280701754385 0:0.011403508771929825 16:0.0043859649122807015 1:0.0043859649122807015 11:8.771929824561404E-4 15:8.771929824561404E-4 17:8.771929824561404E-4 2:8.771929824561404E-4 3:8.771929824561404E-4 6:8.771929824561404E-4 8:8.771929824561404E-4 9:8.771929824561404E-4
AP891204-0017 17:0.4721223021582734 11:0.16276978417266186 14:0.15197841726618705 13:0.0764388489208633 9:0.044064748201438846 8:0.026079136690647483 12:0.018884892086330936 1:0.018884892086330936 10:0.018884892086330936 15:8.992805755395684E-4 16:8.992805755395684E-4 18:8.992805755395684E-4 19:8.992805755395684E-4 0:8.992805755395684E-4 2:8.992805755395684E-4 3:8.992805755395684E-4 4:8.992805755395684E-4 5:8.992805755395684E-4 6:8.992805755395684E-4 7:8.992805755395684E-4
AP891204-0058 4:0.5957330415754923 14:0.15590809628008753 18:0.09026258205689278 5:0.04649890590809628 19:0.018052516411378557 8:0.018052516411378557 7:0.01586433260393873 11:0.013676148796498906 1:0.013676148796498906 13:0.011487964989059081 17:0.004923413566739606 9:0.004923413566739606 15:0.002735229759299781 3:0.002735229759299781 10:0.002735229759299781 12:5.470459518599562E-4 16:5.470459518599562E-4 0:5.470459518599562E-4 2:5.470459518599562E-4 6:5.470459518599562E-4
AP891204-0138 19:0.4338709677419355 14:0.2661290322580645 18:0.13709677419354838 4:0.0532258064516129 13:0.0467741935483871 15:0.027419354838709678 12:0.008064516129032258 16:0.008064516129032258 11:0.0016129032258064516 17:0.0016129032258064516 0:0.0016129032258064516 1:0.0016129032258064516 2:0.0016129032258064516 3:0.0016129032258064516 5:0.0016129032258064516 6:0.0016129032258064516 7:0.0016129032258064516 8:0.0016129032258064516 9:0.0016129032258064516 10:0.0016129032258064516
AP891204-0151 2:0.2907239819004525 14:0.21832579185520362 13:0.1595022624434389 17:0.1414027149321267 3:0.07352941176470588 8:0.06447963800904978 11:0.019230769230769232 6:0.014705882352941176 16:0.005656108597285068 12:0.0011312217194570137 15:0.0011312217194570137 18:0.0011312217194570137 19:0.0011312217194570137 0:0.0011312217194570137 1:0.0011312217194570137 4:0.0011312217194570137 5:0.0011312217194570137 7:0.0011312217194570137 9:0.0011312217194570137 10:0.0011312217194570137
AP891204-0269 17:0.7984581497797357 1:0.040748898678414094 14:0.03634361233480176 16:0.031938325991189426 13:0.02753303964757709 7:0.023127753303964757 8:0.014317180616740088 3:0.009911894273127754 11:0.005506607929515419 12:0.0011013215859030838 15:0.0011013215859030838 18:0.0011013215859030838 19:0.0011013215859030838 0:0.0011013215859030838 2:0.0011013215859030838 4:0.0011013215859030838 5:0.0011013215859030838 6:0.0011013215859030838 9:0.0011013215859030838 10:0.0011013215859030838
AP891204-0275 16:0.5286697247706422 14:0.19839449541284404 13:0.08371559633027523 7:0.07912844036697247 8:0.033256880733944956 17:0.028669724770642203 2:0.02408256880733945 1:0.005733944954128441 10:0.005733944954128441 11:0.0011467889908256881 12:0.0011467889908256881 15:0.0011467889908256881 18:0.0011467889908256881 19:0.0011467889908256881 0:0.0011467889908256881 3:0.0011467889908256881 4:0.0011467889908256881 5:0.0011467889908256881 6:0.0011467889908256881 9:0.0011467889908256881
AP891205-0072 4:0.6496212121212122 18:0.1268939393939394 14:0.09659090909090909 13:0.046085858585858584 3:0.018308080808080808 11:0.013257575757575758 2:0.013257575757575758 5:0.010732323232323232 16:0.005681818181818182 1:0.005681818181818182 17:0.0031565656565656565 0:0.0031565656565656565 8:0.0031565656565656565 12:6.313131313131314E-4 15:6.313131313131314E-4 19:6.313131313131314E-4 6:6.313131313131314E-4 7:6.313131313131314E-4 9:6.313131313131314E-4 10:6.313131313131314E-4
AP891205-0098 5:0.4606918238993711 14:0.2531446540880503 4:0.10849056603773585 19:0.07075471698113207 10:0.05188679245283019 13:0.0330188679245283 11:0.0015723270440251573 12:0.0015723270440251573 15:0.0015723270440251573 16:0.0015723270440251573 17:0.0015723270440251573 18:0.0015723270440251573 0:0.0015723270440251573 1:0.0015723270440251573 2:0.0015723270440251573 3:0.0015723270440251573 6:0.0015723270440251573 7:0.0015723270440251573 8:0.0015723270440251573 9:0.0015723270440251573
AP891205-0139 4:0.5581797235023042 18:0.201036866359447 14:0.15034562211981567 5:0.06278801843317973 13:0.007488479262672811 19:0.007488479262672811 11:0.005184331797235023 12:5.76036866359447E-4 15:5.76036866359447E-4 16:5.76036866359447E-4 17:5.76036866359447E-4 0:5.76036866359447E-4 1:5.76036866359447E-4 2:5.76036866359447E-4 3:5.76036866359447E-4 6:5.76036866359447E-4 7:5.76036866359447E-4 8:5.76036866359447E-4 9:5.76036866359447E-4 10:5.76036866359447E-4
AP891206-0065 4:0.555622009569378 14:0.2278708133971292 18:0.18002392344497609 5:0.00777511961722488 10:0.005382775119617225 11:0.0029904306220095694 12:0.0029904306220095694 17:0.0029904306220095694 3:0.0029904306220095694 7:0.0029904306220095694 9:0.0029904306220095694 13:5.980861244019139E-4 15:5.980861244019139E-4 16:5.980861244019139E-4 19:5.980861244019139E-4 0:5.980861244019139E-4 1:5.980861244019139E-4 2:5.980861244019139E-4 6:5.980861244019139E-4 8:5.980861244019139E-4
AP891206-0089 18:0.39959016393442626 14:0.20013661202185792 19:0.18920765027322403 4:0.1564207650273224 5:0.01980874316939891 3:0.01707650273224044 17:0.006147540983606557 2:0.0034153005464480873 11:6.830601092896175E-4 12:6.830601092896175E-4 13:6.830601092896175E-4 15:6.830601092896175E-4 16:6.830601092896175E-4 0:6.830601092896175E-4 1:6.830601092896175E-4 6:6.830601092896175E-4 7:6.830601092896175E-4 8:6.830601092896175E-4 9:6.830601092896175E-4 10:6.830601092896175E-4
AP891206-0110 9:0.44722222222222224 13:0.2361111111111111 14:0.14722222222222223 15:0.04722222222222222 17:0.04722222222222222 19:0.013888888888888888 1:0.013888888888888888 6:0.013888888888888888 11:0.002777777777777778 12:0.002777777777777778 16:0.002777777777777778 18:0.002777777777777778 0:0.002777777777777778 2:0.002777777777777778 3:0.002777777777777778 4:0.002777777777777778 5:0.002777777777777778 7:0.002777777777777778 8:0.002777777777777778 10:0.002777777777777778
AP891206-0136 4:0.5570953436807096 14:0.20454545454545456 18:0.1712860310421286 13:0.01164079822616408 6:0.01164079822616408 17:0.007206208425720621 7:0.007206208425720621 11:0.004988913525498891 15:0.004988913525498891 19:0.004988913525498891 3:0.004988913525498891 1:0.002771618625277162 10:0.002771618625277162 12:5.543237250554324E-4 16:5.543237250554324E-4 0:5.543237250554324E-4 2:5.543237250554324E-4 5:5.543237250554324E-4 8:5.543237250554324E-4 9:5.543237250554324E-4
AP891206-0153 19:0.27075289575289574 18:0.26303088803088803 14:0.2514478764478765 4:0.1085907335907336 3:0.06418918918918919 2:0.010135135135135136 10:0.010135135135135136 16:0.008204633204633204 12:0.004343629343629344 13:0.002413127413127413 15:0.002413127413127413 11:4.8262548262548264E-4 17:4.8262548262548264E-4 0:4.8262548262548264E-4 1:4.8262548262548264E-4 5:4.8262548262548264E-4 6:4.8262548262548264E-4 7:4.8262548262548264E-4 8:4.8262548262548264E-4 9:4.8262548262548264E-4
AP891206-0155 18:0.4480830670926518 14:0.2755591054313099 19:0.13817891373801916 4:0.08706070287539937 3:0.016773162939297124 15:0.010383386581469648 11:0.003993610223642172 16:0.003993610223642172 7:0.003993610223642172 8:0.003993610223642172 12:7.987220447284345E-4 13:7.987220447284345E-4 17:7.987220447284345E-4 0:7.987220447284345E-4 1:7.987220447284345E-4 2:7.987220447284345E-4 5:7.987220447284345E-4 6:7.987220447284345E-4 9:7.987220447284345E-4 10:7.987220447284345E-4
AP891207-0022 17:0.27588757396449703 19:0.16642011834319526 10:0.16346153846153846 0:0.09541420118343195 9:0.07470414201183433 14:0.0628698224852071 4:0.05695266272189349 5:0.03328402366863906 3:0.021449704142011833 6:0.015532544378698224 15:0.009615384615384616 11:0.006656804733727811 1:0.006656804733727811 2:0.006656804733727811 12:7.396449704142012E-4 13:7.396449704142012E-4 16:7.396449704142012E-4 18:7.396449704142012E-4 7:7.396449704142012E-4 8:7.396449704142012E-4
AP891207-0068 18:0.3807397959183674 19:0.20216836734693877 14:0.17665816326530612 4:0.13329081632653061 13:0.03380102040816327 3:0.03125 17:0.023596938775510203 1:0.0031887755102040817 5:0.0031887755102040817 6:0.0031887755102040817 7:0.0031887755102040817 11:6.377551020408163E-4 12:6.377551020408163E-4 15:6.377551020408163E-4 16:6.377551020408163E-4 0:6.377551020408163E-4 2:6.377551020408163E-4 8:6.377551020408163E-4 9:6.377551020408163E-4 10:6.377551020408163E-4
AP891207-0079 4:0.6238317757009346 14:0.20327102803738317 18:0.08489096573208722 5:0.035046728971962614 9:0.016355140186915886 19:0.0132398753894081 13:0.010124610591900311 3:0.003894080996884735 11:7.78816199376947E-4 12:7.78816199376947E-4 15:7.78816199376947E-4 16:7.78816199376947E-4 17:7.78816199376947E-4 0:7.78816199376947E-4 1:7.78816199376947E-4 2:7.78816199376947E-4 6:7.78816199376947E-4 7:7.78816199376947E-4 8:7.78816199376947E-4 10:7.78816199376947E-4
AP891207-0135 4:0.5567073170731708 18:0.20548780487804877 14:0.2030487804878049 11:0.00548780487804878 12:0.00548780487804878 13:0.003048780487804878 15:0.003048780487804878 16:0.003048780487804878 0:0.003048780487804878 6:0.003048780487804878 10:0.003048780487804878 17:6.097560975609756E-4 19:6.097560975609756E-4 1:6.097560975609756E-4 2:6.097560975609756E-4 3:6.097560975609756E-4 5:6.097560975609756E-4 7:6.097560975609756E-4 8:6.097560975609756E-4 9:6.097560975609756E-4
AP891207-0224 15:0.3331043956043956 2:0.17101648351648352 1:0.16002747252747251 14:0.12431318681318682 17:0.08585164835164835 8:0.03914835164835165 16:0.030906593406593408 7:0.017170329670329672 3:0.011675824175824176 4:0.006181318681318681 10:0.006181318681318681 11:0.003434065934065934 12:0.003434065934065934 5:0.003434065934065934 13:6.868131868131869E-4 18:6.868131868131869E-4 19:6.868131868131869E-4 0:6.868131868131869E-4 6:6.868131868131869E-4 9:6.868131868131869E-4
AP891208-0019 2:0.2578125 17:0.1605902777777778 8:0.1362847222222222 14:0.1293402777777778 6:0.0876736111111111 11:0.0703125 16:0.06336805555555555 13:0.035590277777777776 15:0.014756944444444444 7:0.014756944444444444 18:0.011284722222222222 9:0.0078125 1:0.004340277777777778 12:8.680555555555555E-4 19:8.680555555555555E-4 0:8.680555555555555E-4 3:8.680555555555555E-4 4:8.680555555555555E-4 5:8.680555555555555E-4 10:8.680555555555555E-4
AP891208-0066 7:0.24579831932773108 16:0.1953781512605042 14:0.12815126050420167 9:0.11974789915966387 17:0.10294117647058823 11:0.06932773109243698 4:0.04411764705882353 13:0.03571428571428571 19:0.018907563025210083 6:0.018907563025210083 12:0.0021008403361344537 15:0.0021008403361344537 18:0.0021008403361344537 0:0.0021008403361344537 1:0.0021008403361344537 2:0.0021008403361344537 3:0.0021008403361344537 5:0.0021008403361344537 8:0.0021008403361344537 10:0.0021008403361344537
AP891208-0086 18:0.37962962962962965 4:0.2833333333333333 14:0.15 19:0.09814814814814815 5:0.046296296296296294 15:0.009259259259259259 16:0.009259259259259259 11:0.001851851851851852 12:0.001851851851851852 13:0.001851851851851852 17:0.001851851851851852 0:0.001851851851851852 1:0.001851851851851852 2:0.001851851851851852 3:0.001851851851851852 6:0.001851851851851852 7:0.001851851851851852 8:0.001851851851851852 9:0.001851851851851852 10:0.001851851851851852
AP891208-0109 18:0.41793478260869565 19:0.18967391304347825 14:0.1592391304347826 4:0.11358695652173913 3:0.04184782608695652 11:0.01141304347826087 12:0.01141304347826087 13:0.01141304347826087 5:0.01141304347826087 1:0.00923913043478261 8:0.007065217391304348 16:0.002717391304347826 0:0.002717391304347826 6:0.002717391304347826 7:0.002717391304347826 10:0.002717391304347826 15:5.434782608695652E-4 17:5.434782608695652E-4 2:5.434782608695652E-4 9:5.434782608695652E-4
AP891208-0117 7:0.4096858638743455 14:0.12696335078534032 12:0.08507853403141362 8:0.07984293193717278 1:0.07460732984293193 15:0.058900523560209424 3:0.0274869109947644 4:0.0274869109947644 9:0.0274869109947644 13:0.017015706806282723 18:0.017015706806282723 11:0.011780104712041885 16:0.011780104712041885 0:0.011780104712041885 19:0.006544502617801047 17:0.0013089005235602095 2:0.0013089005235602095 5:0.0013089005235602095 6:0.0013089005235602095 10:0.0013089005235602095
AP891208-0145 7:0.36353211009174313 14:0.16628440366972477 4:0.12958715596330275 16:0.09747706422018348 10:0.08830275229357798 15:0.051605504587155966 0:0.03784403669724771 18:0.014908256880733946 1:0.014908256880733946 13:0.010321100917431193 19:0.010321100917431193 3:0.005733944954128441 11:0.0011467889908256881 12:0.0011467889908256881 17:0.0011467889908256881 2:0.0011467889908256881 5:0.0011467889908256881 6:0.0011467889908256881 8:0.0011467889908256881 9:0.0011467889908256881
