85	 Q0	AP890704-0150	1	-65.58518590988717	 LM
80	 Q0	AP890814-0090	684	-33.61531245478417	 LM
80	 Q0	AP890329-0233	685	-33.615482946463274	 LM
80	 Q0	AP890221-0221	686	-33.61550188938509	 LM
80	 Q0	AP891111-0068	687	-33.61574813648472	 LM
80	 Q0	AP890523-0056	688	-33.61608906064209	 LM
80	 Q0	AP890725-0302	689	-33.61633525955201	 LM
80	 Q0	AP891011-0135	690	-33.616373134514134	 LM
80	 Q0	AP890510-0251	691	-33.61678972754129	 LM
80	 Q0	AP890914-0268	692	-33.61730092174899	 LM
80	 Q0	AP890522-0181	693	-33.61754702123011	 LM
80	 Q0	AP890216-0022	694	-33.71285784794202	 LM
80	 Q0	AP890803-0081	695	-33.71413014077834	 LM
80	 Q0	AP890603-0019	696	-33.71431998896313	 LM
80	 Q0	AP890819-0050	697	-33.71431998896313	 LM
80	 Q0	AP890604-0045	698	-33.71431998896313	 LM
80	 Q0	AP891123-0104	699	-33.7143769410759	 LM
80	 Q0	AP891026-0176	700	-33.714414908550424	 LM
80	 Q0	AP890104-0271	701	-33.714528808091046	 LM
80	 Q0	AP890910-0084	702	-33.714718631049564	 LM
80	 Q0	AP891015-0059	703	-33.71490844199792	 LM
80	 Q0	AP890301-0193	704	-33.714965382940676	 LM
80	 Q0	AP890820-0051	705	-33.71506028211032	 LM
80	 Q0	AP890510-0191	706	-33.71523109305112	 LM
80	 Q0	AP890325-0065	707	-33.71530700590317	 LM
80	 Q0	AP890617-0141	708	-33.71536393928163	 LM
80	 Q0	AP890409-0053	709	-33.71540189426702	 LM
80	 Q0	AP890817-0155	710	-33.71545882584475	 LM
80	 Q0	AP890506-0063	711	-33.715477802797245	 LM
80	 Q0	AP890622-0094	712	-33.715496779629696	 LM
80	 Q0	AP891220-0079	713	-33.715496779629696	 LM
80	 Q0	AP890922-0150	714	-33.71568654135229	 LM
80	 Q0	AP890220-0050	715	-33.71572449225647	 LM
80	 Q0	AP890313-0123	716	-33.71578141771259	 LM
80	 Q0	AP890921-0169	717	-33.71581936741658	 LM
80	 Q0	AP890206-0089	718	-33.71583834208856	 LM
80	 Q0	AP890917-0066	719	-33.71595218760021	 LM
80	 Q0	AP891215-0089	720	-33.71599013514406	 LM
80	 Q0	AP890627-0186	721	-33.71623678247961	 LM
80	 Q0	AP890617-0117	722	-33.71635061287234	 LM
80	 Q0	AP890221-0099	723	-33.7163885553768	 LM
80	 Q0	AP890511-0042	724	-33.7163885553768	 LM
80	 Q0	AP891215-0165	725	-33.7163885553768	 LM
80	 Q0	AP890207-0192	726	-33.71661620032667	 LM
80	 Q0	AP890326-0043	727	-33.716805891256975	 LM
80	 Q0	AP890425-0043	728	-33.716843828003775	 LM
80	 Q0	AP890703-0240	729	-33.71690073222449	 LM
80	 Q0	AP891118-0067	730	-33.716957635365866	 LM
80	 Q0	AP891014-0011	731	-33.717033504542115	 LM
80	 Q0	AP891127-0102	732	-33.717033504542115	 LM
80	 Q0	AP890503-0222	733	-33.71709040516518	 LM
80	 Q0	AP890704-0024	734	-33.71710937179971	 LM
80	 Q0	AP891228-0172	735	-33.71714730470904	 LM
80	 Q0	AP890125-0045	736	-33.71716627098384	 LM
80	 Q0	AP891123-0077	737	-33.71737489209322	 LM
80	 Q0	AP890719-0020	738	-33.71739385692925	 LM
80	 Q0	AP891020-0098	739	-33.7174128216454	 LM
80	 Q0	AP890413-0035	740	-33.71748867931113	 LM
80	 Q0	AP890502-0041	741	-33.717564535058784	 LM
80	 Q0	AP891215-0097	742	-33.71765935204621	 LM
80	 Q0	AP891031-0141	743	-33.71771624080026	 LM
80	 Q0	AP890321-0017	744	-33.71775416603697	 LM
80	 Q0	AP890502-0058	745	-33.71777312847554	 LM
80	 Q0	AP890117-0236	746	-33.71784897703126	 LM
80	 Q0	AP890106-0021	747	-33.71794378502928	 LM
80	 Q0	AP891206-0087	748	-33.717981707389555	 LM
80	 Q0	AP890508-0036	749	-33.7180765111931	 LM
80	 Q0	AP890218-0050	750	-33.71813339203721	 LM
80	 Q0	AP891215-0236	751	-33.71813339203721	 LM
80	 Q0	AP890726-0282	752	-33.71819027180287	 LM
80	 Q0	AP891221-0151	753	-33.718228191047515	 LM
80	 Q0	AP890227-0190	754	-33.718379863233395	 LM
80	 Q0	AP890916-0014	755	-33.718455696450874	 LM
80	 Q0	AP890505-0052	756	-33.71847465445574	 LM
80	 Q0	AP890316-0171	757	-33.71851257010606	 LM
80	 Q0	AP890117-0178	758	-33.718531527751516	 LM
80	 Q0	AP890113-0156	759	-33.71858839996913	 LM
80	 Q0	AP890114-0064	760	-33.71868318460265	 LM
80	 Q0	AP890630-0027	761	-33.71870214116999	 LM
80	 Q0	AP890905-0009	762	-33.718777966241554	 LM
80	 Q0	AP890522-0301	763	-33.718796922210004	 LM
80	 Q0	AP890806-0071	764	-33.71887274488604	 LM
80	 Q0	AP890220-0128	765	-33.71891065550544	 LM
80	 Q0	AP890125-0239	766	-33.71894856564577	 LM
80	 Q0	AP890822-0151	767	-33.71896752053628	 LM
80	 Q0	AP890821-0047	768	-33.71896752053629	 LM
80	 Q0	AP890322-0016	769	-33.719005429958045	 LM
80	 Q0	AP891016-0031	770	-33.719062293192486	 LM
80	 Q0	AP891018-0041	771	-33.719062293192486	 LM
80	 Q0	AP891213-0190	772	-33.71923287642926	 LM
80	 Q0	AP890605-0056	773	-33.71930868808783	 LM
80	 Q0	AP890131-0160	774	-33.71930868808783	 LM
80	 Q0	AP890425-0318	775	-33.7193465931987	 LM
80	 Q0	AP890619-0068	776	-33.71944135388061	 LM
80	 Q0	AP890424-0019	777	-33.71957401380691	 LM
80	 Q0	AP891103-0199	778	-33.719630866265305	 LM
80	 Q0	AP891212-0164	779	-33.71980141717638	 LM
80	 Q0	AP890511-0002	780	-33.7198582653255	 LM
80	 Q0	AP890116-0002	781	-33.7198582653255	 LM
80	 Q0	AP890912-0136	782	-33.7199151123974	 LM
80	 Q0	AP891120-0212	783	-33.71999090681767	 LM
80	 Q0	AP890210-0160	784	-33.720009855123536	 LM
80	 Q0	AP890826-0080	785	-33.720028803309724	 LM
80	 Q0	AP890502-0047	786	-33.720028803309724	 LM
80	 Q0	AP890911-0116	787	-33.720028803309724	 LM
80	 Q0	AP890221-0185	788	-33.720047751376235	 LM
80	 Q0	AP890319-0016	789	-33.72014248991367	 LM
80	 Q0	AP890926-0135	790	-33.72016143726214	 LM
80	 Q0	AP890913-0037	791	-33.72025617220955	 LM
80	 Q0	AP890525-0252	792	-33.72033195801362	 LM
80	 Q0	AP891215-0038	793	-33.72044563313015	 LM
80	 Q0	AP890811-0026	794	-33.7205403591037	 LM
80	 Q0	AP890823-0093	795	-33.720654026323984	 LM
80	 Q0	AP890425-0008	796	-33.72071085831914	 LM
80	 Q0	AP890106-0157	797	-33.72078663263796	 LM
80	 Q0	AP890707-0185	798	-33.72080557591862	 LM
80	 Q0	AP891218-0225	799	-33.72082451907966	 LM
80	 Q0	AP890315-0254	800	-33.72095711785788	 LM
80	 Q0	AP890127-0296	801	-33.7212033571837	 LM
80	 Q0	AP891102-0198	802	-33.7212033571837	 LM
80	 Q0	AP890526-0158	803	-33.721298059235274	 LM
80	 Q0	AP890428-0201	804	-33.72156320907668	 LM
80	 Q0	AP891213-0005	805	-33.72177152465592	 LM
80	 Q0	AP891207-0181	806	-33.72177152465592	 LM
80	 Q0	AP890209-0012	807	-33.72196088990368	 LM
80	 Q0	AP890912-0132	808	-33.72203663265604	 LM
80	 Q0	AP891109-0104	809	-33.722055568045334	 LM
80	 Q0	AP890629-0009	810	-33.722453183614775	 LM
80	 Q0	AP890217-0178	811	-33.722453183614775	 LM
80	 Q0	AP891025-0146	812	-33.72302111445512	 LM
80	 Q0	AP890627-0003	813	-33.72324825669043	 LM
80	 Q0	AP890327-0004	814	-33.724648587244324	 LM
80	 Q0	AP891205-0186	815	-33.724951275494604	 LM
80	 Q0	AP891213-0004	816	-33.72534850748182	 LM
80	 Q0	AP891207-0180	817	-33.72534850748182	 LM
80	 Q0	AP890131-0184	818	-33.830317977187136	 LM
80	 Q0	AP890506-0092	819	-33.83075484226941	 LM
80	 Q0	AP891205-0082	820	-33.8316853427532	 LM
80	 Q0	AP890306-0125	821	-33.83172331623505	 LM
80	 Q0	AP890111-0243	822	-33.83197013215165	 LM
80	 Q0	AP891107-0043	823	-33.83200810202888	 LM
80	 Q0	AP890824-0070	824	-33.83208404034166	 LM
80	 Q0	AP891202-0029	825	-33.83217896052961	 LM
80	 Q0	AP890118-0082	826	-33.832292860790965	 LM
80	 Q0	AP890622-0006	827	-33.83234980930002	 LM
80	 Q0	AP890510-0210	828	-33.83234980930002	 LM
80	 Q0	AP890319-0015	829	-33.83238777437216	 LM
80	 Q0	AP890304-0133	830	-33.832805358459076	 LM
80	 Q0	AP890826-0122	831	-33.8328433177667	 LM
80	 Q0	AP890912-0022	832	-33.83290025582758	 LM
80	 Q0	AP891216-0091	833	-33.83291923494107	 LM
80	 Q0	AP890428-0104	834	-33.83293821393448	 LM
80	 Q0	AP890916-0054	835	-33.83293821393449	 LM
80	 Q0	AP890811-0076	836	-33.83307106352663	 LM
80	 Q0	AP890112-0011	837	-33.83309004155956	 LM
80	 Q0	AP890723-0068	838	-33.83310901947243	 LM
80	 Q0	AP890426-0144	839	-33.83310901947243	 LM
80	 Q0	AP890618-0008	840	-33.83314697493802	 LM
80	 Q0	AP890111-0175	841	-33.83316595249073	 LM
80	 Q0	AP890927-0208	842	-33.833203907236026	 LM
80	 Q0	AP890609-0163	843	-33.83337469764777	 LM
80	 Q0	AP891128-0164	844	-33.83337469764778	 LM
80	 Q0	AP890820-0062	845	-33.833393673760014	 LM
80	 Q0	AP890527-0085	846	-33.83345060137655	 LM
80	 Q0	AP890726-0154	847	-33.83348855252078	 LM
80	 Q0	AP890426-0164	848	-33.83350752791286	 LM
80	 Q0	AP890515-0162	849	-33.83350752791286	 LM
80	 Q0	AP890628-0167	850	-33.83350752791286	 LM
80	 Q0	AP891018-0189	851	-33.83352650318491	 LM
80	 Q0	AP890726-0024	852	-33.833583428280974	 LM
80	 Q0	AP890913-0311	853	-33.83362137774494	 LM
80	 Q0	AP891212-0171	854	-33.833640352296904	 LM
80	 Q0	AP890203-0194	855	-33.833735223256596	 LM
80	 Q0	AP890805-0127	856	-33.833811117864286	 LM
80	 Q0	AP890220-0020	857	-33.833849064448145	 LM
80	 Q0	AP890505-0226	858	-33.833887010552026	 LM
80	 Q0	AP891126-0013	859	-33.83390598342398	 LM
80	 Q0	AP890322-0188	860	-33.83390598342398	 LM
80	 Q0	AP890810-0167	861	-33.83392495617595	 LM
80	 Q0	AP890906-0011	862	-33.83392495617595	 LM
80	 Q0	AP891212-0029	863	-33.833943928807926	 LM
80	 Q0	AP890310-0315	864	-33.83396290131992	 LM
80	 Q0	AP890817-0041	865	-33.83398187371193	 LM
80	 Q0	AP891025-0125	866	-33.833981873711934	 LM
80	 Q0	AP890119-0244	867	-33.83400084598396	 LM
80	 Q0	AP890822-0178	868	-33.83403879016806	 LM
80	 Q0	AP890712-0019	869	-33.83409570554438	 LM
80	 Q0	AP890629-0218	870	-33.834095705544385	 LM
80	 Q0	AP890718-0206	871	-33.83417159103318	 LM
80	 Q0	AP891211-0185	872	-33.83417159103319	 LM
80	 Q0	AP890819-0029	873	-33.83419056210546	 LM
80	 Q0	AP890124-0019	874	-33.834209533057766	 LM
80	 Q0	AP891101-0176	875	-33.83420953305777	 LM
80	 Q0	AP890511-0020	876	-33.83422850389012	 LM
80	 Q0	AP890714-0220	877	-33.83422850389012	 LM
80	 Q0	AP890220-0145	878	-33.8342474746025	 LM
80	 Q0	AP891014-0020	879	-33.8342474746025	 LM
80	 Q0	AP890522-0347	880	-33.83426644519492	 LM
80	 Q0	AP890213-0048	881	-33.83428541566738	 LM
80	 Q0	AP890918-0045	882	-33.83432335625242	 LM
80	 Q0	AP890912-0146	883	-33.834380266230326	 LM
80	 Q0	AP890401-0061	884	-33.83441820561583	 LM
80	 Q0	AP890804-0020	885	-33.834456144521546	 LM
80	 Q0	AP890326-0021	886	-33.83447511379449	 LM
80	 Q0	AP890519-0064	887	-33.83451305198054	 LM
80	 Q0	AP890615-0013	888	-33.834550989686825	 LM
80	 Q0	AP890120-0247	889	-33.83460789534673	 LM
80	 Q0	AP890212-0062	890	-33.83460789534673	 LM
80	 Q0	AP890404-0038	891	-33.83462686366016	 LM
80	 Q0	AP890503-0119	892	-33.83464583185366	 LM
80	 Q0	AP890514-0030	893	-33.834702735714586	 LM
80	 Q0	AP891004-0222	894	-33.834702735714586	 LM
80	 Q0	AP890123-0202	895	-33.834702735714586	 LM
80	 Q0	AP890213-0126	896	-33.83475963849619	 LM
80	 Q0	AP891125-0140	897	-33.83475963849619	 LM
80	 Q0	AP891106-0015	898	-33.8348165401985	 LM
80	 Q0	AP890622-0093	899	-33.834835507192764	 LM
80	 Q0	AP891130-0216	900	-33.83487344082157	 LM
80	 Q0	AP890122-0078	901	-33.83489240745609	 LM
80	 Q0	AP891002-0252	902	-33.834911373970705	 LM
80	 Q0	AP891231-0010	903	-33.83493034036542	 LM
80	 Q0	AP890510-0070	904	-33.834968272795116	 LM
80	 Q0	AP890316-0016	905	-33.83498723883011	 LM
80	 Q0	AP890613-0068	906	-33.83498723883011	 LM
80	 Q0	AP891213-0296	907	-33.8350062047452	 LM
80	 Q0	AP890329-0003	908	-33.83502517054039	 LM
80	 Q0	AP890912-0133	909	-33.83502517054039	 LM
80	 Q0	AP891219-0119	910	-33.83504413621567	 LM
80	 Q0	AP891009-0138	911	-33.83504413621568	 LM
80	 Q0	AP891011-0023	912	-33.83506310177107	 LM
80	 Q0	AP890223-0031	913	-33.83510103252216	 LM
80	 Q0	AP890925-0139	914	-33.835176892585636	 LM
80	 Q0	AP890122-0045	915	-33.835195857301784	 LM
80	 Q0	AP891102-0193	916	-33.83523378637442	 LM
80	 Q0	AP890302-0035	917	-33.83525275073091	 LM
80	 Q0	AP890302-0112	918	-33.835290679084245	 LM
80	 Q0	AP890717-0035	919	-33.835290679084245	 LM
80	 Q0	AP890508-0175	920	-33.835290679084245	 LM
80	 Q0	AP890825-0044	921	-33.8353096430811	 LM
80	 Q0	AP890118-0310	922	-33.835309643081104	 LM
80	 Q0	AP890128-0011	923	-33.83534757071517	 LM
80	 Q0	AP890701-0042	924	-33.83538549786975	 LM
80	 Q0	AP890512-0045	925	-33.83538549786975	 LM
80	 Q0	AP890329-0048	926	-33.8354423877026	 LM
80	 Q0	AP890214-0201	927	-33.835480313658486	 LM
80	 Q0	AP890719-0147	928	-33.835537201693356	 LM
80	 Q0	AP890131-0143	929	-33.83555616413192	 LM
80	 Q0	AP891120-0049	930	-33.835575126450635	 LM
80	 Q0	AP891230-0102	931	-33.83559408864949	 LM
80	 Q0	AP890528-0088	932	-33.83566993624639	 LM
80	 Q0	AP890530-0204	933	-33.83566993624639	 LM
80	 Q0	AP890216-0241	934	-33.835688897846	 LM
80	 Q0	AP890910-0092	935	-33.835707859325744	 LM
80	 Q0	AP891030-0218	936	-33.835707859325744	 LM
80	 Q0	AP890110-0019	937	-33.83572682068566	 LM
80	 Q0	AP890804-0145	938	-33.83574578192572	 LM
80	 Q0	AP890714-0101	939	-33.83574578192572	 LM
80	 Q0	AP891030-0216	940	-33.83580266492687	 LM
80	 Q0	AP890503-0107	941	-33.83582162568757	 LM
80	 Q0	AP891210-0042	942	-33.835840586328445	 LM
80	 Q0	AP890702-0018	943	-33.83587850725068	 LM
80	 Q0	AP890810-0142	944	-33.835935387735304	 LM
80	 Q0	AP890405-0151	945	-33.835935387735304	 LM
80	 Q0	AP890507-0081	946	-33.835935387735304	 LM
80	 Q0	AP891008-0039	947	-33.83595434765719	 LM
80	 Q0	AP891016-0065	948	-33.83604914546927	 LM
80	 Q0	AP891220-0208	949	-33.83604914546927	 LM
80	 Q0	AP890704-0062	950	-33.83606810467222	 LM
80	 Q0	AP890920-0070	951	-33.83606810467222	 LM
80	 Q0	AP890920-0201	952	-33.83608706375536	 LM
80	 Q0	AP890306-0012	953	-33.83608706375536	 LM
80	 Q0	AP890201-0281	954	-33.83610602271868	 LM
80	 Q0	AP890823-0021	955	-33.83612498156219	 LM
80	 Q0	AP891024-0202	956	-33.83612498156219	 LM
80	 Q0	AP890202-0038	957	-33.83614394028589	 LM
80	 Q0	AP890110-0039	958	-33.836219773982606	 LM
80	 Q0	AP891205-0168	959	-33.83625769011212	 LM
80	 Q0	AP890209-0082	960	-33.83627664799718	 LM
80	 Q0	AP890206-0107	961	-33.83629560576244	 LM
80	 Q0	AP890114-0003	962	-33.8363145634079	 LM
80	 Q0	AP891107-0232	963	-33.8363145634079	 LM
80	 Q0	AP890626-0205	964	-33.836352478339435	 LM
80	 Q0	AP890605-0035	965	-33.83637143562551	 LM
80	 Q0	AP890615-0227	966	-33.83640934983828	 LM
80	 Q0	AP890616-0057	967	-33.83640934983828	 LM
80	 Q0	AP890621-0020	968	-33.836409349838284	 LM
80	 Q0	AP890101-0073	969	-33.83642830676499	 LM
80	 Q0	AP890808-0098	970	-33.83646622025903	 LM
80	 Q0	AP890501-0180	971	-33.83648517682637	 LM
80	 Q0	AP890725-0245	972	-33.83648517682638	 LM
80	 Q0	AP890203-0245	973	-33.83652308960172	 LM
80	 Q0	AP891103-0212	974	-33.83652308960172	 LM
80	 Q0	AP890911-0138	975	-33.836561001897934	 LM
80	 Q0	AP890302-0053	976	-33.836674735912005	 LM
80	 Q0	AP890927-0220	977	-33.83673160130215	 LM
80	 Q0	AP890429-0097	978	-33.83675055619267	 LM
80	 Q0	AP890510-0235	979	-33.83675055619267	 LM
80	 Q0	AP890719-0162	980	-33.83678846561442	 LM
80	 Q0	AP890216-0172	981	-33.83680742014566	 LM
80	 Q0	AP890407-0313	982	-33.83682637455714	 LM
80	 Q0	AP891225-0032	983	-33.83682637455715	 LM
80	 Q0	AP890621-0129	984	-33.83684532884887	 LM
80	 Q0	AP891005-0025	985	-33.83684532884887	 LM
80	 Q0	AP890128-0097	986	-33.83684532884887	 LM
80	 Q0	AP890525-0134	987	-33.836864283020844	 LM
80	 Q0	AP890303-0130	988	-33.83688323707306	 LM
80	 Q0	AP891128-0050	989	-33.83690219100553	 LM
80	 Q0	AP890404-0065	990	-33.836940098511214	 LM
80	 Q0	AP890919-0188	991	-33.83695905208444	 LM
80	 Q0	AP891115-0021	992	-33.836996958871644	 LM
80	 Q0	AP890802-0125	993	-33.83699695887165	 LM
80	 Q0	AP890314-0019	994	-33.83701591208564	 LM
80	 Q0	AP891129-0017	995	-33.83703486517989	 LM
80	 Q0	AP891019-0328	996	-33.83703486517989	 LM
80	 Q0	AP891006-0047	997	-33.837072771009176	 LM
80	 Q0	AP891129-0133	998	-33.837091723744216	 LM
80	 Q0	AP891023-0100	999	-33.837091723744216	 LM
80	 Q0	AP891111-0070	1000	-33.837110676359515	 LM
63	 Q0	AP891103-0230	1	-31.53624977034511	 LM
63	 Q0	AP891010-0279	2	-31.889664977395324	 LM
63	 Q0	AP890725-0273	3	-31.927511313269964	 LM
63	 Q0	AP890412-0288	4	-32.0052493232843	 LM
63	 Q0	AP890101-0002	5	-32.02598252788125	 LM
63	 Q0	AP891015-0072	6	-32.107955944495146	 LM
63	 Q0	AP891027-0236	7	-32.10949169820138	 LM
63	 Q0	AP890327-0190	8	-32.181307546526554	 LM
63	 Q0	AP890330-0246	9	-32.22689560849946	 LM
63	 Q0	AP890516-0271	10	-32.32999933709598	 LM
63	 Q0	AP890920-0123	11	-32.33187695088092	 LM
63	 Q0	AP891014-0025	12	-32.33299537423291	 LM
63	 Q0	AP890831-0127	13	-32.33348810643406	 LM
63	 Q0	AP890412-0248	14	-32.51340208776728	 LM
63	 Q0	AP890717-0233	15	-32.51344001731946	 LM
63	 Q0	AP890411-0200	16	-32.51632126102496	 LM
63	 Q0	AP890324-0245	17	-32.51721161208871	 LM
63	 Q0	AP890201-0118	18	-32.58224323624983	 LM
63	 Q0	AP890726-0290	19	-32.5830396964315	 LM
63	 Q0	AP890208-0314	20	-32.583627424296424	 LM
63	 Q0	AP890131-0260	21	-32.58491623065414	 LM
63	 Q0	AP891109-0261	22	-32.6184970831316	 LM
63	 Q0	AP890810-0191	23	-32.62308348654173	 LM
63	 Q0	AP890812-0140	24	-32.62308348654173	 LM
63	 Q0	AP890421-0243	25	-32.624919871634106	 LM
63	 Q0	AP890517-0137	26	-32.658702053121644	 LM
63	 Q0	AP890628-0237	27	-32.661221477780124	 LM
63	 Q0	AP890608-0203	28	-32.663057619542144	 LM
63	 Q0	AP890509-0267	29	-32.69411119514859	 LM
63	 Q0	AP890216-0066	30	-32.69452861813156	 LM
63	 Q0	AP890330-0232	31	-32.696747574185494	 LM
63	 Q0	AP891218-0257	32	-32.736811135876735	 LM
63	 Q0	AP890405-0245	33	-32.73730413902548	 LM
63	 Q0	AP890227-0325	34	-32.73819513147755	 LM
63	 Q0	AP890418-0250	35	-32.73876371173436	 LM
63	 Q0	AP890922-0254	36	-32.73895321454222	 LM
63	 Q0	AP890505-0199	37	-32.73912375683518	 LM
63	 Q0	AP890123-0235	38	-32.74073395606494	 LM
63	 Q0	AP891220-0281	39	-32.742021493480095	 LM
63	 Q0	AP890814-0193	40	-32.7425893490698	 LM
63	 Q0	AP890725-0272	41	-32.743232788825495	 LM
63	 Q0	AP890619-0182	42	-32.77971206879663	 LM
63	 Q0	AP890225-0053	43	-32.82496009021946	 LM
63	 Q0	AP890810-0226	44	-32.869185549151325	 LM
63	 Q0	AP890516-0263	45	-32.870475268088335	 LM
63	 Q0	AP890417-0111	46	-32.870759690284856	 LM
63	 Q0	AP890123-0002	47	-32.87776691532811	 LM
63	 Q0	AP890113-0225	48	-32.87776691532811	 LM
63	 Q0	AP890903-0086	49	-32.91541359768004	 LM
63	 Q0	AP891127-0145	50	-32.9156794002775	 LM
63	 Q0	AP890317-0267	51	-32.918336131786006	 LM
63	 Q0	AP891122-0240	52	-32.91888616071148	 LM
63	 Q0	AP891024-0261	53	-32.91949297217217	 LM
63	 Q0	AP890714-0241	54	-32.91983424968804	 LM
63	 Q0	AP890105-0237	55	-32.92038400403785	 LM
63	 Q0	AP890518-0037	56	-32.92080099187006	 LM
63	 Q0	AP890727-0239	57	-32.920933657662836	 LM
63	 Q0	AP890728-0207	58	-32.92102841535164	 LM
63	 Q0	AP890920-0243	59	-32.921615846227745	 LM
63	 Q0	AP891227-0184	60	-32.92178636913312	 LM
63	 Q0	AP890110-0292	61	-32.9226388383	 LM
63	 Q0	AP890511-0267	62	-32.92608413357951	 LM
63	 Q0	AP890816-0254	63	-32.969838069706164	 LM
63	 Q0	AP890811-0091	64	-32.970388060383144	 LM
63	 Q0	AP890215-0215	65	-32.97660163521923	 LM
63	 Q0	AP890711-0254	66	-33.02105890093401	 LM
63	 Q0	AP891108-0278	67	-33.022045955344794	 LM
63	 Q0	AP890905-0232	68	-33.0242466763693	 LM
63	 Q0	AP890329-0230	69	-33.02426564108545	 LM
63	 Q0	AP891221-0222	70	-33.02492933063316	 LM
63	 Q0	AP890130-0090	71	-33.025270599521804	 LM
63	 Q0	AP891011-0036	72	-33.0259719747892	 LM
63	 Q0	AP890110-0308	73	-33.02745001269224	 LM
63	 Q0	AP891005-0254	74	-33.0279614715826	 LM
63	 Q0	AP890501-0225	75	-33.02809405780312	 LM
63	 Q0	AP891005-0255	76	-33.0306499322087	 LM
63	 Q0	AP891227-0164	77	-33.03150140668438	 LM
63	 Q0	AP890524-0260	78	-33.03331707825457	 LM
63	 Q0	AP890929-0239	79	-33.08117750426384	 LM
63	 Q0	AP890428-0015	80	-33.08138612537322	 LM
63	 Q0	AP890721-0005	81	-33.08547974867494	 LM
63	 Q0	AP890917-0024	82	-33.139620218111205	 LM
63	 Q0	AP890707-0044	83	-33.139961838912484	 LM
63	 Q0	AP891108-0155	84	-33.14026546919227	 LM
63	 Q0	AP890517-0243	85	-33.14172626026162	 LM
63	 Q0	AP890102-0139	86	-33.14242794589069	 LM
63	 Q0	AP890601-0332	87	-33.14322425506556	 LM
63	 Q0	AP891025-0139	88	-33.14354651060187	 LM
63	 Q0	AP890221-0170	89	-33.144209868903346	 LM
63	 Q0	AP890317-0259	90	-33.14447517115859	 LM
63	 Q0	AP890316-0232	91	-33.14691863849154	 LM
63	 Q0	AP890315-0234	92	-33.14705117283216	 LM
63	 Q0	AP890309-0215	93	-33.148565435323846	 LM
63	 Q0	AP891211-0225	94	-33.14917092637284	 LM
63	 Q0	AP891220-0251	95	-33.20353233339245	 LM
63	 Q0	AP891219-0246	96	-33.20353233339245	 LM
63	 Q0	AP891016-0230	97	-33.2043105755187	 LM
63	 Q0	AP890808-0014	98	-33.20510758988229	 LM
63	 Q0	AP891106-0262	99	-33.205240405025776	 LM
63	 Q0	AP890106-0047	100	-33.206018204237786	 LM
63	 Q0	AP890918-0257	101	-33.206245814644745	 LM
63	 Q0	AP891020-0244	102	-33.2067389112928	 LM
63	 Q0	AP890919-0224	103	-33.20829353158315	 LM
63	 Q0	AP890919-0211	104	-33.208388299449275	 LM
63	 Q0	AP890727-0242	105	-33.20842620575752	 LM
63	 Q0	AP890209-0262	106	-33.20842620575752	 LM
63	 Q0	AP891120-0183	107	-33.20848306432184	 LM
63	 Q0	AP890506-0066	108	-33.210453495298125	 LM
63	 Q0	AP890314-0209	109	-33.21111633015079	 LM
63	 Q0	AP890111-0276	110	-33.21117313775291	 LM
63	 Q0	AP890731-0197	111	-33.2133310299261	 LM
63	 Q0	AP890623-0244	112	-33.273436297438224	 LM
63	 Q0	AP890817-0113	113	-33.273967640345546	 LM
63	 Q0	AP890711-0252	114	-33.274214303280786	 LM
63	 Q0	AP891121-0035	115	-33.274271222616605	 LM
63	 Q0	AP891011-0276	116	-33.274328140872505	 LM
63	 Q0	AP890807-0175	117	-33.27442300223264	 LM
63	 Q0	AP890917-0084	118	-33.274536831905515	 LM
63	 Q0	AP890913-0281	119	-33.27487829501206	 LM
63	 Q0	AP890911-0285	120	-33.27514385056077	 LM
63	 Q0	AP890515-0040	121	-33.2752386861317	 LM
63	 Q0	AP891115-0252	122	-33.2766419021767	 LM
63	 Q0	AP890706-0090	123	-33.27741907724447	 LM
63	 Q0	AP891206-0063	124	-33.27762755337877	 LM
63	 Q0	AP891218-0036	125	-33.27829079016648	 LM
63	 Q0	AP890301-0255	126	-33.28128300686415	 LM
63	 Q0	AP890518-0149	127	-33.34743039815279	 LM
63	 Q0	AP890921-0247	128	-33.34754426959195	 LM
63	 Q0	AP890301-0312	129	-33.3485120023543	 LM
63	 Q0	AP890728-0035	130	-33.34856891809055	 LM
63	 Q0	AP890620-0111	131	-33.34911904787846	 LM
63	 Q0	AP890209-0218	132	-33.35107214208468	 LM
63	 Q0	AP891002-0217	133	-33.35200083784316	 LM
63	 Q0	AP891228-0150	134	-33.35273979843882	 LM
63	 Q0	AP890920-0224	135	-33.35281557897838	 LM
63	 Q0	AP890502-0292	136	-33.42608732367321	 LM
63	 Q0	AP890206-0235	137	-33.427359230064766	 LM
63	 Q0	AP890430-0081	138	-33.42770084438257	 LM
63	 Q0	AP890217-0073	139	-33.42802344441262	 LM
63	 Q0	AP890612-0273	140	-33.42815626963677	 LM
63	 Q0	AP890407-0082	141	-33.42815626963677	 LM
63	 Q0	AP891113-0262	142	-33.42840292945192	 LM
63	 Q0	AP890926-0264	143	-33.42844087531582	 LM
63	 Q0	AP890701-0104	144	-33.42851676560377	 LM
63	 Q0	AP890526-0254	145	-33.42863059743622	 LM
63	 Q0	AP890413-0005	146	-33.42864956898838	 LM
63	 Q0	AP890726-0106	147	-33.42864956898838	 LM
63	 Q0	AP890314-0032	148	-33.429047943872376	 LM
