AP890103-0012 8:0.21118421052631578 11:0.1875 12:0.17171052631578948 17:0.11644736842105263 9:0.09013157894736842 15:0.05592105263157895 16:0.0506578947368421 2:0.04276315789473684 4:0.021710526315789475 5:0.01381578947368421 13:0.008552631578947369 3:0.008552631578947369 19:0.0059210526315789476 6:0.0059210526315789476 14:0.003289473684210526 1:0.003289473684210526 18:6.578947368421052E-4 0:6.578947368421052E-4 7:6.578947368421052E-4 10:6.578947368421052E-4
AP891102-0193 6:0.5914855072463768 9:0.15670289855072464 1:0.10235507246376811 16:0.029891304347826088 2:0.029891304347826088 18:0.022644927536231884 0:0.019021739130434784 13:0.015398550724637682 11:0.01177536231884058 12:0.004528985507246377 3:0.004528985507246377 7:0.004528985507246377 14:9.057971014492754E-4 15:9.057971014492754E-4 17:9.057971014492754E-4 19:9.057971014492754E-4 4:9.057971014492754E-4 5:9.057971014492754E-4 8:9.057971014492754E-4 10:9.057971014492754E-4
AP891102-0194 2:0.9354545454545454 9:0.03363636363636364 3:0.011818181818181818 16:0.004545454545454545 11:9.090909090909091E-4 12:9.090909090909091E-4 13:9.090909090909091E-4 14:9.090909090909091E-4 15:9.090909090909091E-4 17:9.090909090909091E-4 18:9.090909090909091E-4 19:9.090909090909091E-4 0:9.090909090909091E-4 1:9.090909090909091E-4 4:9.090909090909091E-4 5:9.090909090909091E-4 6:9.090909090909091E-4 7:9.090909090909091E-4 8:9.090909090909091E-4 10:9.090909090909091E-4
AP891102-0223 6:0.7582644628099173 11:0.10261707988980716 5:0.0640495867768595 2:0.030991735537190084 9:0.01997245179063361 18:0.006198347107438017 7:0.006198347107438017 10:0.003443526170798898 12:6.887052341597796E-4 13:6.887052341597796E-4 14:6.887052341597796E-4 15:6.887052341597796E-4 16:6.887052341597796E-4 17:6.887052341597796E-4 19:6.887052341597796E-4 0:6.887052341597796E-4 1:6.887052341597796E-4 3:6.887052341597796E-4 4:6.887052341597796E-4 8:6.887052341597796E-4
AP891103-0051 2:0.9719917012448133 9:0.00933609958506224 11:0.001037344398340249 12:0.001037344398340249 13:0.001037344398340249 14:0.001037344398340249 15:0.001037344398340249 16:0.001037344398340249 17:0.001037344398340249 18:0.001037344398340249 19:0.001037344398340249 0:0.001037344398340249 1:0.001037344398340249 3:0.001037344398340249 4:0.001037344398340249 5:0.001037344398340249 6:0.001037344398340249 7:0.001037344398340249 8:0.001037344398340249 10:0.001037344398340249
AP891103-0094 3:0.4587033747779751 11:0.20648312611012434 9:0.09458259325044405 14:0.05550621669626998 2:0.04129662522202487 19:0.03774422735346359 4:0.02708703374777975 18:0.021758436944937832 7:0.012877442273534635 13:0.009325044404973356 16:0.007548845470692718 17:0.007548845470692718 0:0.007548845470692718 15:0.005772646536412078 6:0.002220248667850799 10:0.002220248667850799 12:4.440497335701599E-4 1:4.440497335701599E-4 5:4.440497335701599E-4 8:4.440497335701599E-4
AP891103-0177 3:0.5154702970297029 11:0.1318069306930693 9:0.0823019801980198 14:0.0625 6:0.0625 15:0.05012376237623763 0:0.027846534653465347 12:0.022896039603960396 19:0.017945544554455444 5:0.01547029702970297 13:0.005569306930693069 16:6.188118811881188E-4 17:6.188118811881188E-4 18:6.188118811881188E-4 1:6.188118811881188E-4 2:6.188118811881188E-4 4:6.188118811881188E-4 7:6.188118811881188E-4 8:6.188118811881188E-4 10:6.188118811881188E-4
AP891103-0178 6:0.6767578125 5:0.0908203125 1:0.0712890625 9:0.0556640625 11:0.0400390625 18:0.0205078125 0:0.0087890625 2:0.0087890625 4:0.0087890625 13:0.0048828125 8:0.0048828125 12:9.765625E-4 14:9.765625E-4 15:9.765625E-4 16:9.765625E-4 17:9.765625E-4 19:9.765625E-4 3:9.765625E-4 7:9.765625E-4 10:9.765625E-4
AP891103-0183 15:0.27427184466019416 14:0.2645631067961165 9:0.1383495145631068 3:0.08009708737864078 1:0.06067961165048544 4:0.050970873786407765 11:0.0412621359223301 12:0.021844660194174758 13:0.012135922330097087 17:0.012135922330097087 6:0.012135922330097087 7:0.012135922330097087 16:0.0024271844660194173 18:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 2:0.0024271844660194173 5:0.0024271844660194173 8:0.0024271844660194173 10:0.0024271844660194173
AP891103-0184 8:0.19 14:0.17666666666666667 3:0.13666666666666666 6:0.13666666666666666 16:0.07 18:0.07 19:0.056666666666666664 10:0.056666666666666664 11:0.03 5:0.03 0:0.016666666666666666 12:0.0033333333333333335 13:0.0033333333333333335 15:0.0033333333333333335 17:0.0033333333333333335 1:0.0033333333333333335 2:0.0033333333333333335 4:0.0033333333333333335 7:0.0033333333333333335 9:0.0033333333333333335
AP891103-0199 13:0.36994609164420483 11:0.10040431266846361 9:0.10040431266846361 0:0.09231805929919137 5:0.07345013477088949 1:0.06805929919137467 14:0.03840970350404313 16:0.03032345013477089 2:0.03032345013477089 6:0.027628032345013476 10:0.024932614555256066 17:0.02223719676549865 7:0.00876010781671159 12:0.006064690026954178 4:0.0033692722371967657 15:6.738544474393531E-4 18:6.738544474393531E-4 19:6.738544474393531E-4 3:6.738544474393531E-4 8:6.738544474393531E-4
AP891103-0217 4:0.45286885245901637 0:0.17418032786885246 8:0.10040983606557377 6:0.07581967213114754 9:0.07581967213114754 2:0.0430327868852459 19:0.02663934426229508 18:0.018442622950819672 13:0.010245901639344262 11:0.0020491803278688526 12:0.0020491803278688526 14:0.0020491803278688526 15:0.0020491803278688526 16:0.0020491803278688526 17:0.0020491803278688526 1:0.0020491803278688526 3:0.0020491803278688526 5:0.0020491803278688526 7:0.0020491803278688526 10:0.0020491803278688526
AP891104-0020 3:0.5078796561604585 9:0.13825214899713467 11:0.08954154727793696 2:0.07808022922636103 14:0.05515759312320917 19:0.04083094555873926 6:0.02650429799426934 0:0.02363896848137536 15:0.012177650429799427 17:0.0064469914040114614 12:0.0035816618911174787 13:0.0035816618911174787 4:0.0035816618911174787 5:0.0035816618911174787 7:0.0035816618911174787 16:7.163323782234957E-4 18:7.163323782234957E-4 1:7.163323782234957E-4 8:7.163323782234957E-4 10:7.163323782234957E-4
AP891104-0084 2:0.3434065934065934 18:0.14560439560439561 6:0.14560439560439561 9:0.12362637362637363 8:0.09065934065934066 11:0.03571428571428571 14:0.024725274725274724 0:0.024725274725274724 1:0.024725274725274724 10:0.013736263736263736 12:0.0027472527472527475 13:0.0027472527472527475 15:0.0027472527472527475 16:0.0027472527472527475 17:0.0027472527472527475 19:0.0027472527472527475 3:0.0027472527472527475 4:0.0027472527472527475 5:0.0027472527472527475 7:0.0027472527472527475
AP891104-0107 18:0.5066568047337278 9:0.20192307692307693 6:0.11612426035502958 11:0.045118343195266274 16:0.036242603550295856 19:0.027366863905325445 5:0.01849112426035503 8:0.01849112426035503 0:0.009615384615384616 10:0.009615384615384616 3:0.0036982248520710057 12:7.396449704142012E-4 13:7.396449704142012E-4 14:7.396449704142012E-4 15:7.396449704142012E-4 17:7.396449704142012E-4 1:7.396449704142012E-4 2:7.396449704142012E-4 4:7.396449704142012E-4 7:7.396449704142012E-4
AP891105-0044 18:0.6268518518518519 9:0.15648148148148147 6:0.0712962962962963 0:0.04537037037037037 2:0.030555555555555555 13:0.026851851851851852 16:0.019444444444444445 15:0.008333333333333333 4:0.004629629629629629 11:9.25925925925926E-4 12:9.25925925925926E-4 14:9.25925925925926E-4 17:9.25925925925926E-4 19:9.25925925925926E-4 1:9.25925925925926E-4 3:9.25925925925926E-4 5:9.25925925925926E-4 7:9.25925925925926E-4 8:9.25925925925926E-4 10:9.25925925925926E-4
AP891106-0076 19:0.4322916666666667 9:0.16145833333333334 14:0.13368055555555555 15:0.09895833333333333 11:0.036458333333333336 16:0.036458333333333336 0:0.022569444444444444 3:0.022569444444444444 18:0.015625 6:0.015625 7:0.008680555555555556 12:0.001736111111111111 13:0.001736111111111111 17:0.001736111111111111 1:0.001736111111111111 2:0.001736111111111111 4:0.001736111111111111 5:0.001736111111111111 8:0.001736111111111111 10:0.001736111111111111
AP891106-0165 18:0.5597345132743363 6:0.18805309734513273 9:0.09070796460176991 5:0.046460176991150445 11:0.03761061946902655 0:0.01991150442477876 17:0.011061946902654867 19:0.011061946902654867 10:0.011061946902654867 12:0.0022123893805309734 13:0.0022123893805309734 14:0.0022123893805309734 15:0.0022123893805309734 16:0.0022123893805309734 1:0.0022123893805309734 2:0.0022123893805309734 3:0.0022123893805309734 4:0.0022123893805309734 7:0.0022123893805309734 8:0.0022123893805309734
AP891106-0167 2:0.7177083333333333 9:0.11770833333333333 11:0.08020833333333334 16:0.026041666666666668 5:0.017708333333333333 8:0.017708333333333333 19:0.009375 12:0.0010416666666666667 13:0.0010416666666666667 14:0.0010416666666666667 15:0.0010416666666666667 17:0.0010416666666666667 18:0.0010416666666666667 0:0.0010416666666666667 1:0.0010416666666666667 3:0.0010416666666666667 4:0.0010416666666666667 6:0.0010416666666666667 7:0.0010416666666666667 10:0.0010416666666666667
AP891107-0043 3:0.43907563025210083 11:0.22058823529411764 19:0.10294117647058823 14:0.06092436974789916 8:0.052521008403361345 9:0.03571428571428571 15:0.0273109243697479 0:0.0273109243697479 7:0.01050420168067227 12:0.0021008403361344537 13:0.0021008403361344537 16:0.0021008403361344537 17:0.0021008403361344537 18:0.0021008403361344537 1:0.0021008403361344537 2:0.0021008403361344537 4:0.0021008403361344537 5:0.0021008403361344537 6:0.0021008403361344537 10:0.0021008403361344537
AP891107-0119 11:0.6413551401869159 14:0.17873831775700935 15:0.08060747663551401 8:0.038551401869158876 19:0.029205607476635514 3:0.015186915887850467 12:0.0011682242990654205 13:0.0011682242990654205 16:0.0011682242990654205 17:0.0011682242990654205 18:0.0011682242990654205 0:0.0011682242990654205 1:0.0011682242990654205 2:0.0011682242990654205 4:0.0011682242990654205 5:0.0011682242990654205 6:0.0011682242990654205 7:0.0011682242990654205 9:0.0011682242990654205 10:0.0011682242990654205
AP891107-0126 3:0.5307933194154488 11:0.16962421711899792 2:0.13622129436325678 9:0.061064718162839246 7:0.015135699373695199 19:0.013048016701461378 0:0.013048016701461378 8:0.013048016701461378 14:0.008872651356993737 15:0.008872651356993737 17:0.008872651356993737 4:0.008872651356993737 1:0.006784968684759917 12:0.0026096033402922755 13:5.219206680584551E-4 16:5.219206680584551E-4 18:5.219206680584551E-4 5:5.219206680584551E-4 6:5.219206680584551E-4 10:5.219206680584551E-4
AP891107-0157 8:0.263840830449827 2:0.22577854671280276 6:0.1323529411764706 12:0.12197231833910034 11:0.09429065743944637 18:0.07006920415224914 15:0.025086505190311418 4:0.025086505190311418 9:0.02162629757785467 10:0.007785467128027681 7:0.004325259515570935 13:8.650519031141869E-4 14:8.650519031141869E-4 16:8.650519031141869E-4 17:8.650519031141869E-4 19:8.650519031141869E-4 0:8.650519031141869E-4 1:8.650519031141869E-4 3:8.650519031141869E-4 5:8.650519031141869E-4
AP891107-0212 17:0.24382716049382716 16:0.19032921810699588 9:0.14917695473251028 2:0.09979423868312758 11:0.08333333333333333 12:0.07510288065843622 8:0.05452674897119342 15:0.03806584362139918 6:0.029835390946502057 4:0.013374485596707819 13:0.009259259259259259 3:0.0051440329218107 14:0.00102880658436214 18:0.00102880658436214 19:0.00102880658436214 0:0.00102880658436214 1:0.00102880658436214 5:0.00102880658436214 7:0.00102880658436214 10:0.00102880658436214
AP891107-0215 18:0.5357142857142857 4:0.22883597883597884 13:0.06481481481481481 11:0.05952380952380952 2:0.022486772486772486 3:0.022486772486772486 19:0.017195767195767195 5:0.011904761904761904 9:0.011904761904761904 16:0.006613756613756613 6:0.006613756613756613 12:0.0013227513227513227 14:0.0013227513227513227 15:0.0013227513227513227 17:0.0013227513227513227 0:0.0013227513227513227 1:0.0013227513227513227 7:0.0013227513227513227 8:0.0013227513227513227 10:0.0013227513227513227
AP891107-0232 3:0.3524193548387097 19:0.12338709677419354 2:0.11693548387096774 7:0.09435483870967742 9:0.062096774193548386 0:0.05887096774193548 15:0.055645161290322584 4:0.049193548387096775 11:0.016935483870967744 17:0.016935483870967744 8:0.016935483870967744 13:0.010483870967741936 14:0.007258064516129033 6:0.007258064516129033 16:0.004032258064516129 1:0.004032258064516129 12:8.064516129032258E-4 18:8.064516129032258E-4 5:8.064516129032258E-4 10:8.064516129032258E-4
AP891108-0018 3:0.6306818181818182 7:0.10795454545454546 11:0.08522727272727272 19:0.05925324675324675 2:0.030032467532467532 14:0.026785714285714284 4:0.017045454545454544 8:0.013798701298701298 9:0.013798701298701298 17:0.004058441558441558 18:0.004058441558441558 12:8.116883116883117E-4 13:8.116883116883117E-4 15:8.116883116883117E-4 16:8.116883116883117E-4 0:8.116883116883117E-4 1:8.116883116883117E-4 5:8.116883116883117E-4 6:8.116883116883117E-4 10:8.116883116883117E-4
AP891108-0033 3:0.3560855263157895 11:0.24424342105263158 14:0.15871710526315788 9:0.06332236842105263 8:0.060032894736842105 15:0.04029605263157895 19:0.03042763157894737 4:0.01069078947368421 6:0.01069078947368421 0:0.007401315789473684 12:0.004111842105263158 5:0.004111842105263158 7:0.004111842105263158 13:8.223684210526315E-4 16:8.223684210526315E-4 17:8.223684210526315E-4 18:8.223684210526315E-4 1:8.223684210526315E-4 2:8.223684210526315E-4 10:8.223684210526315E-4
AP891108-0100 3:0.5825183374083129 11:0.11063569682151589 19:0.09596577017114914 2:0.07640586797066015 7:0.07640586797066015 14:0.017726161369193152 12:0.01039119804400978 16:0.007946210268948655 0:0.007946210268948655 5:0.005501222493887531 8:0.003056234718826406 13:6.112469437652812E-4 15:6.112469437652812E-4 17:6.112469437652812E-4 18:6.112469437652812E-4 1:6.112469437652812E-4 4:6.112469437652812E-4 6:6.112469437652812E-4 9:6.112469437652812E-4 10:6.112469437652812E-4
AP891108-0172 3:0.5651815181518152 11:0.21864686468646866 7:0.17244224422442245 2:0.017326732673267328 10:0.007425742574257425 16:0.004125412541254125 4:0.004125412541254125 12:8.250825082508251E-4 13:8.250825082508251E-4 14:8.250825082508251E-4 15:8.250825082508251E-4 17:8.250825082508251E-4 18:8.250825082508251E-4 19:8.250825082508251E-4 0:8.250825082508251E-4 1:8.250825082508251E-4 5:8.250825082508251E-4 6:8.250825082508251E-4 8:8.250825082508251E-4 9:8.250825082508251E-4
AP891108-0179 13:0.41857798165137616 9:0.2809633027522936 14:0.05619266055045872 5:0.051605504587155966 11:0.04243119266055046 16:0.04243119266055046 15:0.033256880733944956 8:0.033256880733944956 1:0.0194954128440367 18:0.005733944954128441 7:0.005733944954128441 12:0.0011467889908256881 17:0.0011467889908256881 19:0.0011467889908256881 0:0.0011467889908256881 2:0.0011467889908256881 3:0.0011467889908256881 4:0.0011467889908256881 6:0.0011467889908256881 10:0.0011467889908256881
AP891108-0193 3:0.5586890243902439 11:0.20807926829268292 7:0.17759146341463414 12:0.019054878048780487 2:0.012957317073170731 15:0.0038109756097560975 1:0.0038109756097560975 4:0.0038109756097560975 10:0.0038109756097560975 13:7.621951219512195E-4 14:7.621951219512195E-4 16:7.621951219512195E-4 17:7.621951219512195E-4 18:7.621951219512195E-4 19:7.621951219512195E-4 0:7.621951219512195E-4 5:7.621951219512195E-4 6:7.621951219512195E-4 8:7.621951219512195E-4 9:7.621951219512195E-4
AP891108-0212 13:0.5037202380952381 9:0.2775297619047619 1:0.0900297619047619 11:0.036458333333333336 18:0.021577380952380952 12:0.018601190476190476 14:0.015625 4:0.009672619047619048 6:0.006696428571428571 7:0.006696428571428571 19:0.003720238095238095 2:0.003720238095238095 15:7.44047619047619E-4 16:7.44047619047619E-4 17:7.44047619047619E-4 0:7.44047619047619E-4 3:7.44047619047619E-4 5:7.44047619047619E-4 8:7.44047619047619E-4 10:7.44047619047619E-4
AP891109-0008 6:0.7327348066298343 11:0.09185082872928177 5:0.07803867403314917 2:0.028314917127071824 18:0.017265193370165747 9:0.017265193370165747 1:0.014502762430939226 4:0.011740331491712707 12:6.906077348066298E-4 13:6.906077348066298E-4 14:6.906077348066298E-4 15:6.906077348066298E-4 16:6.906077348066298E-4 17:6.906077348066298E-4 19:6.906077348066298E-4 0:6.906077348066298E-4 3:6.906077348066298E-4 7:6.906077348066298E-4 8:6.906077348066298E-4 10:6.906077348066298E-4
AP891109-0037 1:0.29564315352697096 9:0.17946058091286307 6:0.16701244813278007 5:0.07987551867219916 16:0.05912863070539419 17:0.05912863070539419 11:0.04253112033195021 8:0.03423236514522822 0:0.021784232365145227 4:0.021784232365145227 10:0.021784232365145227 7:0.00933609958506224 12:0.001037344398340249 13:0.001037344398340249 14:0.001037344398340249 15:0.001037344398340249 18:0.001037344398340249 19:0.001037344398340249 2:0.001037344398340249 3:0.001037344398340249
AP891109-0155 3:0.3456521739130435 7:0.2036231884057971 11:0.20072463768115942 19:0.10797101449275362 9:0.05579710144927536 13:0.02391304347826087 15:0.021014492753623187 2:0.021014492753623187 16:0.006521739130434782 12:0.0036231884057971015 14:0.0036231884057971015 17:7.246376811594203E-4 18:7.246376811594203E-4 0:7.246376811594203E-4 1:7.246376811594203E-4 4:7.246376811594203E-4 5:7.246376811594203E-4 6:7.246376811594203E-4 8:7.246376811594203E-4 10:7.246376811594203E-4
AP891109-0174 5:0.45640569395017794 6:0.17526690391459074 9:0.17526690391459074 2:0.04359430604982206 4:0.03291814946619217 18:0.029359430604982206 16:0.025800711743772242 0:0.018683274021352312 15:0.011565836298932384 19:0.011565836298932384 1:0.00800711743772242 14:0.004448398576512456 11:8.896797153024911E-4 12:8.896797153024911E-4 13:8.896797153024911E-4 17:8.896797153024911E-4 3:8.896797153024911E-4 7:8.896797153024911E-4 8:8.896797153024911E-4 10:8.896797153024911E-4
AP891109-0184 0:0.27216748768472904 19:0.16379310344827586 9:0.1440886699507389 15:0.1145320197044335 14:0.09975369458128079 3:0.05541871921182266 11:0.04064039408866995 4:0.03571428571428571 6:0.020935960591133004 7:0.020935960591133004 12:0.01600985221674877 18:0.006157635467980296 13:0.0012315270935960591 16:0.0012315270935960591 17:0.0012315270935960591 1:0.0012315270935960591 2:0.0012315270935960591 5:0.0012315270935960591 8:0.0012315270935960591 10:0.0012315270935960591
AP891109-0251 3:0.36439732142857145 19:0.21037946428571427 11:0.19698660714285715 16:0.09207589285714286 7:0.056361607142857144 15:0.020647321428571428 14:0.013950892857142858 9:0.01171875 6:0.009486607142857142 4:0.007254464285714286 5:0.007254464285714286 1:0.0027901785714285715 2:0.0027901785714285715 12:5.580357142857143E-4 13:5.580357142857143E-4 17:5.580357142857143E-4 18:5.580357142857143E-4 0:5.580357142857143E-4 8:5.580357142857143E-4 10:5.580357142857143E-4
AP891110-0048 2:0.6244939271255061 9:0.16700404858299595 0:0.057692307692307696 11:0.04149797570850203 5:0.029352226720647773 15:0.02125506072874494 4:0.02125506072874494 17:0.009109311740890687 3:0.009109311740890687 12:0.005060728744939271 10:0.005060728744939271 13:0.0010121457489878543 14:0.0010121457489878543 16:0.0010121457489878543 18:0.0010121457489878543 19:0.0010121457489878543 1:0.0010121457489878543 6:0.0010121457489878543 7:0.0010121457489878543 8:0.0010121457489878543
AP891111-0094 0:0.26844262295081966 11:0.2547814207650273 7:0.11270491803278689 9:0.09084699453551913 12:0.049863387978142076 8:0.0471311475409836 14:0.04439890710382514 3:0.028005464480874317 19:0.025273224043715847 17:0.022540983606557378 4:0.01707650273224044 16:0.014344262295081968 15:0.008879781420765027 13:0.006147540983606557 5:0.006147540983606557 18:6.830601092896175E-4 1:6.830601092896175E-4 2:6.830601092896175E-4 6:6.830601092896175E-4 10:6.830601092896175E-4
AP891111-0108 2:0.8721374045801527 9:0.06297709923664122 11:0.02480916030534351 5:0.009541984732824428 12:0.0019083969465648854 13:0.0019083969465648854 14:0.0019083969465648854 15:0.0019083969465648854 16:0.0019083969465648854 17:0.0019083969465648854 18:0.0019083969465648854 19:0.0019083969465648854 0:0.0019083969465648854 1:0.0019083969465648854 3:0.0019083969465648854 4:0.0019083969465648854 6:0.0019083969465648854 7:0.0019083969465648854 8:0.0019083969465648854 10:0.0019083969465648854
AP891111-0110 6:0.48091133004926107 2:0.145935960591133 11:0.12130541871921183 1:0.05972906403940887 9:0.05233990147783251 16:0.049876847290640396 12:0.03263546798029557 8:0.017857142857142856 5:0.01293103448275862 0:0.008004926108374385 7:0.008004926108374385 10:0.005541871921182266 13:6.157635467980296E-4 14:6.157635467980296E-4 15:6.157635467980296E-4 17:6.157635467980296E-4 18:6.157635467980296E-4 19:6.157635467980296E-4 3:6.157635467980296E-4 4:6.157635467980296E-4
AP891111-0140 13:0.5200729927007299 6:0.2427007299270073 9:0.1478102189781022 11:0.03832116788321168 16:0.009124087591240875 19:0.009124087591240875 3:0.009124087591240875 12:0.0018248175182481751 14:0.0018248175182481751 15:0.0018248175182481751 17:0.0018248175182481751 18:0.0018248175182481751 0:0.0018248175182481751 1:0.0018248175182481751 2:0.0018248175182481751 4:0.0018248175182481751 5:0.0018248175182481751 7:0.0018248175182481751 8:0.0018248175182481751 10:0.0018248175182481751
AP891112-0034 13:0.3113354037267081 2:0.2833850931677019 11:0.17158385093167702 9:0.09394409937888198 12:0.06599378881987578 5:0.02251552795031056 17:0.019409937888198756 18:0.013198757763975156 4:0.0038819875776397515 8:0.0038819875776397515 10:0.0038819875776397515 14:7.763975155279503E-4 15:7.763975155279503E-4 16:7.763975155279503E-4 19:7.763975155279503E-4 0:7.763975155279503E-4 1:7.763975155279503E-4 3:7.763975155279503E-4 6:7.763975155279503E-4 7:7.763975155279503E-4
AP891112-0039 15:0.338474025974026 8:0.299512987012987 11:0.07224025974025974 9:0.07224025974025974 0:0.06574675324675325 14:0.052759740259740256 19:0.036525974025974024 6:0.026785714285714284 13:0.010551948051948052 1:0.007305194805194805 18:0.004058441558441558 4:0.004058441558441558 10:0.004058441558441558 12:8.116883116883117E-4 16:8.116883116883117E-4 17:8.116883116883117E-4 2:8.116883116883117E-4 3:8.116883116883117E-4 5:8.116883116883117E-4 7:8.116883116883117E-4
AP891112-0076 19:0.2639442231075697 11:0.23207171314741035 3:0.21215139442231076 9:0.11254980079681275 14:0.0647410358565737 16:0.03286852589641434 12:0.02091633466135458 18:0.012948207171314742 4:0.012948207171314742 17:0.008964143426294821 1:0.008964143426294821 15:0.0049800796812749 8:0.0049800796812749 13:9.9601593625498E-4 0:9.9601593625498E-4 2:9.9601593625498E-4 5:9.9601593625498E-4 6:9.9601593625498E-4 7:9.9601593625498E-4 10:9.9601593625498E-4
AP891112-0079 6:0.6301089918256131 2:0.194141689373297 1:0.0497275204359673 16:0.03337874659400545 11:0.027929155313351498 0:0.025204359673024524 9:0.019754768392370572 12:0.008855585831062671 5:0.0034059945504087193 13:6.811989100817438E-4 14:6.811989100817438E-4 15:6.811989100817438E-4 17:6.811989100817438E-4 18:6.811989100817438E-4 19:6.811989100817438E-4 3:6.811989100817438E-4 4:6.811989100817438E-4 7:6.811989100817438E-4 8:6.811989100817438E-4 10:6.811989100817438E-4
AP891113-0013 19:0.47594752186588923 11:0.22813411078717202 7:0.14067055393586006 9:0.06486880466472303 15:0.03571428571428571 1:0.01239067055393586 12:0.009475218658892129 17:0.009475218658892129 2:0.006559766763848397 18:0.0036443148688046646 4:0.0036443148688046646 5:0.0036443148688046646 13:7.288629737609329E-4 14:7.288629737609329E-4 16:7.288629737609329E-4 0:7.288629737609329E-4 3:7.288629737609329E-4 6:7.288629737609329E-4 8:7.288629737609329E-4 10:7.288629737609329E-4
AP891113-0028 6:0.5623425692695214 2:0.2172544080604534 1:0.06612090680100756 11:0.0535264483627204 16:0.03589420654911839 9:0.023299748110831235 12:0.015743073047858942 18:0.005667506297229219 5:0.005667506297229219 15:0.0031486146095717885 17:0.0031486146095717885 19:0.0031486146095717885 13:6.297229219143577E-4 14:6.297229219143577E-4 0:6.297229219143577E-4 3:6.297229219143577E-4 4:6.297229219143577E-4 7:6.297229219143577E-4 8:6.297229219143577E-4 10:6.297229219143577E-4
AP891113-0095 2:0.6772540983606558 11:0.09528688524590163 9:0.08709016393442623 5:0.02971311475409836 6:0.02151639344262295 17:0.017418032786885244 7:0.017418032786885244 12:0.009221311475409836 15:0.009221311475409836 18:0.009221311475409836 13:0.005122950819672131 14:0.005122950819672131 16:0.005122950819672131 8:0.005122950819672131 19:0.0010245901639344263 0:0.0010245901639344263 1:0.0010245901639344263 3:0.0010245901639344263 4:0.0010245901639344263 10:0.0010245901639344263
AP891113-0116 3:0.31187290969899667 11:0.25501672240802675 14:0.1245819397993311 15:0.1245819397993311 9:0.10785953177257525 1:0.030936454849498328 6:0.020903010033444816 17:0.004180602006688963 0:0.004180602006688963 4:0.004180602006688963 10:0.004180602006688963 12:8.361204013377926E-4 13:8.361204013377926E-4 16:8.361204013377926E-4 18:8.361204013377926E-4 19:8.361204013377926E-4 2:8.361204013377926E-4 5:8.361204013377926E-4 7:8.361204013377926E-4 8:8.361204013377926E-4
AP891113-0122 15:0.5898692810457516 11:0.10620915032679738 7:0.09313725490196079 12:0.07352941176470588 9:0.06699346405228758 18:0.014705882352941176 3:0.014705882352941176 5:0.008169934640522876 6:0.008169934640522876 8:0.008169934640522876 13:0.0016339869281045752 14:0.0016339869281045752 16:0.0016339869281045752 17:0.0016339869281045752 19:0.0016339869281045752 0:0.0016339869281045752 1:0.0016339869281045752 2:0.0016339869281045752 4:0.0016339869281045752 10:0.0016339869281045752
AP891113-0153 6:0.5552805280528053 16:0.18234323432343233 2:0.15594059405940594 7:0.03382838283828383 11:0.02392739273927393 1:0.020627062706270627 4:0.007425742574257425 15:0.004125412541254125 18:0.004125412541254125 8:0.004125412541254125 12:8.250825082508251E-4 13:8.250825082508251E-4 14:8.250825082508251E-4 17:8.250825082508251E-4 19:8.250825082508251E-4 0:8.250825082508251E-4 3:8.250825082508251E-4 5:8.250825082508251E-4 9:8.250825082508251E-4 10:8.250825082508251E-4
AP891114-0006 3:0.2676470588235294 7:0.2519607843137255 11:0.16176470588235295 19:0.10686274509803921 9:0.09509803921568627 16:0.05196078431372549 14:0.020588235294117647 8:0.016666666666666666 12:0.008823529411764706 1:0.008823529411764706 13:9.80392156862745E-4 15:9.80392156862745E-4 17:9.80392156862745E-4 18:9.80392156862745E-4 0:9.80392156862745E-4 2:9.80392156862745E-4 4:9.80392156862745E-4 5:9.80392156862745E-4 6:9.80392156862745E-4 10:9.80392156862745E-4
AP891114-0015 3:0.2587108013937282 11:0.2273519163763066 14:0.14721254355400698 9:0.10540069686411149 16:0.07752613240418119 7:0.07055749128919861 19:0.03571428571428571 12:0.025261324041811847 18:0.018292682926829267 6:0.01132404181184669 0:0.0078397212543554 8:0.004355400696864111 10:0.004355400696864111 13:8.710801393728223E-4 15:8.710801393728223E-4 17:8.710801393728223E-4 1:8.710801393728223E-4 2:8.710801393728223E-4 4:8.710801393728223E-4 5:8.710801393728223E-4
AP891114-0083 2:0.5688405797101449 12:0.17753623188405798 11:0.07608695652173914 16:0.07608695652173914 19:0.018115942028985508 1:0.018115942028985508 6:0.018115942028985508 13:0.0036231884057971015 14:0.0036231884057971015 15:0.0036231884057971015 17:0.0036231884057971015 18:0.0036231884057971015 0:0.0036231884057971015 3:0.0036231884057971015 4:0.0036231884057971015 5:0.0036231884057971015 7:0.0036231884057971015 8:0.0036231884057971015 9:0.0036231884057971015 10:0.0036231884057971015
AP891114-0142 14:0.33111702127659576 9:0.2247340425531915 0:0.1023936170212766 4:0.1023936170212766 11:0.05452127659574468 12:0.04920212765957447 3:0.043882978723404256 15:0.03856382978723404 5:0.03324468085106383 18:0.006648936170212766 13:0.0013297872340425532 16:0.0013297872340425532 17:0.0013297872340425532 19:0.0013297872340425532 1:0.0013297872340425532 2:0.0013297872340425532 6:0.0013297872340425532 7:0.0013297872340425532 8:0.0013297872340425532 10:0.0013297872340425532
