AP890101-0025 5:0.3220164609053498 11:0.1697530864197531 16:0.1286008230452675 7:0.12448559670781893 10:0.09156378600823045 3:0.08333333333333333 8:0.029835390946502057 19:0.013374485596707819 2:0.013374485596707819 15:0.0051440329218107 18:0.0051440329218107 0:0.0051440329218107 12:0.00102880658436214 13:0.00102880658436214 14:0.00102880658436214 17:0.00102880658436214 1:0.00102880658436214 4:0.00102880658436214 6:0.00102880658436214 9:0.00102880658436214
AP891109-0095 19:0.6592548076923077 7:0.17127403846153846 8:0.09435096153846154 1:0.031850961538461536 15:0.017427884615384616 16:0.0078125 13:0.005408653846153846 18:0.0030048076923076925 9:0.0030048076923076925 11:6.009615384615385E-4 12:6.009615384615385E-4 14:6.009615384615385E-4 17:6.009615384615385E-4 0:6.009615384615385E-4 2:6.009615384615385E-4 3:6.009615384615385E-4 4:6.009615384615385E-4 5:6.009615384615385E-4 6:6.009615384615385E-4 10:6.009615384615385E-4
AP891109-0166 1:0.5782967032967034 7:0.1771978021978022 11:0.050824175824175824 17:0.04532967032967033 6:0.04532967032967033 12:0.034340659340659344 9:0.028846153846153848 0:0.012362637362637362 14:0.006868131868131868 8:0.006868131868131868 13:0.0013736263736263737 15:0.0013736263736263737 16:0.0013736263736263737 18:0.0013736263736263737 19:0.0013736263736263737 2:0.0013736263736263737 3:0.0013736263736263737 4:0.0013736263736263737 5:0.0013736263736263737 10:0.0013736263736263737
AP891109-0210 7:0.36483253588516745 19:0.2930622009569378 11:0.09688995215311005 9:0.0729665071770335 0:0.05382775119617225 17:0.029904306220095694 12:0.025119617224880382 15:0.01555023923444976 3:0.01555023923444976 14:0.01076555023923445 8:0.005980861244019139 10:0.005980861244019139 13:0.0011961722488038277 16:0.0011961722488038277 18:0.0011961722488038277 1:0.0011961722488038277 2:0.0011961722488038277 4:0.0011961722488038277 5:0.0011961722488038277 6:0.0011961722488038277
AP891110-0041 7:0.4193290734824281 8:0.16693290734824281 5:0.11581469648562301 18:0.08067092651757188 19:0.06469648562300319 3:0.06469648562300319 15:0.029552715654952075 17:0.0231629392971246 9:0.013578274760383386 11:0.010383386581469648 0:0.003993610223642172 12:7.987220447284345E-4 13:7.987220447284345E-4 14:7.987220447284345E-4 16:7.987220447284345E-4 1:7.987220447284345E-4 2:7.987220447284345E-4 4:7.987220447284345E-4 6:7.987220447284345E-4 10:7.987220447284345E-4
AP891110-0087 19:0.7154178674351584 7:0.1563400576368876 3:0.03818443804034582 17:0.026657060518731988 11:0.02089337175792507 6:0.015129682997118156 2:0.009365994236311239 15:0.0036023054755043226 4:0.0036023054755043226 9:0.0036023054755043226 12:7.204610951008645E-4 13:7.204610951008645E-4 14:7.204610951008645E-4 16:7.204610951008645E-4 18:7.204610951008645E-4 0:7.204610951008645E-4 1:7.204610951008645E-4 5:7.204610951008645E-4 8:7.204610951008645E-4 10:7.204610951008645E-4
AP891110-0187 19:0.6981292517006803 11:0.11649659863945579 7:0.11649659863945579 8:0.021258503401360544 1:0.017857142857142856 12:0.007653061224489796 6:0.007653061224489796 0:0.004251700680272109 13:8.503401360544217E-4 14:8.503401360544217E-4 15:8.503401360544217E-4 16:8.503401360544217E-4 17:8.503401360544217E-4 18:8.503401360544217E-4 2:8.503401360544217E-4 3:8.503401360544217E-4 4:8.503401360544217E-4 5:8.503401360544217E-4 9:8.503401360544217E-4 10:8.503401360544217E-4
AP891113-0127 2:0.8884180790960452 7:0.029661016949152543 19:0.02401129943502825 11:0.012711864406779662 14:0.007062146892655367 1:0.007062146892655367 3:0.007062146892655367 10:0.007062146892655367 12:0.0014124293785310734 13:0.0014124293785310734 15:0.0014124293785310734 16:0.0014124293785310734 17:0.0014124293785310734 18:0.0014124293785310734 0:0.0014124293785310734 4:0.0014124293785310734 5:0.0014124293785310734 6:0.0014124293785310734 8:0.0014124293785310734 9:0.0014124293785310734
AP891113-0197 0:0.42784552845528456 17:0.12703252032520326 12:0.08638211382113821 18:0.08231707317073171 1:0.057926829268292686 3:0.057926829268292686 15:0.029471544715447155 4:0.02540650406504065 16:0.021341463414634148 9:0.021341463414634148 19:0.017276422764227643 7:0.017276422764227643 14:0.009146341463414634 5:0.009146341463414634 2:0.00508130081300813 11:0.0010162601626016261 13:0.0010162601626016261 6:0.0010162601626016261 8:0.0010162601626016261 10:0.0010162601626016261
AP891114-0026 2:0.35774410774410775 5:0.1590909090909091 7:0.12542087542087543 8:0.10521885521885523 11:0.07828282828282829 18:0.04461279461279461 19:0.041245791245791245 4:0.027777777777777776 3:0.02441077441077441 6:0.017676767676767676 13:0.004208754208754209 17:0.004208754208754209 1:0.004208754208754209 12:8.417508417508417E-4 14:8.417508417508417E-4 15:8.417508417508417E-4 16:8.417508417508417E-4 0:8.417508417508417E-4 9:8.417508417508417E-4 10:8.417508417508417E-4
AP891114-0068 12:0.3644578313253012 17:0.19578313253012047 11:0.14759036144578314 7:0.11144578313253012 6:0.09939759036144578 1:0.015060240963855422 9:0.015060240963855422 10:0.015060240963855422 13:0.0030120481927710845 14:0.0030120481927710845 15:0.0030120481927710845 16:0.0030120481927710845 18:0.0030120481927710845 19:0.0030120481927710845 0:0.0030120481927710845 2:0.0030120481927710845 3:0.0030120481927710845 4:0.0030120481927710845 5:0.0030120481927710845 8:0.0030120481927710845
AP891114-0100 1:0.48459715639810425 18:0.12914691943127962 7:0.12914691943127962 17:0.06279620853080568 15:0.03909952606635071 14:0.02962085308056872 11:0.024881516587677725 10:0.02014218009478673 12:0.015402843601895734 2:0.015402843601895734 8:0.015402843601895734 5:0.01066350710900474 6:0.01066350710900474 0:0.005924170616113744 13:0.001184834123222749 16:0.001184834123222749 19:0.001184834123222749 3:0.001184834123222749 4:0.001184834123222749 9:0.001184834123222749
AP891114-0151 7:0.4352731591448931 8:0.19061757719714964 5:0.14073634204275534 3:0.09560570071258907 19:0.05522565320665083 18:0.050475059382422804 17:0.012470308788598575 10:0.007719714964370546 16:0.005344418052256532 11:5.938242280285036E-4 12:5.938242280285036E-4 13:5.938242280285036E-4 14:5.938242280285036E-4 15:5.938242280285036E-4 0:5.938242280285036E-4 1:5.938242280285036E-4 2:5.938242280285036E-4 4:5.938242280285036E-4 6:5.938242280285036E-4 9:5.938242280285036E-4
AP891114-0217 13:0.9897186147186147 11:5.411255411255411E-4 12:5.411255411255411E-4 14:5.411255411255411E-4 15:5.411255411255411E-4 16:5.411255411255411E-4 17:5.411255411255411E-4 18:5.411255411255411E-4 19:5.411255411255411E-4 0:5.411255411255411E-4 1:5.411255411255411E-4 2:5.411255411255411E-4 3:5.411255411255411E-4 4:5.411255411255411E-4 5:5.411255411255411E-4 6:5.411255411255411E-4 7:5.411255411255411E-4 8:5.411255411255411E-4 9:5.411255411255411E-4 10:5.411255411255411E-4
AP891116-0030 7:0.4205508474576271 5:0.2341101694915254 8:0.2341101694915254 17:0.022245762711864406 18:0.018008474576271187 2:0.018008474576271187 11:0.013771186440677966 4:0.013771186440677966 12:0.009533898305084746 16:0.005296610169491525 13:0.001059322033898305 14:0.001059322033898305 15:0.001059322033898305 19:0.001059322033898305 0:0.001059322033898305 1:0.001059322033898305 3:0.001059322033898305 6:0.001059322033898305 9:0.001059322033898305 10:0.001059322033898305
AP891116-0033 19:0.5238486842105263 7:0.19490131578947367 11:0.14226973684210525 17:0.04358552631578947 15:0.02055921052631579 10:0.017269736842105265 3:0.013980263157894737 1:0.01069078947368421 16:0.007401315789473684 4:0.007401315789473684 8:0.007401315789473684 18:0.004111842105263158 12:8.223684210526315E-4 13:8.223684210526315E-4 14:8.223684210526315E-4 0:8.223684210526315E-4 2:8.223684210526315E-4 5:8.223684210526315E-4 6:8.223684210526315E-4 9:8.223684210526315E-4
AP891117-0007 10:0.7521676300578035 2:0.101878612716763 7:0.05563583815028902 14:0.020953757225433526 3:0.015173410404624277 9:0.012283236994219654 17:0.00939306358381503 12:0.006502890173410405 15:0.006502890173410405 16:0.006502890173410405 4:0.0036127167630057803 6:0.0036127167630057803 11:7.22543352601156E-4 13:7.22543352601156E-4 18:7.22543352601156E-4 19:7.22543352601156E-4 0:7.22543352601156E-4 1:7.22543352601156E-4 5:7.22543352601156E-4 8:7.22543352601156E-4
AP891117-0023 7:0.4208015267175573 5:0.21469465648854963 3:0.10400763358778627 2:0.06202290076335878 11:0.046755725190839696 8:0.042938931297709926 19:0.02385496183206107 15:0.020038167938931296 14:0.016221374045801526 4:0.012404580152671756 17:0.008587786259541985 18:0.008587786259541985 16:0.004770992366412214 0:0.004770992366412214 10:0.004770992366412214 12:9.541984732824427E-4 13:9.541984732824427E-4 1:9.541984732824427E-4 6:9.541984732824427E-4 9:9.541984732824427E-4
AP891117-0082 10:0.6932835820895522 2:0.1798507462686567 7:0.07835820895522388 16:0.015671641791044775 11:0.009701492537313432 8:0.006716417910447761 14:0.0037313432835820895 3:0.0037313432835820895 12:7.462686567164179E-4 13:7.462686567164179E-4 15:7.462686567164179E-4 17:7.462686567164179E-4 18:7.462686567164179E-4 19:7.462686567164179E-4 0:7.462686567164179E-4 1:7.462686567164179E-4 4:7.462686567164179E-4 5:7.462686567164179E-4 6:7.462686567164179E-4 9:7.462686567164179E-4
AP891117-0143 2:0.7933962264150943 7:0.09905660377358491 11:0.03490566037735849 12:0.016037735849056604 17:0.012264150943396227 3:0.012264150943396227 10:0.012264150943396227 19:0.0047169811320754715 5:0.0047169811320754715 13:9.433962264150943E-4 14:9.433962264150943E-4 15:9.433962264150943E-4 16:9.433962264150943E-4 18:9.433962264150943E-4 0:9.433962264150943E-4 1:9.433962264150943E-4 4:9.433962264150943E-4 6:9.433962264150943E-4 8:9.433962264150943E-4 9:9.433962264150943E-4
AP891117-0167 10:0.5903361344537815 2:0.2542016806722689 19:0.03571428571428571 7:0.03571428571428571 16:0.018907563025210083 8:0.018907563025210083 15:0.01050420168067227 3:0.01050420168067227 11:0.0021008403361344537 12:0.0021008403361344537 13:0.0021008403361344537 14:0.0021008403361344537 17:0.0021008403361344537 18:0.0021008403361344537 0:0.0021008403361344537 1:0.0021008403361344537 4:0.0021008403361344537 5:0.0021008403361344537 6:0.0021008403361344537 9:0.0021008403361344537
AP891117-0196 5:0.2414004914004914 7:0.1676904176904177 10:0.12100737100737101 9:0.10872235872235872 17:0.10135135135135136 8:0.09643734643734644 11:0.0472972972972973 14:0.03746928746928747 2:0.017813267813267815 18:0.015356265356265357 15:0.010442260442260442 3:0.010442260442260442 6:0.010442260442260442 4:0.007985257985257985 19:0.003071253071253071 12:6.142506142506142E-4 13:6.142506142506142E-4 16:6.142506142506142E-4 0:6.142506142506142E-4 1:6.142506142506142E-4
AP891118-0025 5:0.2629310344827586 2:0.21120689655172414 7:0.1939655172413793 15:0.12844827586206897 8:0.08017241379310344 12:0.04913793103448276 16:0.014655172413793103 17:0.014655172413793103 9:0.014655172413793103 10:0.014655172413793103 19:0.007758620689655172 11:8.620689655172414E-4 13:8.620689655172414E-4 14:8.620689655172414E-4 18:8.620689655172414E-4 0:8.620689655172414E-4 1:8.620689655172414E-4 3:8.620689655172414E-4 4:8.620689655172414E-4 6:8.620689655172414E-4
AP891120-0081 11:0.7445652173913043 7:0.11413043478260869 14:0.035869565217391305 10:0.02717391304347826 9:0.02282608695652174 12:0.009782608695652175 3:0.009782608695652175 13:0.005434782608695652 16:0.005434782608695652 0:0.005434782608695652 2:0.005434782608695652 4:0.005434782608695652 15:0.0010869565217391304 17:0.0010869565217391304 18:0.0010869565217391304 19:0.0010869565217391304 1:0.0010869565217391304 5:0.0010869565217391304 6:0.0010869565217391304 8:0.0010869565217391304
AP891121-0019 11:0.7122222222222222 7:0.12555555555555556 12:0.03666666666666667 2:0.027777777777777776 14:0.023333333333333334 10:0.023333333333333334 5:0.01888888888888889 15:0.005555555555555556 1:0.005555555555555556 3:0.005555555555555556 6:0.005555555555555556 13:0.0011111111111111111 16:0.0011111111111111111 17:0.0011111111111111111 18:0.0011111111111111111 19:0.0011111111111111111 0:0.0011111111111111111 4:0.0011111111111111111 8:0.0011111111111111111 9:0.0011111111111111111
AP891121-0075 10:0.34169054441260743 2:0.22994269340974213 12:0.20128939828080228 4:0.07234957020057306 19:0.03510028653295129 16:0.029369627507163324 3:0.029369627507163324 7:0.02650429799426934 14:0.009312320916905445 11:0.0064469914040114614 0:0.0064469914040114614 1:0.0035816618911174787 8:0.0035816618911174787 13:7.163323782234957E-4 15:7.163323782234957E-4 17:7.163323782234957E-4 18:7.163323782234957E-4 5:7.163323782234957E-4 6:7.163323782234957E-4 9:7.163323782234957E-4
AP891121-0084 19:0.6048387096774194 7:0.21313364055299538 11:0.0748847926267281 8:0.03341013824884793 2:0.014976958525345621 3:0.014976958525345621 1:0.010368663594470046 10:0.010368663594470046 17:0.00576036866359447 4:0.00576036866359447 12:0.001152073732718894 13:0.001152073732718894 14:0.001152073732718894 15:0.001152073732718894 16:0.001152073732718894 18:0.001152073732718894 0:0.001152073732718894 5:0.001152073732718894 6:0.001152073732718894 9:0.001152073732718894
AP891121-0105 7:0.33886509635974305 5:0.21038543897216275 11:0.09475374732334046 8:0.08618843683083512 19:0.07762312633832977 18:0.06049250535331906 3:0.05406852248394004 14:0.028372591006423982 16:0.017665952890792293 17:0.017665952890792293 10:0.006959314775160599 4:0.0026766595289079227 12:5.353319057815846E-4 13:5.353319057815846E-4 15:5.353319057815846E-4 0:5.353319057815846E-4 1:5.353319057815846E-4 2:5.353319057815846E-4 6:5.353319057815846E-4 9:5.353319057815846E-4
AP891121-0112 10:0.6566390041493776 2:0.17116182572614108 11:0.038381742738589214 14:0.03423236514522822 7:0.03423236514522822 15:0.021784232365145227 3:0.017634854771784232 16:0.005186721991701245 17:0.005186721991701245 0:0.005186721991701245 12:0.001037344398340249 13:0.001037344398340249 18:0.001037344398340249 19:0.001037344398340249 1:0.001037344398340249 4:0.001037344398340249 5:0.001037344398340249 6:0.001037344398340249 8:0.001037344398340249 9:0.001037344398340249
AP891121-0140 4:0.384703196347032 12:0.3116438356164384 14:0.12899543378995434 10:0.09703196347031963 3:0.04680365296803653 16:0.005707762557077625 18:0.005707762557077625 5:0.005707762557077625 11:0.001141552511415525 13:0.001141552511415525 15:0.001141552511415525 17:0.001141552511415525 19:0.001141552511415525 0:0.001141552511415525 1:0.001141552511415525 2:0.001141552511415525 6:0.001141552511415525 7:0.001141552511415525 8:0.001141552511415525 9:0.001141552511415525
AP891121-0167 19:0.6001577287066246 7:0.24684542586750788 8:0.044952681388012616 11:0.0417981072555205 14:0.013406940063091483 0:0.013406940063091483 1:0.01025236593059937 4:0.01025236593059937 15:0.007097791798107256 17:0.003943217665615142 12:7.886435331230284E-4 13:7.886435331230284E-4 16:7.886435331230284E-4 18:7.886435331230284E-4 2:7.886435331230284E-4 3:7.886435331230284E-4 5:7.886435331230284E-4 6:7.886435331230284E-4 9:7.886435331230284E-4 10:7.886435331230284E-4
AP891121-0168 12:0.3857655502392344 10:0.125 2:0.11782296650717704 7:0.09150717703349283 4:0.0867224880382775 19:0.04126794258373206 3:0.038875598086124404 9:0.038875598086124404 14:0.03648325358851675 13:0.010167464114832535 15:0.00777511961722488 8:0.00777511961722488 16:0.005382775119617225 1:0.0029904306220095694 11:5.980861244019139E-4 17:5.980861244019139E-4 18:5.980861244019139E-4 0:5.980861244019139E-4 5:5.980861244019139E-4 6:5.980861244019139E-4
AP891121-0191 7:0.6002304147465438 5:0.19470046082949308 3:0.0748847926267281 17:0.02880184331797235 4:0.024193548387096774 8:0.024193548387096774 18:0.014976958525345621 2:0.010368663594470046 19:0.00576036866359447 1:0.00576036866359447 6:0.00576036866359447 11:0.001152073732718894 12:0.001152073732718894 13:0.001152073732718894 14:0.001152073732718894 15:0.001152073732718894 16:0.001152073732718894 0:0.001152073732718894 9:0.001152073732718894 10:0.001152073732718894
AP891121-0215 13:0.990041928721174 11:5.241090146750524E-4 12:5.241090146750524E-4 14:5.241090146750524E-4 15:5.241090146750524E-4 16:5.241090146750524E-4 17:5.241090146750524E-4 18:5.241090146750524E-4 19:5.241090146750524E-4 0:5.241090146750524E-4 1:5.241090146750524E-4 2:5.241090146750524E-4 3:5.241090146750524E-4 4:5.241090146750524E-4 5:5.241090146750524E-4 6:5.241090146750524E-4 7:5.241090146750524E-4 8:5.241090146750524E-4 9:5.241090146750524E-4 10:5.241090146750524E-4
AP891122-0022 19:0.6581272084805654 7:0.23409893992932862 11:0.046819787985865724 2:0.022084805653710248 8:0.015017667844522967 14:0.00441696113074205 4:0.00441696113074205 5:0.00441696113074205 12:8.833922261484099E-4 13:8.833922261484099E-4 15:8.833922261484099E-4 16:8.833922261484099E-4 17:8.833922261484099E-4 18:8.833922261484099E-4 0:8.833922261484099E-4 1:8.833922261484099E-4 3:8.833922261484099E-4 6:8.833922261484099E-4 9:8.833922261484099E-4 10:8.833922261484099E-4
AP891122-0040 5:0.38745847176079734 7:0.2661960132890365 17:0.09676079734219269 11:0.061877076411960136 8:0.05191029900332226 4:0.03197674418604651 9:0.02367109634551495 15:0.020348837209302327 16:0.013704318936877076 1:0.013704318936877076 18:0.00872093023255814 0:0.0070598006644518275 3:0.005398671096345515 12:0.003737541528239203 19:0.003737541528239203 14:0.0020764119601328905 13:4.152823920265781E-4 2:4.152823920265781E-4 6:4.152823920265781E-4 10:4.152823920265781E-4
AP891122-0083 2:0.6337209302325582 12:0.19702842377260982 4:0.06266149870801034 7:0.047157622739018086 14:0.01614987080103359 16:0.013565891472868217 3:0.013565891472868217 18:0.003229974160206718 9:0.003229974160206718 10:0.003229974160206718 11:6.459948320413437E-4 13:6.459948320413437E-4 15:6.459948320413437E-4 17:6.459948320413437E-4 19:6.459948320413437E-4 0:6.459948320413437E-4 1:6.459948320413437E-4 5:6.459948320413437E-4 6:6.459948320413437E-4 8:6.459948320413437E-4
AP891122-0176 2:0.7543478260869565 14:0.0644927536231884 7:0.058695652173913045 10:0.03840579710144928 19:0.02391304347826087 3:0.015217391304347827 5:0.012318840579710146 12:0.009420289855072464 13:0.006521739130434782 16:0.006521739130434782 17:0.0036231884057971015 11:7.246376811594203E-4 15:7.246376811594203E-4 18:7.246376811594203E-4 0:7.246376811594203E-4 1:7.246376811594203E-4 4:7.246376811594203E-4 6:7.246376811594203E-4 8:7.246376811594203E-4 9:7.246376811594203E-4
AP891123-0017 10:0.5011363636363636 4:0.17386363636363636 16:0.16022727272727272 2:0.11022727272727273 18:0.019318181818181818 7:0.019318181818181818 11:0.0011363636363636363 12:0.0011363636363636363 13:0.0011363636363636363 14:0.0011363636363636363 15:0.0011363636363636363 17:0.0011363636363636363 19:0.0011363636363636363 0:0.0011363636363636363 1:0.0011363636363636363 3:0.0011363636363636363 5:0.0011363636363636363 6:0.0011363636363636363 8:0.0011363636363636363 9:0.0011363636363636363
AP891123-0150 18:0.34778911564625853 16:0.1096938775510204 10:0.10629251700680271 7:0.09268707482993198 4:0.08928571428571429 17:0.07568027210884354 0:0.058673469387755105 8:0.03486394557823129 14:0.031462585034013606 15:0.021258503401360544 12:0.01445578231292517 1:0.007653061224489796 19:0.004251700680272109 11:8.503401360544217E-4 13:8.503401360544217E-4 2:8.503401360544217E-4 3:8.503401360544217E-4 5:8.503401360544217E-4 6:8.503401360544217E-4 9:8.503401360544217E-4
AP891124-0058 6:0.714968152866242 7:0.14171974522292993 1:0.07165605095541401 10:0.014331210191082803 11:0.007961783439490446 19:0.007961783439490446 4:0.007961783439490446 5:0.007961783439490446 8:0.007961783439490446 12:0.0015923566878980893 13:0.0015923566878980893 14:0.0015923566878980893 15:0.0015923566878980893 16:0.0015923566878980893 17:0.0015923566878980893 18:0.0015923566878980893 0:0.0015923566878980893 2:0.0015923566878980893 3:0.0015923566878980893 9:0.0015923566878980893
AP891124-0079 2:0.8542345276872965 7:0.059446254071661236 14:0.02687296416938111 4:0.01710097719869707 17:0.007328990228013029 18:0.007328990228013029 0:0.007328990228013029 3:0.007328990228013029 5:0.004071661237785016 11:8.143322475570033E-4 12:8.143322475570033E-4 13:8.143322475570033E-4 15:8.143322475570033E-4 16:8.143322475570033E-4 19:8.143322475570033E-4 1:8.143322475570033E-4 6:8.143322475570033E-4 8:8.143322475570033E-4 9:8.143322475570033E-4 10:8.143322475570033E-4
AP891124-0146 6:0.7414383561643836 7:0.07705479452054795 1:0.05650684931506849 4:0.04280821917808219 11:0.02910958904109589 5:0.015410958904109588 17:0.008561643835616438 10:0.008561643835616438 12:0.0017123287671232876 13:0.0017123287671232876 14:0.0017123287671232876 15:0.0017123287671232876 16:0.0017123287671232876 18:0.0017123287671232876 19:0.0017123287671232876 0:0.0017123287671232876 2:0.0017123287671232876 3:0.0017123287671232876 8:0.0017123287671232876 9:0.0017123287671232876
AP891124-0152 2:0.7615681233933161 4:0.062339331619537273 7:0.05205655526992288 14:0.02892030848329049 11:0.021208226221079693 3:0.021208226221079693 10:0.018637532133676093 12:0.010925449871465296 19:0.005784061696658098 8:0.005784061696658098 16:0.003213367609254499 1:0.003213367609254499 13:6.426735218508997E-4 15:6.426735218508997E-4 17:6.426735218508997E-4 18:6.426735218508997E-4 0:6.426735218508997E-4 5:6.426735218508997E-4 6:6.426735218508997E-4 9:6.426735218508997E-4
AP891124-0162 4:0.3523550724637681 12:0.3451086956521739 10:0.11684782608695653 14:0.09148550724637682 2:0.0552536231884058 3:0.026268115942028984 11:9.057971014492754E-4 13:9.057971014492754E-4 15:9.057971014492754E-4 16:9.057971014492754E-4 17:9.057971014492754E-4 18:9.057971014492754E-4 19:9.057971014492754E-4 0:9.057971014492754E-4 1:9.057971014492754E-4 5:9.057971014492754E-4 6:9.057971014492754E-4 7:9.057971014492754E-4 8:9.057971014492754E-4 9:9.057971014492754E-4
AP891125-0008 2:0.7141434262948207 7:0.12450199203187251 4:0.0647410358565737 12:0.044820717131474105 17:0.01693227091633466 19:0.012948207171314742 15:0.0049800796812749 3:0.0049800796812749 11:9.9601593625498E-4 13:9.9601593625498E-4 14:9.9601593625498E-4 16:9.9601593625498E-4 18:9.9601593625498E-4 0:9.9601593625498E-4 1:9.9601593625498E-4 5:9.9601593625498E-4 6:9.9601593625498E-4 8:9.9601593625498E-4 9:9.9601593625498E-4 10:9.9601593625498E-4
AP891125-0135 2:0.29864864864864865 14:0.16891891891891891 3:0.14189189189189189 19:0.09324324324324325 7:0.09324324324324325 9:0.09324324324324325 17:0.05 15:0.01756756756756757 6:0.012162162162162163 18:0.006756756756756757 5:0.006756756756756757 8:0.006756756756756757 11:0.0013513513513513514 12:0.0013513513513513514 13:0.0013513513513513514 16:0.0013513513513513514 0:0.0013513513513513514 1:0.0013513513513513514 4:0.0013513513513513514 10:0.0013513513513513514
AP891125-0139 8:0.19710327455919396 2:0.17191435768261965 7:0.1618387909319899 17:0.10390428211586902 18:0.10390428211586902 11:0.08375314861460957 0:0.07367758186397985 6:0.045969773299748114 15:0.025818639798488665 14:0.00818639798488665 9:0.00818639798488665 12:0.005667506297229219 13:0.0031486146095717885 19:0.0031486146095717885 16:6.297229219143577E-4 1:6.297229219143577E-4 3:6.297229219143577E-4 4:6.297229219143577E-4 5:6.297229219143577E-4 10:6.297229219143577E-4
AP891129-0046 1:0.36191860465116277 7:0.17587209302325582 8:0.15261627906976744 9:0.11773255813953488 18:0.04796511627906977 17:0.030523255813953487 12:0.0188953488372093 19:0.0188953488372093 0:0.0188953488372093 3:0.0188953488372093 2:0.01308139534883721 11:0.007267441860465116 5:0.007267441860465116 13:0.0014534883720930232 14:0.0014534883720930232 15:0.0014534883720930232 16:0.0014534883720930232 4:0.0014534883720930232 6:0.0014534883720930232 10:0.0014534883720930232
AP891129-0060 14:0.2003012048192771 10:0.18825301204819278 17:0.16415662650602408 7:0.15813253012048192 12:0.13403614457831325 4:0.07379518072289157 11:0.03765060240963856 2:0.01957831325301205 0:0.007530120481927711 13:0.0015060240963855422 15:0.0015060240963855422 16:0.0015060240963855422 18:0.0015060240963855422 19:0.0015060240963855422 1:0.0015060240963855422 3:0.0015060240963855422 5:0.0015060240963855422 6:0.0015060240963855422 8:0.0015060240963855422 9:0.0015060240963855422
AP891129-0161 2:0.5467359050445104 5:0.1847181008902077 7:0.0897626112759644 15:0.045252225519287835 11:0.03635014836795252 14:0.03635014836795252 17:0.02744807121661721 3:0.012611275964391691 18:0.0066765578635014835 12:0.00370919881305638 9:0.00370919881305638 13:7.41839762611276E-4 16:7.41839762611276E-4 19:7.41839762611276E-4 0:7.41839762611276E-4 1:7.41839762611276E-4 4:7.41839762611276E-4 6:7.41839762611276E-4 8:7.41839762611276E-4 10:7.41839762611276E-4
AP891129-0237 13:0.9883603238866396 16:0.0025303643724696357 11:5.060728744939271E-4 12:5.060728744939271E-4 14:5.060728744939271E-4 15:5.060728744939271E-4 17:5.060728744939271E-4 18:5.060728744939271E-4 19:5.060728744939271E-4 0:5.060728744939271E-4 1:5.060728744939271E-4 2:5.060728744939271E-4 3:5.060728744939271E-4 4:5.060728744939271E-4 5:5.060728744939271E-4 6:5.060728744939271E-4 7:5.060728744939271E-4 8:5.060728744939271E-4 9:5.060728744939271E-4 10:5.060728744939271E-4
AP891130-0150 5:0.27435064935064934 12:0.2353896103896104 9:0.09253246753246754 14:0.07305194805194805 2:0.060064935064935064 7:0.060064935064935064 15:0.05357142857142857 16:0.04707792207792208 3:0.040584415584415584 11:0.027597402597402596 8:0.021103896103896104 13:0.0016233766233766235 17:0.0016233766233766235 18:0.0016233766233766235 19:0.0016233766233766235 0:0.0016233766233766235 1:0.0016233766233766235 4:0.0016233766233766235 6:0.0016233766233766235 10:0.0016233766233766235
AP891130-0179 7:0.22475369458128078 2:0.2001231527093596 3:0.1311576354679803 15:0.1188423645320197 5:0.1188423645320197 8:0.07450738916256158 12:0.04495073891625616 0:0.03017241379310345 17:0.01539408866995074 14:0.01293103448275862 1:0.010467980295566502 4:0.008004926108374385 18:0.005541871921182266 11:6.157635467980296E-4 13:6.157635467980296E-4 16:6.157635467980296E-4 19:6.157635467980296E-4 6:6.157635467980296E-4 9:6.157635467980296E-4 10:6.157635467980296E-4
AP891201-0022 7:0.2705655526992288 2:0.2397172236503856 3:0.2011568123393316 5:0.13174807197943444 15:0.05205655526992288 14:0.04177377892030849 19:0.016066838046272493 12:0.013496143958868894 10:0.008354755784061696 18:0.005784061696658098 1:0.005784061696658098 11:0.003213367609254499 17:0.003213367609254499 0:0.003213367609254499 13:6.426735218508997E-4 16:6.426735218508997E-4 4:6.426735218508997E-4 6:6.426735218508997E-4 8:6.426735218508997E-4 9:6.426735218508997E-4
AP891202-0049 8:0.384703196347032 18:0.16552511415525115 6:0.09703196347031963 7:0.08789954337899543 10:0.07420091324200913 3:0.04223744292237443 19:0.033105022831050226 15:0.028538812785388126 5:0.019406392694063926 9:0.019406392694063926 17:0.014840182648401826 2:0.010273972602739725 13:0.005707762557077625 0:0.005707762557077625 1:0.005707762557077625 11:0.001141552511415525 12:0.001141552511415525 14:0.001141552511415525 16:0.001141552511415525 4:0.001141552511415525
AP891204-0128 1:0.3535598705501618 8:0.15614886731391586 7:0.12378640776699029 0:0.06877022653721683 15:0.06229773462783172 18:0.06229773462783172 16:0.04611650485436893 6:0.03317152103559871 19:0.029935275080906147 2:0.02669902912621359 5:0.013754045307443365 10:0.013754045307443365 9:0.0040453074433656954 11:8.090614886731392E-4 12:8.090614886731392E-4 13:8.090614886731392E-4 14:8.090614886731392E-4 17:8.090614886731392E-4 3:8.090614886731392E-4 4:8.090614886731392E-4
